8,Boulder,50.9,64567,26.5,33553,21.9,27762,0.7,889
8,Chaffee,36.4,2284,38.5,2419,24.7,1549,0.5,30
8,Cheyenne,24.8,301,50.7,615,24.1,292,0.3,4
8,Clear Creek,39.1,1744,30.4,1356,29.3,1308,1.2,52
8,Conejos,49.2,1705,33.5,1160,16.7,578,0.6,22
8,Costilla,67.3,1180,20.9,366,11.4,199,0.5,8
8,Crowley,39.1,570,41.3,602,18.9,276,0.7,10
8,Custer,24.9,343,47.3,651,26.8,368,0.9,13
8,Delta,32.6,3424,41.5,4359,25.0,2627,0.8,84
8,Denver,56.0,121961,25.4,55418,17.1,37298,1.5,3242
8,Dolores,28.6,242,37.2,315,33.7,285,0.5,4
8,Douglas,24.9,9991,46.4,18592,28.3,11329,0.4,148
8,Eagle,35.6,3870,28.5,3100,35.2,3821,0.7,79
8,Elbert,24.5,1237,43.7,2205,31.1,1567,0.7,36
8,El Paso,27.4,45827,51.5,86044,20.5,34346,0.6,952
8,Fremont,35.4,5356,39.4,5961,24.5,3709,0.7,105
8,Garfield,36.4,5082,31.5,4404,31.5,4408,0.6,82
8,Gilpin,41.3,726,26.3,462,31.0,545,1.5,26
8,Grand,34.1,1678,35.8,1763,29.6,1454,0.5,23
8,Gunnison,41.5,2389,28.9,1662,29.0,1671,0.6,37
8,Hinsdale,31.7,151,39.5,188,28.6,136,0.2,1
8,Huerfano,52.9,1224,29.6,685,16.6,385,0.8,19
8,Jackson,22.4,216,43.7,422,33.7,326,0.2,2
8,Jefferson,36.2,80834,37.1,82705,26.2,58404,0.6,1260
8,Kiowa,28.2,290,45.8,472,25.9,267,0.1,1
8,Kit Carson,25.3,925,49.2,1801,25.1,919,0.4,13
8,Lake,48.8,1426,20.7,605,29.5,863,1.0,29
8,La Plata,37.9,5913,35.4,5522,26.2,4083,0.6,95
8,Larimer,38.4,38232,36.1,35995,25.0,24879,0.6,554
8,Las Animas,58.6,3847,26.5,1739,14.5,953,0.5,30
8,Lincoln,27.8,640,46.8,1079,25.2,581,0.3,6
8,Logan,32.6,2718,41.0,3420,26.2,2184,0.3,23
8,Mesa,34.4,15162,41.2,18169,23.8,10474,0.6,262
8,Mineral,38.1,171,35.4,159,26.1,117,0.4,2
8,Moffat,27.2,1386,35.5,1809,36.8,1875,0.5,25
8,Montezuma,29.7,2270,40.9,3124,28.9,2205,0.5,39
8,Montrose,31.7,3713,41.3,4847,26.4,3093,0.6,70
8,Morgan,33.4,2985,41.7,3724,24.4,2175,0.5,46
8,Otero,41.9,3485,37.5,3120,19.1,1590,1.4,118
8,Ouray,29.1,461,41.3,653,29.4,466,0.2,3
8,Park,30.6,1307,35.8,1530,32.6,1396,1.0,43
8,Phillips,30.0,692,46.7,1075,22.8,525,0.5,11
8,Pitkin,51.1,3820,22.6,1686,25.5,1907,0.7,56
8,Prowers,32.9,1770,44.1,2371,22.0,1184,1.0,52
8,Pueblo,53.6,30261,28.6,16120,17.4,9841,0.4,216
8,Rio Blanco,27.3,778,43.2,1231,27.9,794,1.6,47
8,Rio Grande,34.0,1541,42.5,1927,23.0,1043,0.5,22
8,Routt,39.1,3188,28.9,2358,31.4,2564,0.6,51
8,Saguache,46.5,1011,31.0,675,21.7,471,0.8,17
8,San Juan,32.5,147,26.0,118,40.4,183,1.1,5
8,San Miguel,51.8,1380,23.6,628,23.8,634,0.8,21
8,Sedgwick,34.6,397,39.0,447,25.7,295,0.6,7
8,Summit,40.0,3344,27.0,2256,32.4,2715,0.7,55
8,Teller,27.1,1873,44.1,3050,27.9,1927,0.9,64
8,Washington,25.3,660,48.5,1266,25.7,671,0.6,16
8,Weld,35.7,19295,38.8,20958,25.1,13571,0.4,205
8,Yuma,28.2,1269,44.8,2019,26.6,1197,0.4,20
9,Fairfield,39.1,160202,42.8,175158,17.7,72532,0.4,1518
9,Hartford,47.1,195495,32.0,132591,20.5,85005,0.4,1713
9,Litchfield,36.1,33686,37.0,34492,26.4,24639,0.4,396
9,Middlesex,42.8,34707,30.4,24646,26.3,21306,0.5,368
9,New Haven,41.9,161374,36.7,141264,21.0,80817,0.4,1677
9,New London,42.3,49808,29.4,34567,27.8,32736,0.6,656
9,Tolland,41.4,27425,31.2,20632,27.1,17930,0.3,228
9,Windham,40.4,19621,30.8,14963,28.4,13806,0.4,198
10,Kent,38.2,15364,38.7,15562,22.2,8916,1.0,396
10,New Castle,46.5,91516,33.7,66311,19.1,37581,0.7,1409
10,Sussex,36.5,19174,38.9,20440,24.2,12716,0.4,235
11,District of Columbia,84.6,192619,9.1,20698,4.3,9681,2.0,4574
12,Alachua,49.6,37888,29.9,22813,20.0,15296,0.5,375
12,Baker,29.2,1976,50.6,3418,19.5,1315,0.7,47
12,Bay,28.1,12846,50.0,22842,21.3,9712,0.6,289
12,Bradford,36.5,3041,44.0,3672,18.9,1574,0.6,54
12,Brevard,31.2,61091,43.2,84585,25.3,49509,0.3,675
12,Broward,51.8,276361,30.9,164832,17.1,90937,0.2,920
12,Calhoun,36.4,1665,37.6,1721,25.7,1176,0.4,17
12,Charlotte,36.9,22907,39.2,24311,23.7,14720,0.2,126
12,Citrus,35.6,15937,36.7,16412,27.5,12314,0.2,83
12,Clay,23.3,10610,58.0,26360,18.5,8423,0.2,92
12,Collier,26.1,18796,53.4,38448,20.2,14518,0.3,182
12,Columbia,37.0,5528,43.4,6492,19.4,2906,0.2,28
12,Desoto,35.6,2646,41.3,3070,22.7,1687,0.3,26
12,Dixie,42.4,1855,32.0,1401,25.0,1094,0.5,23
12,Duval,36.9,92098,49.5,123631,13.4,33388,0.3,809
12,Escambia,30.5,32045,50.2,52868,18.9,19923,0.4,385
12,Flagler,40.9,6693,38.2,6246,20.7,3390,0.2,26
12,Franklin,35.0,1535,38.0,1664,26.1,1144,0.8,37
12,Gadsden,59.0,8486,27.6,3975,13.0,1871,0.4,62
12,Gilchrist,37.6,1511,34.7,1395,27.1,1090,0.5,21
12,Glades,38.7,1305,35.1,1185,26.0,878,0.2,6
12,Gulf,33.1,1938,45.3,2651,21.3,1245,0.3,20
12,Hamilton,43.5,1622,37.6,1402,18.7,695,0.2,6
12,Hardee,31.4,2018,45.1,2900,23.3,1499,0.2,16
12,Hendry,33.6,2691,40.9,3279,25.3,2032,0.2,14
12,Hernando,39.1,19174,36.5,17902,24.1,11848,0.3,162
12,Highlands,34.7,11237,44.8,14499,20.4,6593,0.2,62
