id,1948,1956,1968,1992
17153,860176,90006d,5f2c72,531b8e
17155,990262,a60058,891064,4a3979
17157,7f017e,8d0071,801a63,4b2f83
17159,9a0360,ad0051,951a4e,603567
17161,770284,83007a,6e127d,522484
17163,5b01a1,6d0091,572680,4b2988
17165,7e017f,890075,7f116e,462c8b
17167,870175,980066,7f1767,682c69
17169,7e047b,940069,991351,603469
17171,82007b,9b0063,8d1759,673560
17173,7a0381,91006d,7d1967,523674
17175,ae004f,bd0041,9f104e,692f65
17177,940268,b0004e,970d5a,6a375c
17179,770186,970067,78186d,632a70
17181,750187,7d0081,761a6d,542683
17183,870373,970066,7d215f,4d3679
17185,7e057b,9d0060,8c1859,653563
17187,a80154,b60048,991550,642b6e
17189,9e015f,a60058,a11646,653464
17191,8b0171,9c0062,971452,6d305f
17193,7a0282,8f006f,891362,58297c
17195,b30249,bc0042,9d0c54,5f2b73
17197,830279,a4005a,7d245b,613663
17199,82017b,8f006e,801568,532a7f
17201,830278,9f005f,851167,5f306d
17203,9e015e,b80046,9d1150,7d2a55
18001,7f047a,a80253,821169,79394a
18003,890272,b1004d,8a155e,733653
18005,7c037e,980165,8e1956,7a364c
18007,93016a,aa0053,971254,773e48
18009,6d078a,8b0271,771471,673a5c
18011,8d026e,9c0061,96194e,8b383a
18013,69078d,82017b,7d2758,6a4151
18015,890273,a1005c,8f1b54,71404c
18017,770284,9e015f,831763,743d4a
18019,620299,82007b,612f6d,5c2779
18021,79067f,8e006f,812359,753552
18023,840277,9a0163,891163,803448
18025,770581,840277,7f235b,612973
18027,890272,a0005e,901a53,87294d
18029,770186,8f006e,7c2260,723753
18031,91026b,a50058,8d125d,803844
18033,8b056d,aa0153,91115a,713c4e
18035,770681,890173,792064,663462
18037,640199,91006c,6e127e,6c325d
18039,900668,b0014d,931455,882e47
18041,790184,8f006e,771f66,68365e
18043,6f028d,8c0171,682372,662671
18045,8b0171,a0005d,872155,664155
18047,8c0170,a0005d,851d5b,773a4c
18049,950762,ac0151,9a164d,773a4c
18051,780481,8d0170,7a176c,592e77
18053,800777,a40158,851d5a,7a3151
18055,7a047f,8b0072,7b1a67,653065
18057,9e045c,af014d,ac1a37,9f2f2e
18059,7a0480,980164,8f244a,883a3a
18061,770582,8c0270,732861,642e6b
18063,970166,a70057,98273e,8d3936
18065,89056f,9c0160,861b5c,6f3856
18067,710587,940168,802459,713f4c
18069,840574,a30159,8a1360,902f3d
18071,720289,92006b,842058,723159
18073,a60255,b90045,9a1e44,7b344e
18075,7d067b,960265,821566,68395c
18077,890372,990064,7d1a65,5f316a
18079,850276,9a0163,822358,6c3a55
18081,7d017f,9e005f,922447,8a383b
18083,6f038c,980065,771d68,623663
18085,a00757,b60246,a31545,923436
18087,a20655,b30149,9c114f,7a3b47
18089,620894,840079,5d2977,49278c
18091,850276,a0005d,7e1c62,59396a
18093,940169,a3005b,8a1f53,753454
18095,6d038d,8a0073,7b1c66,653860
18097,81037a,9e0060,851a5e,6f2d60
18099,910568,a70156,901a53,7b364b
18101,70028c,8d0070,751c6c,76295e
18103,820478,9e015e,88185d,753e48
18105,8b086b,a0005d,811665,612873
18107,940267,a60157,98164f,853d3b
18109,8c046d,a1005c,8d313f,844038
18111,ae024e,bd0040,9d1848,6d3c53
18113,920369,a90153,821863,6d3d52
18115,760187,870076,751b6e,663562
18117,91026a,9f005f,8b1b57,76295d
18119,820576,950168,832357,6b3c55
18121,870373,960067,852058,6a3c57
18123,72008b,8c0072,750f79,502a83
18125,7e057b,92026a,731b6e,563176
18127,9e045b,b90045,872f45,653a5d
18129,71038a,970066,7e1e61,623467
18131,810974,9e035d,8b1c56,743454
18133,81017b,970067,832852,714349
18135,930a60,a50256,911c4f,6a3f53
18137,880175,9d0060,841d5c,753851
18139,920368,a40158,97174f,7b3e45
18141,6f038b,83017a,701c71,5f2d70
18143,6d038d,81017c,6c1f71,552384
18145,740585,930169,862255,7f3747
18147,830179,990064,82116a,642672
18149,800479,980165,7a2161,5a366b
18151,ab044e,b60047,9f134b,6c4050
18153,680590,7c0181,6e1d73,543375
18155,6e018e,7d0180,70216c,5b2f73
18157,9a0262,b3004b,970c5a,743157
18159,810379,970165,8b1c56,7e3a44
18161,a1025b,a1005c,8e224d,77394d
18163,730388,93016a,7d1966,642970
18165,720784,81007c,6a2271,4c3a76
18167,6a0390,80007d,711d6f,5f316d
18169,9c075a,b50147,9b0f53,77394c
18171,a1025b,ac0151,911c50,664057
18173,7c0280,91006c,791f64,642f6a
18175,780284,8d0070,7b245d,662e67
18177,930466,9d0160,882154,712f5c
18179,780284,940267,871660,7a3d45
18181,8e016f,ab0052,921754,73404a
18183,840376,a1015c,871a5b,6e434b
19001,840376,960068,9b0d56,683164
19003,880373,8e016f,981550,544265
19005,930268,a80055,9f0e50,643a5a
19007,6f0689,8c0072,7e136c,5d2e70
19009,6b068c,8a0074,920b60,5a3a68
19011,720b80,8f0a64,840f68,543b6d
19013,700489,93006a,830d6c,582a7a
19015,680c8a,880076,780c77,562b7b
19017,830378,ab0053,a70c4a,613267
19019,80027b,9b0063,850d6b,57386e
19021,760582,9c0062,9d0a55,6a355c
19023,840475,b50049,b40940,722f5b
19025,7a067e,920962,920d5d,682d67
19027,670294,870076,6c0b85,5c3a66
19029,980264,ae0050,ab0c46,723a50
19031,8f036b,a50059,960e61,5b3c66
19033,710489,91006d,850d6b,562f77
19035,760385,980066,960b5c,66375f
19037,730288,8f006f,840a6f,513c6f
19039,7f047a,8e006f,831269,543572
19041,6f0a85,9f035c,900c5e,5b3b65
19043,81027a,980066,930f5a,544067
19045,860374,a2005c,840c6d,592d77
19047,6f0887,8c0072,8d115d,593f63
19049,710885,8e006f,7d0e72,5f2d70
19051,6d028f,84007a,781571,542d7b
19053,6f038b,81007c,7d0e72,543277
19055,9a0261,ae004f,970d59,5f405c
19057,740486,8e0070,6b1081,4c2888
19059,7b077c,960067,8f0b5e,623c5f
19061,630298,92016b,670c88,533079
19063,760484,a2005c,960a5e,583371
19065,880372,9c0061,970d59,5b3a67
19067,8b046e,9e0060,950c5c,4f3579
19069,731279,a4005a,a10a4f,673263
19071,7f027d,950068,8e1758,5f415c
19073,7c0b77,970363,8e0b62,5c2d73
19075,8e0669,b70047,b50a3e,822c4e
19077,7d047d,960068,940e5b,5b3868
19079,7a067d,970066,920961,642c6c
19081,760682,9a0064,970a5b,6a335f
19083,830873,a2005c,940b5a,652b6b
19085,7a0182,940069,90145a,663e57
19087,960463,ae0050,991054,652c68
19089,6e038d,860077,890b69,4f3e6e
19091,750386,92006b,980a5b,713556
19093,7a0480,9a0064,9e0b54,673f57
19095,850a6e,9f045a,940d5c,613e5d
19097,820576,9f045b,870e67,493979
19099,710785,90006e,840c6d,612a72
19101,8c056d,a0005e,970d58,4d254e
19103,6f0886,8f006f,6f0785,452a8d
19105,830377,9f005f,880e69,584264
19107,7e047b,8f006f,870c6a,5a386a
19109,670394,8b0073,87076f,613567
19111,730388,940069,7d0e72,472b8b
19113,7b077c,9a0064,7a0c76,56386e
19115,8b036f,a0005d,8f125c,59366e
19117,7b057d,94006a,870f67,5e2e71
19119,860374,b4004a,b9063e,912f3b
19121,850375,970067,8d0e62,643068
19123,770d7a,9e045b,910a5f,7b255c
19125,650693,8f006f,850d6a,722368
19127,850a6f,9f0559,8f0c61,5e2b73
19129,91016b,a50058,9f1d42,6f434a
19131,7d0977,9c0062,9a085b,5c3967
19133,6e028e,850078,871363,574065
19135,660494,870076,741079,59297b
19137,960265,a70056,a3104a,723f4b
19139,830378,980065,910c5d,5c366b
19141,800777,ab0053,b00a43,823447
19143,720289,9f005f,9c0a58,7c3946
19145,990461,b40049,ad123e,803a44
19147,640595,82007c,7f0975,543870
19149,870275,ab0053,9e0e52,7e314d
19151,650693,860077,860b6b,5f3368
19153,69078d,890075,731575,612477
19155,830278,93006a,8f1855,6b375a
19157,760583,950068,8c0b66,5b2f72
19159,8e026d,9a0064,91125a,553077
19161,790580,980065,9f0a54,68385c
19163,7e047c,970066,771372,622773
19165,790480,90026b,950c5b,6d3e51
19167,910469,c70037,cc062c,b81e26
19169,8a0d66,ac0052,8f0865,592c78
19171,790382,8c0071,880d67,5a356d
19173,91026b,960067,981452,564166
19175,8e026e,9e0060,91105c,5c356b
19177,920368,a2005c,970f57,613764
19179,690391,7c0082,6a1280,4c2789
19181,810874,960067,801469,602a72
19183,90026b,a70056,9d0b56,65385f
19185,72028a,90006e,8e0f60,5c2d74
19187,67098e,860077,7c0d72,5e2c73
19189,7b087a,9b0063,970a5c,643761
19191,790481,960067,99095c,584064
19193,6c028f,8e0070,810d6f,6b2a67
19195,670790,850079,890c68,4f3b73
19197,7c047e,950068,910864,672c6a
20001,9c025f,b50048,981551,5d455b
20003,90026b,af004e,901a53,545851
20005,82017a,a3005b,751c6c,554464
20007,810379,ae0050,9a154e,6c4f43
20009,880274,a80055,8b155d,605548
20011,830378,9f015e,911b51,663e59
20013,ad024f,c4003a,b01538,6a4d47
20015,80027b,9a0063,811b61,624f4b
20017,960364,bd0040,9f1747,5c5a47
20019,970463,b40049,a72333,684a49
20021,790580,940069,791e69,5d366a
20023,88096d,af004e,b41634,7d453b
20025,8c046d,b2014b,942148,834238
20027,a80650,cc0230,b71332,7a4f34
20029,8f0867,ae014e,8f115d,634950
20031,9c035f,b80045,a01a43,6c553c
20033,9d015f,b80144,9f0e4f,7e4040
20035,840673,a3015a,8a1e56,574f57
20037,750880,8c0072,731a71,543871
20039,830476,ae004f,a71442,724446
20041,980362,bf003f,a41346,6a4e45
20043,a2015a,b70046,a11c40,654d4b
20045,a30654,b70047,891b5a,4e3a75
20047,940862,b2004b,8b145d,654d4b
20049,a2025a,b2004b,a41a3e,6d4946
20051,670295,970067,771473,514f5d
20053,860275,a50058,921457,5e504f
20055,7f0778,aa0053,841365,7b463c
20057,780581,aa0153,861b5c,6a5240
20059,940664,b60047,96194e,5f524c
20061,7e037c,a70156,811b61,624556
20063,920666,b80144,96184f,764f38
20065,970364,b1014c,9a1c46,645049
20067,880472,b1004c,911c50,834634
20069,880372,aa0153,8c165a,795033
20071,880571,c40139,981a4a,933337
20073,920269,b2004b,a81540,5d4d53
20075,81017c,9a0162,8f204e,843247
20077,970561,b2014b,a31446,67563f
20079,930664,b3014a,9d124e,6a3e55
20081,8b056d,b30149,8a1e56,8e402e
20083,9a0360,b60047,96194d,814735
20085,9c0260,b60047,9a1c46,5a584b
20087,960365,b3014a,902846,545653
20089,a10d50,c0033a,a81341,744d3c
20091,9a0261,b60048,9f134b,6f404d
20093,8a056f,aa0053,931356,8c3839
20095,8e046c,b0004d,99154f,665343
20097,980f57,c2023a,b40e3a,8e402f
20099,7f037c,970166,821d5e,544069
20101,920764,b70046,9a174c,844534
20103,7b0181,9c0061,7b2260,555058
20105,a70354,c2013b,ad153a,684d47
20107,9a0261,b60047,a01d3f,575353
20109,a20755,b90144,a2203b,874234
20111,7f047a,ab0152,921259,585253
20113,920c5f,bc0141,a50e4a,704547
20115,a50454,c1013b,b30c3e,7e3e41
20117,9c0160,b0004d,961c4c,584d58
20119,990a5b,bd023f,a8153f,854532
20121,7d027e,970067,7c235e,515558
20123,9e035c,b80145,a0124b,6f4c41
20125,8b0271,a40059,8e244c,6d3957
20127,8f036b,ae014e,99184d,57574e
20129,860375,a50158,822c50,8b353c
20131,8d0170,ab0053,891c58,645147
20133,90026b,a80055,861a5d,5e455a
20135,940763,b40148,941554,6f4d40
20137,9b0a59,b60147,b40d3b,7a4340
20139,8d046c,ab0152,8f234b,58574e
20141,a00757,bb0141,a6183f,62504c
20143,960761,af014e,9f1747,744445
20145,850475,a2015b,8a1460,604e4f
20147,a9094c,c0013c,ae1739,76473f
20149,9f015d,bf013e,a21844,635842
20151,80047a,a40158,931852,5e514e
20153,8c036e,b2004b,a81140,864433
20155,840475,a90154,80126b,664453
20157,9a0460,af014e,a80e46,76483e
20159,940465,b3004a,8f115d,684a4b
20161,ad054c,c3003a,9e0e51,623f5c
20163,90036b,b40149,a01548,67573f
20165,8f046a,a50059,921556,5b5053
20167,90026c,b70047,aa0f43,5b584a
20169,870374,b0004d,8d115f,5c4c55
20171,900667,bf003e,a8173d,8f3e30
20173,7e047c,9b0062,841a5f,674055
20175,840575,b40148,9e1c42,824437
20177,860473,a90054,841d5c,5a4063
20179,860276,ab0052,941553,735536
20181,7f0877,a50157,921d4d,7e403f
20183,9d065a,ba0143,ac123f,6e4846
20185,830575,ae014f,8e135c,625447
20187,90046a,b30249,971550,8e3639
20189,89056f,af004e,942643,904528
20191,8d046d,a0015d,8a1b58,59554e
20193,7d047c,9e015f,981253,78493c
20195,840377,b0004d,951b4c,604c51
20197,aa0351,c3003b,a32139,5e5f40
20199,940466,b90144,9c253c,a23427
20201,a80452,be013e,ae123d,77483d
20203,8f0668,b3004a,991a4a,8d3e31
20205,970363,ba0044,a11e3d,694b49
20207,9f035b,b40148,9f1846,5a5250
20209,5d039d,790084,552a7e,35388f
21001,8e056b,9f005f,97273f,941851
21003,8e0c64,9d0060,9d3031,811c60
21005,4d07aa,780086,712e5e,6b3062
21007,2306d5,3600c8,295878,482095
21009,5a0d97,71008d,6d3759,6b226f
21011,5903a1,740089,61326a,4c2a87
21013,6c048e,990064,791d66,631a7e
21015,5207a5,83007a,723f4c,853246
21017,4b0ca7,6d028f,562f77,632f6a
21019,6b048f,92006c,73206a,59267e
21021,58099c,7f007f,663364,6e246b
21023,630596,880075,683363,652b6d
21025,3901c4,6c0091,4a13a1,3e18a7
21027,760780,90006d,782e59,6a2271
21029,4706b1,770087,4f5856,682c69
21031,ab084b,ba0043,a9282c,901f4d
21033,641288,850178,6b4748,581e87
21035,1e08d8,4500b9,4e3f71,5d257b
21037,760781,a2015a,7b2a58,7f2b52
21039,2004da,3900c4,325477,541e8a
21041,2f0bc3,5601a6,46298e,472690
21043,860177,9e0060,7e245b,621d7d
21045,ae034d,b80045,b41f2a,9f1a43
21047,51218b,6e008f,4c5b56,791b69
21049,4c0aa7,73008a,654059,662b6c
21051,a8074e,d2002c,bf0d31,a21645
21053,bd073a,d0002d,bf142a,a21347
21055,8c056d,9f015d,8c353c,692174
21057,b00648,b60146,ac1d34,9b164c
21059,59069f,9f025c,663264,672372
21061,a40555,b70047,a62531,8a185b
21063,2901d4,5200ac,3c20a1,2c1bb5
21065,7f0678,9a0064,88294d,7c255c
21067,6a1380,9c0160,7e2a55,6f2566
21069,6c048d,840079,872056,652870
21071,4102ba,6f008f,4516a2,3017b6
21073,370abd,61029a,4e337b,5c2877
21075,2319c2,4601b6,486550,551890
21077,3202ca,4e00b0,4a377c,4c3080
21079,820576,8e016e,8f2b40,7d255b
21081,4d02af,6b0192,644454,643663
21083,2307d4,4400ba,434f6a,582084
21085,8f036c,b0004e,9b1c45,871d57
21087,8e056a,a0005d,952b3d,8a195a
21089,6c038f,84007a,6f206f,58267f
21091,740387,8f006f,712d5e,592679
21093,580c99,880174,6a3859,78275c
21095,5005a8,8e006f,59287c,521d8e
21097,3f08b6,5f009e,562c7c,583273
21099,770681,80007d,822e4d,68197c
21101,3d0fb1,770581,533278,512a82
21103,4005b8,5800a6,512d7f,50238a
21105,1f12cd,3f00be,3b6d53,591e86
21107,421f9d,71018b,514e5e,572581
21109,db0121,e1011c,d61315,bf132b
21111,780b7a,950168,6d2867,5f207d
21113,591491,830774,734742,852a4d
21115,9e015e,b50049,9d0d53,6d216e
21117,59089d,930169,6f315e,822c4e
21119,2300db,4c00b1,3916ae,2b13bf
21121,960463,b60048,931f4b,821962
21123,630a91,8e006f,793251,6f1e71
21125,a40257,bc0042,ac2230,911f4d
21127,760384,890074,741c6d,691c79
21129,860573,a60058,941f4a,821c5e
21131,bc043d,de001f,b51039,941752
21133,6c0190,93006a,6b1e74,4c1e93
21135,a40158,ac0052,a51c3c,812259
21137,730982,8a0073,783451,70206c
21139,4903b1,680096,534962,4f228d
21141,390db8,5900a5,633762,6a1e75
21143,420fac,630199,4c515e,4d1b95
21145,370abd,5400a9,454473,641c7d
21147,c1013b,d1002c,ac1e31,93194f
21149,5508a1,7c0181,5b475b,532089
21151,710983,81017b,723653,702766
21153,74008a,84007a,790e79,581391
21155,4505b3,7f007e,542c7e,542089
21157,3102cb,5000ae,4e466a,572383
21159,ab044f,cd0030,ae0c44,7a186a
21161,660593,840179,672b6b,662670
21163,4706b0,73008b,543574,5b2c75
21165,4605b3,660098,622f6b,421e9b
21167,5b0999,870076,6d3758,6a2b64
21169,7c037f,8a0073,832753,701b71
21171,ad044d,bf003f,c11b20,a51542
21173,4312a9,73008a,77374f,562b7b
21175,3701c5,5e009f,56198f,471c99
21177,6c078a,860077,643960,451f99
21179,5006a7,8e0070,57287e,622376
21181,4a07ac,5e029d,593370,512e7a
21183,870770,a3005a,8a3142,612873
21185,5a0f94,8a0073,693b59,7e2b53
21187,2303d8,3900c4,433882,4f2b82
21189,ca0133,da0023,c01529,9c1649
21191,660692,8a0073,743653,623b5f
21193,640496,960067,6a1a79,561b8b
21195,680393,80007e,641584,4a169d
21197,69058f,7f007f,6c3a57,5b2c75
21199,a50554,ba0044,a32337,962047
21201,5503a6,6f008f,682e68,582d76
21203,b40248,bc0041,aa2330,ab173b
21205,690392,81007c,731e6c,562a7c
21207,a80253,b3004b,a32633,a21744
21209,430bb0,660296,593f64,683164
21211,470da9,670096,60316c,6f236b
21213,340ebc,5500a8,545158,631e7b
21215,4405b4,6b0092,6a4152,69256f
21217,720884,9c0061,81423a,7b1d64
21219,3412b8,5200ab,516d3d,662570
21221,3c0cb6,5700a6,4d535d,5f1e80
21223,1807df,3701c5,423487,4c2888
21225,2a06ce,60128c,3c4f73,472393
21227,551593,870076,743f4b,7d1e62
21229,730387,8b0072,761d6a,711d6d
21231,890470,9b0161,9b184a,851562
21233,3d09b8,5e0c94,4b456d,3f2698
21235,a30655,bd0040,982c39,7d2060
21237,4b00b2,62009c,572086,421c9f
21239,541495,810379,6c325d,742c5c
22001,1d865a,650494,2f913d,5d207f
22003,134d9e,800777,239447,4e1f8f
22005,257960,680492,20914d,5e2777
22007,418b32,8c0869,327755,472189
22009,0ac430,710f7e,338d3e,4a2086
22011,206479,860770,388e39,682a66
22013,10ca24,7c3f43,268f49,521c85
22015,169d4b,7c334e,3c952c,792557
22017,378245,991e46,506b42,691d76
22019,274691,830674,367453,5a287a
22021,167771,595d47,219a42,5f2370
22023,1342a8,660394,27a234,4e3a74
22025,0da34e,772364,2da22e,5c2477
22027,18bc29,884135,2f8d41,5e2176
22029,0fb935,654554,219a43,592477
22031,18ad38,872551,1c7c65,541f83
22033,366265,900766,467246,7c1868
22035,1a994a,4e4967,236774,56158a
22037,1aad37,5f1688,1c8a57,5a1e84
22039,09c332,610795,22a23a,502185
22041,097b79,534763,25c018,66226d
22043,188164,751a6f,33a02b,682565
22045,785c2a,a10855,496c49,63246c
22047,2a478d,770483,246f6a,551986
22049,129c4f,8a2351,2a983b,671d71
22051,298c49,910963,527438,891d57
22053,374f78,a0045a,398045,532881
22055,457d3b,910765,596243,732065
22057,358444,99085c,398342,5b2473
22059,18a342,9c124f,36a91e,74255a
22061,1cb131,962e39,4b7939,6f1a6e
22063,136487,5e0a95,13ce1d,78285d
22065,17c224,458f29,1d6a77,54178a
22067,157e6a,5b594a,329933,652071
22069,248a50,8d1759,327655,621b78
22071,3c6c56,900a64,445367,430eac
22073,287263,773e49,517934,7c1d5e
22075,08ef07,cf0b24,1cbf22,712765
22077,19b133,720784,1c776a,501a92
22079,21815c,891b59,49753f,6f2066
22081,0dba36,5e2e72,19a73d,591e80
22083,0b9260,4c644e,28ae28,6d1e6a
22085,1c8b56,800f6f,2aa92b,612171
22087,0bea09,800a73,2eae21,7c215f
22089,1e8060,930566,2e7a55,6f1f6b
22091,0c8d64,521696,108866,441a9b
22093,366067,7d057c,1e6b74,4c1696
22095,335f6c,800678,206f6f,601b80
22097,1bbc26,830a71,237f5b,521d8d
22099,2dbc14,6c068b,2a7d57,49208c
22101,3b8042,9c065b,466751,5f2373
22103,279c3a,840a70,3b8c36,90224b
22105,2c874b,830c6e,239f3c,692271
22107,11b33a,595550,307c51,5a1b82
22109,3d774a,a50851,47783f,6b2862
22111,17a740,675641,2aa232,701e65
22113,318449,710785,36883f,4c2286
22115,10826b,7f0c73,2ea42c,662767
22117,0c886a,610993,1bb231,621f7b
22119,158b5d,7c2959,2d9d34,5c2474
22121,1e6679,720785,207c61,5a1f83
22123,108766,406955,20c816,672666
22125,2ca62c,8f0e60,1c667c,571e87
22127,1c9051,7e2759,2aa231,631c77
23001,640298,8f006f,4600b5,415566
23003,90016d,b80046,790083,524467
23005,9a0360,b70047,690092,523e6d
23007,a1015b,c90035,7a007f,474e68
23009,c60236,dd0021,a00059,4c5759
23011,8c0170,aa0054,6a0090,445564
23013,b90342,cf002f,8c006d,4f4f5f
23015,cd022f,db0023,9b065d,554d59
23017,940367,ba0044,6a008f,475561
23019,980263,c2003c,710089,4c535d
23021,970166,c50039,750583,4b5d54
23023,950266,b90045,6a058f,514e5e
23025,9a0262,b70047,6f058a,416359
23027,bd023f,d2002c,8f0668,485c59
23029,950267,c2003c,750085,4e545a
23031,750287,9e0060,630097,56475f
24001,7c047d,a60058,6c2869,732a5f
24003,8a076d,a3005b,783353,6f305e
24005,8f026d,ae0050,7e225e,632871
24009,80027c,950069,5b445f,6d315e
24011,860176,9b0063,7f3945,743455
24013,a50257,b90045,9a283c,833247
24015,770185,970067,733a51,64395f
24017,950267,8f006f,624359,722b60
24019,720289,9b0063,695144,722e5b
24021,930169,a60058,842a50,7b2c56
24023,a40258,ba0044,971e50,892f44
24025,850177,a70057,832952,723555
24027,830873,a4005a,89264f,622972
24029,7d017f,9c0062,762e5a,672f67
24031,99055f,91006d,70137a,541d8c
24033,7d037e,81007d,692f66,3e17a7
24035,6d028f,8e0070,773551,773352
24037,7c037e,8e0070,5d465b,742e5a
24039,7e027d,9b0063,664453,6e2767
24041,980263,af004f,8c274a,7e2956
24043,850177,9f005f,783254,79295b
24045,7a0083,a3005b,783c4a,722b60
24047,880274,a1005d,793f45,6f325d
24510,6f0887,8e0070,461b9c,2a12c1
25001,bf033c,d4002a,920764,4f406d
25003,760483,9d0060,5b0a98,373b8a
25005,5d039d,93006a,4e09a5,3f437b
25007,b10349,d3002b,7d057a,3b378a
25009,700588,990065,5a089b,503d6f
25011,9c0260,b70046,7c0879,3d447a
25013,6a048f,8e016f,4f0e9f,493f74
25015,7b0380,9d0060,5b0d95,393a89
25017,770482,9b0062,5307a3,47367f
25019,b30348,d4002a,8d0769,463b7b
25021,900568,a90054,5b0899,513676
25023,920468,b50048,6c0a87,554761
25025,4509af,740189,2e0ec0,3b269a
25027,6f048b,990065,5407a1,523b6f
26001,a70453,b60048,951b4d,633169
26003,6c1180,7d0180,660c8b,523477
26005,ac064b,bd0040,99184b,773650
26007,990361,b2004b,81106c,523674
26009,ab084a,b80046,971255,654057
26011,960464,a1005d,851464,523872
26013,7f0e70,8d0071,730881,513477
26015,a50a4f,b3014a,8c1b56,624159
26017,790282,990064,700d80,4c347c
26019,a6094f,b50148,9b0f53,5a3d65
26021,960563,a70057,822556,6b335e
26023,a00756,b1014c,8e145b,5b4759
26025,8c056d,9c0061,791b69,55386e
26027,9e065a,a40059,772660,5c3b65
26029,970760,aa0053,8c155d,584a59
26031,9e045b,b1004d,7e1768,5a3a68
26033,880d69,a0005e,841366,663265
26035,a80650,c0003d,901a53,523a70
26037,bb033f,bd0040,901855,664255
26039,a30457,b60048,8c145d,5e3e60
26041,6d058c,8a0073,670c8a,553177
26043,630d8d,8b0073,700c82,533b6f
26045,a50851,b0004d,911755,634159
26047,a10657,b50148,960f59,664451
26049,710885,8a0073,632674,3c3a86
26051,a9064f,bb0043,901954,553e69
26053,690d88,860078,650a8e,4e2a84
26055,ae054b,bb0043,9c0e53,644652
26057,b20843,c1003d,9f124c,643e5b
26059,ab0a49,be013f,a11448,6c464a
26061,8b0e65,94006a,77087d,5d316e
26063,bf023d,c3003b,a41643,633e5c
26065,9a065d,aa0054,831268,533475
26067,9f0659,af004e,891460,614259
26069,af034b,b80045,8d1958,5c3b65
26071,710d80,850079,6c0b87,473084
26073,ab054d,b80045,92105b,593e65
26075,9c055d,b0004d,881b59,643b5d
26077,920864,b30149,89195b,5d356a
26079,a7084f,b0014d,872055,564b5b
26081,8a046f,a70156,881262,792d56
26083,7f1965,8b0073,700d80,522e7e
26085,8a066e,980066,631487,423783
26087,a00559,b90045,8b2052,594c57
26089,af024c,b2004c,990f55,634356
26091,ac044e,b90045,8e135c,5c3d63
26093,b50445,b90045,82205b,714149
26095,ac054d,b90045,940c5e,5d405f
26097,a50356,ad0051,8b1161,613a61
26099,710687,7a0083,4d238c,6b315f
26101,860573,a2005c,7b1270,4c3f71
26103,720685,90006e,6c0988,4d2e81
26105,8e0966,a60058,89165e,633c5e
26107,ae0848,c0003d,981252,613a62
26109,740486,91006d,740f7b,5b3968
26111,a10558,be003f,9a1350,6a3b58
26113,ad064a,c3003a,ac173a,77364f
26115,810379,8f006e,651f79,573a6b
26117,a60651,b1004c,8e155a,5e3d61
26119,a30555,b0004d,8a1c57,5f3965
26121,69078d,890074,7a196a,543673
26123,aa054e,b60048,98184d,68395b
26125,880670,990064,731872,6f2b62
26127,990c59,b3004a,8f204e,5f415c
26129,a40653,b0004e,8b195a,523b70
26131,7f126c,93006b,740c7d,4e2b83
26133,ae0847,c70136,a21942,623b5f
26135,b70442,c60038,9b154d,693261
26137,990461,a2005c,7d116f,5d4856
26139,a10458,be003f,ac1140,962c3a
26141,8b0172,9c0062,7c126f,533772
26143,bc033e,c2003c,8e1758,58366f
26145,8f056a,9f005e,7d166a,543673
26147,9d035d,b1004d,7d1f61,5d4659
26149,a70750,bc0041,96194e,684253
26151,c60434,c90035,a61e39,6b424f
26153,7e067a,950069,730f7b,4d2c84
26155,aa044f,ac0051,811a61,564463
26157,bb053d,c0003d,9c1948,59455e
26159,ad074a,b1014b,841f5a,573d69
26161,a20854,aa0053,77186c,4c2888
26163,600a93,6a0093,421aa1,441e99
26165,910964,a70056,8f115d,5f3b63
27001,680b8b,7f007e,650c8b,484172
27003,5207a5,71008d,530f9b,4d446b
27005,5b099a,7f007f,760e81,653c5c
27007,530ba0,81007c,680f86,533773
27009,610399,93006b,6e107f,59475b
27011,5606a1,70008d,6a0b88,4e3778
27013,80027c,ac0052,7c0878,504269
27015,81037a,b70046,910e5e,644750
27017,440bae,63009a,4009b5,433385
27019,9c025f,b80045,8f0b63,614c50
27021,6f0589,970067,7c0f72,593d66
27023,620795,82007c,710884,523970
27025,710785,8d0071,651088,474b69
27027,620597,860078,79097a,68296a
27029,460fa9,660197,5b0f92,59396b
27031,7a077c,9d0061,7d0e72,554461
27033,7b0280,a90055,8b0a69,5f435b
27035,650791,8a0073,730b7f,5e425c
27037,5804a2,81007d,620a91,544167
27039,7a0281,a2005c,88086c,614753
27041,6a058e,8b0072,800c71,664254
27043,750385,a70056,8b096a,5f405d
27045,8c036f,ab0053,960a5e,55485f
27047,640496,83007b,700885,48456f
27049,780383,a60058,840773,57455e
27051,670c8a,7d0080,780b7b,533d6c
27053,6d0889,8c0072,6a0989,4e3579
27055,90026b,ad0051,931159,5e415b
27057,7c077a,9f005e,8c0f62,5f3963
27059,61108c,780085,61128a,4c4a66
27061,4b0ca7,6b0092,4d0ca5,483e75
27063,5305a6,850079,6c0d84,4a4e65
27065,620894,860077,6e0e81,4c4a66
27067,500f9e,70008d,600c91,583f66
27069,3f0ab5,690095,680d89,5d2f6f
27071,3e0ab5,6c0091,4b0aa8,424476
27073,61039a,880075,740980,493b78
27075,3f11ae,650098,3a0bb8,3a3988
27077,4a0fa5,670096,630b8f,58485c
