id,1944,1948,1956,1964,1968,1992
13157,1c00e2,1018d6,1f00df,4b00b3,2f903f,6e2669
13159,1900e5,193fa5,3a00c4,8e0070,346a60,611f7d
13161,2300db,133fac,2100dd,b60048,32ab20,643168
13163,3500c9,149950,4600b8,b2004b,3b665c,581d89
13165,2000de,19489c,3400ca,9f005f,397e49,562482
13167,3c00c2,0d668b,1900e5,bc0042,21b527,652671
13169,3a00c4,176086,3d00c1,90006e,317e4e,612874
13171,1f00df,2027b6,4300bb,80007e,348247,622277
13173,0f00ef,2226b6,2500d9,84007a,27a92d,592c78
13175,2900d5,11519b,3000ce,950069,368444,6f1d70
13177,0e00f0,137675,2000de,ce0030,2b874b,842c4e
13179,3300cb,1939ac,84007a,650099,2a6271,5b257c
13181,4500b9,0bd122,2e00d0,b90045,2f9639,632972
13183,4900b5,0c4ba7,3000ce,2700d7,169552,5d2e71
13185,2900d5,285d78,5900a5,9b0063,468136,762067
13187,3000ce,3111bc,690095,6a0094,527d2f,633465
13189,3000ce,08d71e,62009c,b3004b,536c3e,742168
13191,4401b9,443e7c,950069,650099,266672,4a278b
13193,2800d6,1b5191,2700d7,9c0062,317f4e,3f18a6
13195,2c00d1,0a26cd,1100ed,5500a9,28ab2a,7b2958
13197,1f00df,156485,3300cb,a80055,25a831,58188e
13199,1400ea,1519d0,2800d6,7a0084,347852,52208b
13201,1100ed,091fd6,3800c6,da0024,1bd013,5f346b
13205,1700e7,1238b3,1f00df,ba0044,21a538,542486
13207,4300bb,1e429e,3e00c0,82007c,3c7051,642772
13209,2300da,114f9d,3400ca,9d0061,279f38,622873
13211,0a00f3,141ad0,2400da,780086,347753,662275
13213,5300ab,4010ad,62009c,4d00b0,547436,732961
13215,2b00d3,3d2e93,7f007f,a0005e,527437,6a157e
13217,0e00f0,180ed7,2400da,6c0092,3f734c,6c256c
13219,4000be,19479d,3600c8,880076,478d29,822556
13221,2800d6,0e36ba,1b00e3,90006e,25aa2f,6d2a66
13223,5c00a2,3a18ab,5e00a0,6e0090,319a33,792c58
13225,3400ca,235289,3a00c4,8d0071,3b6a58,552286
13227,80007e,751574,a60058,80007e,715f2e,672e68
13229,2200dc,125398,2400da,aa0054,2da928,6c2869
13231,2600d8,264d8a,2900d5,860078,249842,712666
13233,2500d9,2114c8,5100ad,6a0094,378740,632674
13235,1500e9,1434b6,1b00e3,a50059,389530,4f2d81
13237,1800e6,2028b5,3200cc,890075,376d5a,5f2a74
13239,0a00f4,0d43ad,1400ea,9e0060,1e9c43,4e1f90
13241,2000de,2b0ec4,3a00c4,3b00c3,408538,682d67
13243,1500e9,234497,4100bd,a1005d,2b7b58,4c1b97
13245,2400da,1eb030,990065,9c0062,694252,671a7b
13247,1700e7,1519d0,3600c8,6e0090,417a42,86294e
13249,1900e5,1d33ae,3500c9,9a0064,269048,642376
13251,2e00d0,1c548d,4700b7,9b0063,387056,632971
13253,1200ec,1d14cc,1600e8,bf003f,14c425,562f78
13255,1200ec,1b25bd,3a00c4,760088,477344,752167
13257,2700d7,3519af,3500c9,4800b6,408b33,792b59
13259,1d00e1,137377,4000be,bb0043,238f4b,670f86
13261,1c00e2,1e6779,4000be,ae0050,358741,641d7c
13263,0d00f1,1c2bb6,2900d5,84007a,357355,3f16a8
13265,0003fb,081fd6,3500c9,5900a5,295b79,3e12ae
13267,4900b5,1d4e92,3000ce,a90055,29a62e,6e2a65
13269,4100bd,165493,2b00d3,8d0071,249941,5f1885
13271,2000de,104ca1,1e00e0,80007e,2b953e,502588
13273,0700f7,1a41a3,2200dc,c4003a,267e61,531c8e
13275,3d00c1,405b63,63009b,a80056,3a8142,752167
13277,3100cd,222ead,3b00c3,aa0054,3f932c,771e68
13279,1d00e1,185392,3000ce,ac0052,3e9828,7a295a
13281,5e00a0,5d019f,8d0071,770087,853444,732466
13283,0900f5,09589c,1b00e3,5900a5,3f912d,612279
13285,1800e6,1a24c0,4300bb,760088,42803b,79255f
13287,4b00b3,2031ac,3300cb,b2004c,27af27,4e1f8c
13289,4500b9,107e70,2400da,980066,258059,40209d
13291,5e00a0,740782,7e0080,680096,644a50,722467
13293,1700e7,1619cf,2b00d3,7b0082,398b39,722169
13295,3700c7,3319b2,7d0081,840079,419b22,7b285a
13297,1300eb,0e17d8,2000de,8c0072,329338,732763
13299,2a00d4,234b8f,4700b7,7c0082,339338,6f1e6f
13301,4000bd,0aa450,2e00d0,bb0043,3a6f54,581591
13303,3d00c1,2501d8,3100cd,8d0071,436d4d,5a1f85
13305,3400ca,1b29b9,4f00af,9f005f,3a982b,722567
13307,2f00cf,405f5f,2500d9,c1003d,19b034,3a1ca7
13309,3900c5,0b52a1,2100dd,760088,268e4a,5a2084
13311,2f00cf,171dc9,4c00b2,5a00a4,527d2f,782f55
13313,4400ba,3b22a1,7e0080,61009d,6a573c,892054
13315,2100dd,1138b4,1e00e0,a90055,24ae2c,55287f
13317,2400da,1348a2,2600d8,880076,3e7b44,621d7d
13319,4200bc,167474,3b00c3,b0004e,338c3e,4d208f
13321,2a00d4,1525c4,1f00df,c80036,23b129,662770
15001,000000,000000,000000,3200cc,5f009c,4d2c80
15003,000000,000000,000000,3700c7,630097,632276
15005,000000,000000,000000,000000,0,000000
15007,000000,000000,000000,2f00cf,5d009e,53178e
15009,000000,000000,000000,3700c7,60009b,4c2d82
16001,8d0070,8e046b,b2004c,8f006f,a0203d,714149
16003,780086,780481,9b0063,7a0084,962840,635b3c
16005,5b00a3,5b049e,880076,5d00a1,7a186c,5f4057
16007,7a0083,7b0281,a3005b,6e0090,990e59,7e3d32
16009,71028b,600994,80007e,5a00a4,711874,545057
16011,7b0083,7d037e,a1005d,81007d,991e48,744238
16013,74008a,6f048b,950069,780086,892253,47595b
16015,72008b,760681,aa0054,7a0084,8d3040,645244
16017,7a0083,730c7e,860078,670097,741c6e,48555c
16019,72008b,720389,a80056,860078,a41b3e,774932
16021,7d057c,6e137d,8c0072,6d0091,782462,634c49
16023,81007c,7c0280,880076,6e0090,811b61,664249
16025,7c0082,80037b,8e0070,8c0072,8f313e,694c46
16027,8c036f,860a6d,ab0053,8e0070,a0213c,813c3d
16029,780086,7a0282,a2005c,790085,9e1d42,6a552c
16031,850079,840376,af004f,9a0064,a32634,873b2d
16033,a2015b,9a0261,ac0052,950069,a91e36,754739
16035,5301a9,520f9d,6c0092,3c00c2,5e1987,4e4b61
16037,7a0084,7c047e,990065,80007e,7f3a45,615542
16039,62009b,5706a1,82007c,71008d,812a53,724544
16041,7e0080,870175,b3004b,990065,a81e37,853820
16043,73008b,760186,9e0060,7e0080,952b3e,78452e
16045,6a0291,750880,950069,750089,931f4b,6d4547
16047,8c0071,860375,9c0062,93006b,8d333d,634846
16049,7c0081,6c078b,83007b,61009d,782561,66474a
16051,650098,6a0490,990065,91006d,9c2f33,7c4d23
16053,8d0071,7e037d,a50059,a0005e,9a2e36,704341
16055,6d0190,691183,8a0074,6c0092,7a196b,5b4f51
16057,7e017e,7a087b,93006b,650099,831169,533870
16059,82007b,880471,a1005d,94006a,923536,664e42
16061,5200ac,4607b1,63009b,3c00c2,621983,554660
16063,8a0074,860275,9d0061,9b0063,a02439,62424d
16065,70008e,70018d,a3005b,84007a,ac1d34,963f18
16067,840079,7a087b,a2005c,850079,8f333c,71403e
16069,5d01a0,560b9d,760088,4b00b3,651583,51416a
16071,6e0090,7b0181,a3005b,960068,a80f46,61502f
16073,890173,7f0579,a0005e,82007c,98293d,794738
16075,a3015a,970561,a60058,850079,9c243e,6d4d3e
16077,860078,840178,960068,73008b,991c49,733b47
16079,5f009f,62128a,81007d,5b00a3,671681,38497b
16081,750089,760186,a60058,870077,931b50,65503e
16083,8f006e,8e036d,ad0051,990065,a02637,704147
16085,80007d,820a72,b60048,760088,932744,5f504d
16087,84007a,7d047c,93006b,770087,93204b,6b4742
17001,860176,7c0181,a0005d,6e0090,8a185b,6d315e
17003,7e027e,7d027f,83007b,60009e,5d356b,4c1b96
17005,940063,87086f,9a0064,71008d,861b5c,5b2e73
17007,ba0043,b60047,c60038,93006b,9e144a,68355f
17009,7a0182,750187,880076,64009a,831365,612f6c
17011,9f005e,a1015c,b3004a,82007c,980f55,61316b
17013,990164,850178,8e0070,6a0094,7d156b,43308a
17015,ad0050,a50157,b4004a,850079,a20d4e,6d315e
17017,7a0183,770185,8c0072,63009b,790f75,552a7e
17019,92016b,9b055d,ab0053,750089,881460,5a2d75
17021,7c0181,71018b,860077,5600a8,6b1879,493183
17023,970166,890372,9a0063,7e0080,8f1c53,652e6a
17025,8c026f,870571,950068,71008d,8d155b,5e2d71
17027,a0015d,83017a,a1005d,63009b,89185d,5c356b
17029,82007b,80007d,9e0060,6f008f,86195e,5c356b
17031,6a0093,73018a,90006d,5d00a1,681480,472194
17033,91016b,8b0271,a1005d,750089,941555,5f3668
17035,860077,81017c,950069,6c0092,87195c,5b3b67
17037,aa0054,af014e,c0003d,880076,a10d4d,5e3966
17039,8d026f,8d016f,a1005d,73008b,8a185b,673262
17041,940069,950167,a90054,780086,971354,653166
17043,af004e,bb033f,cb0033,980066,a91241,7a344e
17045,93016a,8b0171,a4005a,7d0081,8f1d51,623268
17047,b40247,a80451,bb0043,870077,a21843,722d5d
17049,890273,7c027f,9a0063,6c0092,8e105f,6b3958
17051,870274,7d027e,93006b,6a0094,851762,582b79
17053,b2004c,b2014b,bb0043,92006c,a61146,773055
17055,7c0180,6f038b,81007d,5b00a3,6d177a,412597
17057,8c0270,870274,950069,5f009f,770f77,48298c
17059,7b0281,6c0190,7d0080,5300ab,6d1878,402499
17061,7e017e,780185,8b0073,64009a,821566,563472
17063,a2005b,a40059,bd0041,82007c,97184e,633a5f
17065,8b0271,81017b,93006b,72008c,861d5a,4d2c84
17067,970165,8d026e,a1005d,780086,991253,5e346a
17069,970265,8d0170,91006d,71008d,83106a,4f2985
17071,a1005c,9b0261,a50058,72008c,881164,522d7e
17073,970166,960167,a60057,770087,8c135e,5e2c73
17075,a90154,a40257,b90044,92006c,ad133d,79354d
17077,970066,890272,950069,5d00a1,761572,48298b
17079,840178,7e027d,84007a,6e0090,84205a,5c356a
17081,790282,73008b,8a0074,64009a,791a6a,4f317d
17083,8b0172,7d0180,8c0071,6f008f,771e71,4a3b77
17085,a80055,9d015f,b2004c,7c0082,961057,673362
17087,ae0050,a40159,a70057,8d0071,9a1b49,642c6c
17089,9e005f,a40258,b90045,870077,9d124d,6e3658
17091,91006c,930169,a90055,6f008f,851860,622e6d
17093,b3004a,b70146,c70037,9f005f,b31337,763c4b
17095,9b0162,990163,a80056,750089,89175d,532b7e
17097,940069,a1025a,ab0052,7b0083,90125a,70305c
17099,8a0369,8c0170,a4005a,670097,800c71,523576
17101,8e036d,7d057b,9d0060,72008c,8b1b57,5b336f
17103,ad0051,aa0152,b70047,880076,a00f4f,6e345b
17105,a90054,a80154,b90045,8b0073,a70d49,772d59
17107,9d0060,990064,a90054,770087,9a1351,752b5c
17109,a90154,a60256,b60048,860078,a70c4a,61326a
17111,bb0042,bb0142,c70036,8d0071,a81043,773f47
17113,93016a,950168,ac0052,7e0080,970f56,6e2c63
17115,750088,750187,8b0073,5600a8,6b1a77,552a7d
17117,7c0180,740486,7f007f,5a00a4,6f1975,463681
17119,690194,60019d,73008b,5000ae,632574,473382
17121,7a0182,750386,8e0070,5c00a2,75186f,4d2e82
17123,9d0061,980065,ad0051,780086,940b5d,612d6e
17125,8b0073,7f017e,970067,5d00a1,7e126d,512983
17127,ac034f,9f045b,a4005a,790085,8d244c,632078
17129,9b0161,940168,a1005d,7b0083,981253,722f5b
17131,a0005d,9f015e,a70056,7c0082,8f125d,592d77
17133,a80056,9f005f,a3005b,750089,8d224e,613963
17135,860375,81037a,8f006f,60009e,751672,4b327f
17137,8e006f,8c0071,9d0061,70008e,8b1162,663363
17139,850177,7d037d,93006b,660098,801765,513478
17141,b90144,b50148,c70037,990065,af0f3f,723852
17143,81007c,860177,9f005e,690095,7f136a,602677
17145,91006c,7f017d,91006d,64009a,7d1a67,472c8a
17147,970166,990263,a80056,71008d,8f1658,5c376a
17149,7c0180,720289,850079,62009c,81116b,5e2e71
17151,ba0341,a60156,a90055,8a0074,921952,642970
17153,930169,860176,90006d,5600a8,5f2c72,531b8e
17155,a1015c,990262,a60058,73008b,891064,4a3979
17157,8b0072,7f017e,8d0071,62009c,801a63,4b2f83
17159,9b0261,9a0360,ad0051,7a0084,951a4e,603567
17161,70008d,770284,83007a,5c00a2,6e127d,522484
17163,680195,5b01a1,6d0091,4600b8,572680,4b2988
17165,8c0171,7e017f,890075,670097,7f116e,462c8b
17167,870076,870175,980066,6e0090,7f1767,682c69
17169,840278,7e047b,940069,7d0081,991351,603469
17171,890075,82007b,9b0063,73008b,8d1759,673560
17173,81027b,7a0381,91006d,60009e,7d1967,523674
17175,ae0050,ae004f,bd0041,8a0074,9f104e,692f65
17177,990163,940268,b0004e,750089,970d5a,6a375c
17179,760087,770186,970067,5f009f,78186d,632a70
17181,7b0182,750187,7d0081,5f009f,761a6d,542683
17183,860176,870373,970066,70008e,7d215f,4d3679
17185,870374,7e057b,9d0060,6f008f,8c1859,653563
17187,a3005a,a80154,b60048,870077,991550,642b6e
17189,a90154,9e015f,a60058,82007c,a11646,653464
17191,940168,8b0171,9c0062,790085,971452,6d305f
17193,82027a,7a0282,8f006f,660098,891362,58297c
17195,b50247,b30249,bc0042,81007d,9d0c54,5f2b73
17197,850178,830279,a4005a,6f008f,7d245b,613663
17199,8d0170,82017b,8f006e,62009c,801568,532a7f
17201,850178,830278,9f005f,72008c,851167,5f306d
17203,a2005b,9e015e,b80046,82007c,9d1150,7d2a55
18001,960365,7f047a,a80253,62009a,821169,79394a
18003,92016a,890272,b1004d,7d0080,8a155e,733653
18005,820478,7c037e,980165,740088,8e1956,7a364c
18007,a1015c,93016a,aa0053,7e0080,971254,773e48
18009,79007f,6d078a,8b0271,5f009d,771471,673a5c
18011,8e016e,8d026e,9c0061,850078,96194e,8b383a
18013,740486,69078d,82017b,640099,7d2758,6a4151
18015,92016b,890273,a1005c,72008c,8f1b54,71404c
18017,860176,770284,9e015f,670095,831763,743d4a
18019,6c0091,620299,82007b,4e00af,612f6d,5c2779
18021,870274,79067f,8e006f,72008a,812359,753552
18023,8d026f,840277,9a0163,750088,891163,803448
18025,800078,770581,840277,6a0092,7f235b,612973
18027,91016b,890272,a0005e,7c0081,901a53,87294d
18029,82017b,770186,8f006e,690094,7c2260,723753
18031,9b0162,91026b,a50058,740089,8d125d,803844
18033,990263,8b056d,aa0153,72008a,91115a,713c4e
18035,780382,770681,890173,680095,792064,663462
18037,790084,640199,91006c,4500b9,6e127e,6c325d
18039,990460,900668,b0014d,780083,931455,882e47
18041,82007b,790184,8f006e,670096,771f66,68365e
18043,70018c,6f028d,8c0171,5400a8,682372,662671
18045,93016a,8b0171,a0005d,73008a,872155,664155
18047,980065,8c0170,a0005d,6b0092,851d5b,773a4c
18049,9c0260,950762,ac0151,7f007e,9a164d,773a4c
18051,81027a,780481,8d0170,5a00a2,7a176c,592e77
18053,8c006a,800777,a40158,730089,851d5a,7a3151
18055,8a0271,7a047f,8b0072,670096,7b1a67,653065
18057,a80353,9e045c,af014d,9c0061,ac1a37,9f2f2e
18059,830377,7a0480,980164,7d0081,8f244a,883a3a
18061,7f037c,770582,8c0270,60009c,732861,642e6b
18063,9a0163,970166,a70057,8f006e,98273e,8d3936
18065,8b006d,89056f,9c0160,72008b,861b5c,6f3856
18067,7e007b,710587,940168,6a0092,802459,713f4c
18069,910067,840574,a30159,70008c,8a1360,902f3d
18071,81027a,720289,92006b,6b0092,842058,723159
18073,a90054,a60255,b90045,860077,9a1e44,7b344e
18075,880071,7d067b,960265,640098,821566,68395c
18077,8f026d,890372,990064,690093,7d1a65,5f316a
18079,950168,850276,9a0163,71008c,822358,6c3a55
18081,870176,7d017f,9e005f,81007c,922447,8a383b
18083,7c0180,6f038c,980065,5f009e,771d68,623663
18085,a60454,a00757,b60246,890073,a31545,923436
18087,af024d,a20655,b30149,7d007f,9c114f,7a3b47
18089,63019a,620894,840079,5900a4,5d2977,49278c
18091,8a0173,850276,a0005d,6b0092,7e1c62,59396a
18093,a1015c,940169,a3005b,7b0082,8a1f53,753454
18095,750286,6d038d,8a0073,6a0093,7b1c66,653860
18097,840179,81037a,9e0060,7b0083,851a5e,6f2d60
18099,980461,910568,a70156,7a0082,901a53,7b364b
18101,7d0080,70028c,8d0070,63009b,751c6c,76295e
18103,8d036e,820478,9e015e,71008b,88185d,753e48
18105,8e056b,8b086b,a0005d,750087,811665,612873
18107,970166,940267,a60157,7d0080,98164f,853d3b
18109,960166,8c046d,a1005c,890073,8d313f,844038
18111,ad0150,ae024e,bd0040,840079,9d1848,6d3c53
18113,a0015c,920369,a90153,6c0091,821863,6d3d52
18115,830179,760187,870076,63009a,751b6e,663562
18117,990164,91026a,9f005f,7a0083,8b1b57,76295d
18119,8d026f,820576,950168,73008a,832357,6b3c55
18121,960166,870373,960067,770086,852058,6a3c57
18123,80007d,72008b,8c0072,5400a9,750f79,502a83
18125,890371,7e057b,92026a,5e009e,731b6e,563176
18127,9a0163,9e045b,b90045,850077,872f45,653a5d
18129,81017b,71038a,970066,5d00a0,7e1e61,623467
18131,8c046d,810974,9e035d,7b0082,8b1c56,743454
18133,850078,81017b,970067,740089,832852,714349
18135,9c005b,930a60,a50256,7b0080,911c4f,6a3f53
18137,960166,880175,9d0060,6e008f,841d5c,753851
18139,970165,920368,a40158,7f007d,97174f,7b3e45
18141,740189,6f038b,83017a,5f009d,701c71,5f2d70
18143,780284,6d038d,81017c,5100ac,6c1f71,552384
18145,7e027e,740585,930169,71008c,862255,7f3747
18147,92016b,830179,990064,72008b,82116a,642672
18149,8e016e,800479,980165,6a0094,7a2161,5a366b
18151,b60146,ab044e,b60047,80007d,9f134b,6c4050
18153,780284,680590,7c0181,5700a6,6e1d73,543375
18155,780382,6e018e,7d0180,61009c,70216c,5b2f73
18157,9a0063,9a0262,b3004b,7b0083,970c5a,743157
18159,8b036f,810379,970165,760087,8b1c56,7e3a44
18161,a0015c,a1025b,a1005c,81007c,8e224d,77394d
18163,770186,730388,93016a,5e009f,7d1966,642970
18165,7f017d,720784,81007c,5c00a1,6a2271,4c3a76
18167,760087,6a0390,80007d,670096,711d6f,5f316d
18169,9e0058,9c075a,b50147,790083,9b0f53,77394c
18171,a50059,a1025b,ac0151,7c0082,911c50,664057
18173,8c0270,7c0280,91006c,5f009e,791f64,642f6a
18175,80017d,780284,8d0070,6b0093,7b245d,662e67
18177,8b0370,930466,9d0160,7f007e,882154,712f5c
18179,7f0079,780284,940267,650096,871660,7a3d45
18181,940169,8e016f,ab0052,7a0083,921754,73404a
18183,8e026e,840376,a1015c,740089,871a5b,6e434b
19001,980066,840376,960068,670097,9b0d56,683164
19003,92006b,880373,8e016f,670097,981550,544265
19005,a1005d,930268,a80055,82007c,9f0e50,643a5a
19007,7d017f,6f0689,8c0072,5d00a1,7e136c,5d2e70
19009,6d0090,6b068c,8a0074,61009d,920b60,5a3a68
19011,7b0182,720b80,8f0a64,5700a7,840f68,543b6d
19013,7b0182,700489,93006a,63009b,830d6c,582a7a
19015,70018c,680c8a,880076,4f00ad,780c77,562b7b
19017,a2005c,830378,ab0053,6e008f,a70c4a,613267
19019,8b0073,80027b,9b0063,5c00a2,850d6b,57386e
19021,7a0183,760582,9c0062,6a0094,9d0a55,6a355c
19023,a50058,840475,b50049,81007d,b40940,722f5b
19025,7b0082,7a067e,920962,5a00a4,920d5d,682d67
19027,7f007e,670294,870076,3b00c3,6c0b85,5c3a66
19029,a70057,980264,ae0050,82007c,ab0c46,723a50
19031,a3005b,8f036b,a50059,660098,960e61,5b3c66
19033,790084,710489,91006d,5f009f,850d6b,562f77
19035,880175,760385,980066,6b0092,960b5c,66375f
19037,83007a,730288,8f006f,5d00a1,840a6f,513c6f
19039,90016c,7f047a,8e006f,5d00a0,831269,543572
19041,73018a,6f0a85,9f035c,620098,900c5e,5b3b65
19043,92016a,81027a,980066,680096,930f5a,544067
19045,950068,860374,a2005c,5d00a1,840c6d,592d77
19047,90016d,6f0887,8c0072,5f009f,8d115d,593f63
19049,7f037c,710885,8e006f,5500a8,7d0e72,5f2d70
19051,7a0182,6d028f,84007a,5200ab,781571,542d7b
19053,770086,6f038b,81007c,5000ad,7d0e72,543277
19055,ab0052,9a0261,ae004f,6c0092,970d59,5f405c
19057,8c026f,740486,8e0070,4b00b3,6b1081,4c2888
19059,750188,7b077c,960067,680095,8f0b5e,623c5f
19061,7d0080,630298,92016b,4c00b2,670c88,533079
19063,80017c,760484,a2005c,6d0091,960a5e,583371
19065,90016d,880372,9c0061,71008c,970d59,5b3a67
19067,990164,8b046e,9e0060,680095,950c5c,4f3579
19069,840277,731279,a4005a,670096,a10a4f,673263
19071,870077,7f027d,950068,6d0090,8e1758,5f415c
19073,8b0171,7c0b77,970363,5b00a3,8e0b62,5c2d73
19075,9e005f,8e0669,b70047,780086,b50a3e,822c4e
19077,930169,7d047d,960068,5900a4,940e5b,5b3868
19079,770186,7a067d,970066,5f009e,920961,642c6c
19081,840179,760682,9a0064,5e00a0,970a5b,6a335f
19083,8d016f,830873,a2005c,680095,940b5a,652b6b
19085,8a0173,7a0182,940069,680095,90145a,663e57
19087,a60157,960463,ae0050,6e008f,991054,652c68
19089,7b0082,6e038d,860077,60009d,890b69,4f3e6e
19091,790084,750386,92006b,650098,980a5b,713556
19093,92006b,7a0480,9a0064,670097,9e0b54,673f57
19095,89006c,850a6e,9f045a,650099,940d5c,613e5d
19097,8c0072,820576,9f045b,5f009f,870e67,493979
19099,790184,710785,90006e,5700a7,840c6d,612a72
19101,960265,8c056d,a0005e,650098,970d58,4d254e
19103,6d0190,6f0886,8f006f,5000ad,6f0785,452a8d
19105,8d0071,830377,9f005f,5c00a2,880e69,584264
19107,890173,7e047b,8f006f,5900a4,870c6a,5a386a
19109,780086,670394,8b0073,5a00a4,87076f,613567
19111,870176,730388,940069,5600a8,7d0e72,472b8b
19113,7f007e,7b077c,9a0064,5900a4,7a0c76,56386e
19115,950267,8b036f,a0005d,680095,8f125c,59366e
19117,8c0270,7b057d,94006a,5d00a0,870f67,5e2e71
19119,9b0063,860374,b4004a,880076,b9063e,912f3b
19121,960166,850375,970067,63009b,8d0e62,643068
19123,810075,770d7a,9e045b,5e009f,910a5f,7b255c
19125,6d028f,650693,8f006f,5400aa,850d6a,722368
19127,8d046c,850a6f,9f0559,63009a,8f0c61,5e2b73
19129,9a0163,91016b,a50058,7e0080,9f1d42,6f434a
19131,8d0170,7d0977,9c0062,63009a,9a085b,5c3967
19133,7c0082,6e028e,850078,5b00a3,871363,574065
19135,70018c,660494,870076,5400a9,741079,59297b
19137,9c0160,960265,a70056,770086,a3104a,723f4b
19139,970166,830378,980065,680096,910c5d,5c366b
19141,8e016f,800777,ab0053,80007e,b00a43,823447
19143,8c0071,720289,9f005f,6a0094,9c0a58,7c3946
19145,a50256,990461,b40049,840079,ad123e,803a44
19147,6c0191,640595,82007c,5400aa,7f0975,543870
19149,aa0053,870275,ab0053,760088,9e0e52,7e314d
19151,6a0093,650693,860077,5700a7,860b6b,5f3368
19153,70018d,69078d,890075,5400a8,731575,612477
19155,8a0074,830278,93006a,71008c,8f1855,6b375a
19157,7e017f,760583,950068,5f009f,8c0b66,5b2f72
19159,970166,8e026d,9a0064,680096,91125a,553077
19161,880174,790580,980065,660098,9f0a54,68385c
19163,7b0082,7e047c,970066,61009d,771372,622773
19165,8e036d,790480,90026b,680094,950c5b,6d3e51
19167,a80056,910469,c70037,a70057,cc062c,b81e26
19169,840178,8a0d66,ac0052,650098,8f0865,592c78
19171,7e007f,790382,8c0071,5e00a0,880d67,5a356d
19173,9c0061,91026b,960067,6f008f,981452,564166
19175,9c0061,8e026e,9e0060,650098,91105c,5c356b
19177,9a0163,920368,a2005c,650099,970f57,613764
19179,6e018f,690391,7c0082,4800b6,6a1280,4c2789
19181,8e016e,810874,960067,5a00a3,801469,602a72
19183,9a0063,90026b,a70056,6a0093,9d0b56,65385f
19185,80017d,72028a,90006e,64009a,8e0f60,5c2d74
19187,6b0092,67098e,860077,5500a8,7c0d72,5e2c73
19189,82007b,7b087a,9b0063,62009b,970a5c,643761
19191,890075,790481,960067,660097,99095c,584064
19193,780085,6c028f,8e0070,64009a,810d6f,6b2a67
19195,70008d,670790,850079,5f009e,890c68,4f3b73
19197,7a0183,7c047e,950068,5c00a2,910864,672c6a
20001,ae014e,9c025f,b50048,730089,981551,5d455b
20003,a50059,90026b,af004e,72008a,901a53,545851
20005,950068,82017a,a3005b,61009c,751c6c,554464
20007,940268,810379,ae0050,7b0081,9a154e,6c4f43
20009,970166,880274,a80055,640099,8b155d,605548
20011,90016d,830378,9f015e,72008a,911b51,663e59
20013,ba0044,ad024f,c4003a,91006b,b01538,6a4d47
20015,880175,80027b,9a0063,680094,811b61,624f4b
20017,980065,960364,bd0040,80007d,9f1747,5c5a47
20019,ab0052,970463,b40049,8d0070,a72333,684a49
20021,8b0172,790580,940069,640099,791e69,5d366a
20023,ad024f,88096d,af004e,8f006e,b41634,7d453b
20025,8e026e,8c046d,b2014b,770086,942148,834238
20027,bc0240,a80650,cc0230,9e005e,b71332,7a4f34
20029,a20358,8f0867,ae014e,71008b,8f115d,634950
20031,ab0152,9c035f,b80045,8d0070,a01a43,6c553c
20033,9c0260,9d015f,b80144,740088,9f0e4f,7e4040
20035,8e016e,840673,a3015a,7a0082,8a1e56,574f57
20037,840178,750880,8c0072,60009d,731a71,543871
20039,980164,830476,ae004f,81007b,a71442,724446
20041,a80056,980362,bf003f,870075,a41346,6a4e45
20043,b70047,a2015a,b70046,82007b,a11c40,654d4b
20045,ac0151,a30654,b70047,72008a,891b5a,4e3a75
20047,a50157,940862,b2004b,630099,8b145d,654d4b
20049,b3004a,a2025a,b2004b,8e006f,a41a3e,6d4946
20051,990064,670295,970067,4d00b0,771473,514f5d
20053,92006b,860275,a50058,650098,921457,5e504f
20055,940268,7f0778,aa0053,5f009d,841365,7b463c
20057,91026a,780581,aa0153,650097,861b5c,6a5240
20059,a40158,940664,b60047,730088,96194e,5f524c
20061,91016c,7e037c,a70156,640097,811b61,624556
20063,b70244,920666,b80144,6c008f,96184f,764f38
20065,a90153,970364,b1014c,7e007e,9a1c46,645049
20067,a90154,880472,b1004c,680092,911c50,834634
20069,91036a,880372,aa0153,5b00a1,8c165a,795033
20071,a0025b,880571,c40139,72008a,981a4a,933337
20073,a3015a,920269,b2004b,90006c,a81540,5d4d53
20075,9e015e,81017c,9a0162,7a0082,8f204e,843247
20077,a20259,970561,b2014b,830079,a31446,67563f
20079,9c0160,930664,b3014a,790081,9d124e,6a3e55
20081,980164,8b056d,b30149,670094,8a1e56,8e402e
20083,a90154,9a0360,b60047,6b0091,96194d,814735
20085,b1014c,9c0260,b60047,890073,9a1c46,5a584b
20087,af004e,960365,b3014a,870075,902846,545653
20089,bd043d,a10d50,c0033a,880073,a81341,744d3c
20091,ab0052,9a0261,b60048,8a0073,9f134b,6f404d
20093,9f005e,8a056f,aa0053,6d008e,931356,8c3839
20095,a2015a,8e046c,b0004d,750087,99154f,665343
20097,b1034a,980f57,c2023a,870074,b40e3a,8e402f
20099,93006a,7f037c,970166,6d008f,821d5e,544069
20101,a80254,920764,b70046,6d008f,9a174c,844534
20103,950168,7b0181,9c0061,6c0091,7b2260,555058
20105,b70145,a70354,c2013b,81007c,ad153a,684d47
20107,ae014f,9a0261,b60047,860077,a01d3f,575353
20109,b90044,a20755,b90144,7f007d,a2203b,874234
20111,860275,7f047a,ab0152,730089,921259,585253
20113,9e055a,920c5f,bc0141,740086,a50e4a,704547
20115,b90144,a50454,c1013b,8b0070,b30c3e,7e3e41
