8,Mineral,44.8,291,52.9,344,2.3,15
8,Moffat,21.6,1330,76.1,4695,2.3,143
8,Montezuma,36.9,4542,60.1,7401,3.0,375
8,Montrose,30.5,6138,67.3,13552,2.2,440
8,Morgan,36.3,3912,61.3,6602,2.4,263
8,Otero,44.5,3647,53.5,4382,2.0,163
8,Ouray,51.4,1646,46.3,1481,2.3,75
8,Park,41.2,3862,55.9,5236,2.9,268
8,Phillips,26.0,588,72.3,1637,1.8,40
8,Pitkin,68.0,6849,30.0,3024,2.0,202
8,Prowers,31.2,1519,66.4,3230,2.3,114
8,Pueblo,55.7,42551,41.7,31894,2.6,1974
8,Rio Blanco,16.9,568,80.9,2724,2.3,77
8,Rio Grande,44.8,2478,52.7,2918,2.5,137
8,Routt,56.7,7547,41.1,5469,2.3,301
8,Saguache,63.6,1865,32.9,964,3.5,103
8,San Juan,52.6,266,41.9,212,5.5,28
8,San Miguel,70.3,2992,27.1,1154,2.6,110
8,Sedgwick,31.3,419,65.8,881,2.8,38
8,Summit,61.0,9347,36.4,5571,2.6,394
8,Teller,32.2,4333,64.6,8702,3.3,438
8,Washington,18.1,468,80.1,2076,1.8,47
8,Weld,42.2,49050,54.8,63775,3.0,3466
8,Yuma,21.6,987,76.3,3490,2.2,100
9,Fairfield,54.9,217294,44.2,175168,0.9,3668
9,Hartford,62.4,244639,36.5,143238,1.1,4363
9,Litchfield,47.4,43856,51.1,47201,1.5,1370
9,Middlesex,57.3,47855,41.4,34591,1.3,1092
9,New Haven,60.7,218998,38.3,138364,1.0,3697
9,New London,58.3,67144,40.1,46119,1.6,1839
9,Tolland,55.5,39366,42.9,30450,1.7,1175
9,Windham,55.7,25957,42.4,19768,1.9,863
10,Kent,51.7,35527,46.8,32135,1.5,1018
10,New Castle,66.3,167082,32.2,81230,1.5,3700
10,Sussex,42.9,39975,55.9,52119,1.2,1135
11,District of Columbia,90.9,267070,7.3,21381,1.8,5313
12,Alachua,57.7,69699,40.4,48797,1.9,2277
12,Baker,20.3,2311,78.8,8975,0.9,104
12,Bay,27.5,22051,71.0,56876,1.5,1174
12,Bradford,28.5,3325,70.5,8219,1.0,120
12,Brevard,42.9,122993,55.6,159300,1.4,4135
12,Broward,67.1,508312,32.2,244101,0.7,4941
12,Calhoun,26.9,1664,70.6,4366,2.5,153
12,Charlotte,42.3,35906,56.5,47996,1.2,1021
12,Citrus,38.4,28460,60.2,44662,1.4,1047
12,Clay,26.6,25759,72.3,70022,1.1,1024
12,Collier,34.6,51698,64.6,96520,0.7,1106
12,Columbia,31.1,8462,67.7,18429,1.2,336
12,DeSoto,42.2,4174,56.5,5587,1.3,126
12,Dixie,25.8,1798,72.6,5052,1.6,109
12,Duval,47.7,196737,51.3,211615,1.1,4381
12,Escambia,39.1,58185,59.6,88711,1.4,2071
12,Flagler,45.8,23207,53.2,26969,1.0,531
12,Franklin,33.6,1845,65.0,3570,1.4,79
12,Gadsden,70.0,15770,29.4,6630,0.6,125
12,Gilchrist,23.7,1885,74.5,5917,1.7,135
12,Glades,40.0,1603,58.5,2344,1.4,57
12,Gulf,28.3,2014,70.1,4995,1.6,117
12,Hamilton,41.1,2228,57.9,3138,1.0,54
12,Hardee,34.0,2463,64.8,4696,1.2,85
12,Hendry,46.5,4751,52.4,5355,1.1,109
12,Hernando,45.1,37830,53.5,44938,1.4,1160
12,Highlands,38.0,16148,60.9,25915,1.1,478
12,Hillsborough,52.7,286467,46.0,250186,1.2,6776
12,Holmes,15.2,1264,83.5,6919,1.3,107
12,Indian River,38.4,27492,60.7,43450,0.9,638
12,Jackson,35.0,7342,64.0,13418,1.0,207
12,Jefferson,50.4,3945,48.7,3808,0.9,67
12,Lafayette,20.2,687,78.3,2668,1.5,51
12,Lake,40.9,61799,58.0,87643,1.1,1702
12,Lee,41.3,110157,57.8,154163,0.9,2278
12,Leon,61.1,90881,37.5,55805,1.3,1985
12,Levy,33.2,6119,65.3,12054,1.5,284
12,Liberty,28.6,942,70.0,2301,1.4,46
12,Madison,47.9,4176,51.3,4474,0.9,77
12,Manatee,43.2,66503,55.7,85627,1.1,1736
12,Marion,41.3,66831,57.5,93043,1.2,1864
12,Martin,38.1,30107,61.0,48183,0.9,747
12,Miami-Dade,61.6,541440,37.9,332981,0.5,4758
12,Monroe,49.6,19404,49.1,19234,1.3,516
12,Nassau,25.2,10251,73.7,29929,1.1,445
12,Okaloosa,24.6,23421,73.8,70168,1.6,1486
12,Okeechobee,39.3,4856,59.3,7328,1.5,183
12,Orange,58.6,273665,40.4,188589,1.1,5049
12,Osceola,61.7,67239,37.3,40592,1.0,1091
12,Palm Beach,58.1,349651,41.1,247398,0.7,4390
12,Pasco,45.9,98263,52.5,112427,1.7,3558
12,Pinellas,52.1,239104,46.5,213258,1.5,6750
12,Polk,46.0,114622,52.7,131577,1.3,3243
12,Putnam,37.1,11667,61.5,19326,1.4,431
12,St. Johns,30.6,35190,68.3,78513,1.2,1332
12,St. Lucie,53.4,65869,45.6,56202,1.0,1230
12,Santa Rosa,23.1,17768,75.5,58186,1.4,1106
12,Sarasota,45.7,95119,53.1,110504,1.1,2338
12,Seminole,46.1,96445,52.6,109943,1.3,2732
12,Sumter,32.2,19524,67.1,40646,0.6,376
12,Suwannee,26.9,4751,71.6,12672,1.5,269
12,Taylor,30.2,2764,68.4,6249,1.4,127
12,Union,24.8,1339,73.6,3980,1.6,89
12,Volusia,48.8,114748,49.9,117490,1.3,3016
12,Wakulla,35.2,5175,63.2,9290,1.6,232
12,Walton,23.3,6671,75.2,21490,1.5,421
12,Washington,25.5,2820,72.8,8038,1.7,184
13,Appling,24.8,1758,73.8,5233,1.4,102
13,Atkinson,32.0,930,66.7,1938,1.3,39
13,Bacon,20.1,791,78.6,3093,1.3,52
13,Baker,49.9,794,49.3,785,0.8,12
13,Baldwin,52.1,8483,46.6,7589,1.2,198
13,Banks,12.6,780,86.3,5354,1.1,70
13,Barrow,23.9,6028,74.1,18725,2.0,517
13,Bartow,23.4,8396,74.9,26876,1.7,625
13,Ben Hill,42.1,2512,56.9,3396,1.0,62
13,Berrien,20.5,1273,77.8,4843,1.7,108
13,Bibb,59.5,38585,39.5,25623,0.9,595
13,Bleckley,25.8,1269,72.9,3587,1.3,64
13,Brantley,15.6,939,82.5,4964,1.9,117
13,Brooks,46.5,3138,52.6,3554,0.9,62
13,Bryan,27.5,3707,70.9,9560,1.6,209
13,Bulloch,39.8,9593,58.7,14174,1.5,366
13,Burke,55.2,5405,43.9,4301,0.9,87
13,Butts,31.6,2968,67.1,6306,1.3,126
13,Calhoun,59.3,1298,40.3,883,0.4,8
13,Camden,35.3,6377,62.8,11343,1.8,330
13,Candler,32.8,1157,66.4,2344,0.8,30
13,Carroll,30.4,12688,67.9,28280,1.7,704
13,Catoosa,22.6,5365,75.1,17858,2.4,568
13,Charlton,31.8,1197,67.1,2527,1.1,41
13,Chatham,55.4,60246,43.4,47204,1.3,1371
13,Chattahoochee,48.8,729,49.2,735,1.9,29
13,Chattooga,28.4,2232,69.3,5452,2.4,185
13,Cherokee,20.2,19841,77.7,76514,2.1,2084
