id,margin,eisenhower,stevenson,other,hex_color
13209,71.68%, 14.16%, 85.84%,-,2400da
13211,73.95%, 13.03%, 86.97%,-,2100dd
13213,41.76%, 29.12%, 70.88%,-,4a00b4
13215,17.89%, 41.05%, 58.95%,-,680096
13217,78.23%, 10.88%, 89.12%,-,1b00e3
13219,55.63%, 22.19%, 77.81%,-,3800c6
13221,75.07%, 12.46%, 87.54%,-,1f00df
13223,46.39%, 26.80%, 73.20%,-,4400ba
13225,60.54%, 19.70%, 80.24%, 0.05%,3200cc
13227,0.61%, 50.30%, 49.70%,-,80007e
13229,52.55%, 23.73%, 76.27%,-,3c00c2
13231,62.71%, 18.64%, 81.36%,-,2f00cf
13233,54.79%, 22.61%, 77.39%,-,3900c5
13235,81.00%, 9.50%, 90.50%,-,1800e6
13237,66.69%, 16.66%, 83.34%,-,2a00d4
13239,56.24%, 21.88%, 78.12%,-,3700c7
13241,49.24%, 25.38%, 74.62%,-,4000be
13243,47.35%, 26.32%, 73.68%,-,4300bb
13245,4.26%, 52.13%, 47.87%,-,84007a
13247,67.67%, 16.16%, 83.84%,-,2900d5
13249,49.32%, 25.34%, 74.66%,-,4000be
13251,39.19%, 30.40%, 69.60%,-,4d00b1
13253,72.96%, 13.52%, 86.48%,-,2200dc
13255,61.83%, 19.08%, 80.92%,-,3000ce
13257,68.52%, 15.74%, 84.26%,-,2800d6
13259,44.81%, 27.60%, 72.40%,-,4600b8
13261,39.37%, 30.32%, 69.68%,-,4d00b1
13263,58.97%, 20.52%, 79.48%,-,3400ca
13265,78.89%, 10.55%, 89.45%,-,1a00e4
13267,37.19%, 31.41%, 68.59%,-,5000ae
13269,71.68%, 14.16%, 85.84%,-,2400da
13271,83.46%, 8.27%, 91.73%,-,1500e9
13273,57.68%, 21.16%, 78.84%,-,3500c9
13275,27.19%, 36.40%, 63.60%,-,5c00a2
13277,38.30%, 30.85%, 69.15%,-,4e00b0
13279,57.02%, 21.49%, 78.51%,-,3600c8
13281,6.11%, 46.94%, 53.06%,-,770087
13283,86.68%, 6.66%, 93.34%,-,1000ee
13285,58.15%, 20.93%, 79.07%,-,3500c9
13287,54.29%, 22.85%, 77.15%,-,3a00c4
13289,69.94%, 15.03%, 84.97%,-,2600d8
13291,1.12%, 49.44%, 50.56%,-,7e0080
13293,71.10%, 14.45%, 85.55%,-,2400da
13295,20.74%, 39.63%, 60.37%,-,650099
13297,83.78%, 8.11%, 91.89%,-,1400ea
13299,39.89%, 30.06%, 69.94%,-,4c00b2
13301,29.90%, 35.05%, 64.95%,-,5900a5
13303,49.94%, 25.03%, 74.97%,-,3f00bf
13305,39.73%, 30.13%, 69.87%,-,4c00b2
13307,41.65%, 29.18%, 70.82%,-,4a00b4
13309,66.13%, 16.94%, 83.06%,-,2b00d3
13311,60.31%, 19.85%, 80.15%,-,3200cc
13313,25.03%, 37.49%, 62.51%,-,5f009f
13315,72.37%, 13.81%, 86.19%,-,2300db
13317,67.97%, 16.01%, 83.99%,-,2800d6
13319,62.33%, 18.83%, 81.17%,-,3000ce
13321,63.46%, 18.27%, 81.73%,-,2e00d0
15001,0%,-,-,-,000000
15003,0%,-,-,-,000000
15005,0%,-,-,-,000000
15007,0%,-,-,-,000000
15009,0%,-,-,-,000000
16001,45.40%, 72.65%, 27.24%, 0.11%,b90045
16003,28.65%, 64.26%, 35.61%, 0.14%,a3005a
16005,10.64%, 55.25%, 44.61%, 0.14%,8c0071
16007,28.71%, 64.35%, 35.65%,-,a4005a
16009,4.38%, 52.08%, 47.69%, 0.23%,840079
16011,33.80%, 66.87%, 33.07%, 0.05%,aa0054
16013,21.80%, 60.90%, 39.10%,-,9b0063
16015,35.67%, 67.53%, 31.86%, 0.62%,ac0151
16017,13.29%, 56.36%, 43.07%, 0.56%,8f016d
16019,36.78%, 68.38%, 31.59%, 0.03%,ae0050
16021,22.33%, 60.98%, 38.65%, 0.37%,9b0062
16023,31.89%, 65.95%, 34.05%,-,a80056
16025,30.92%, 65.38%, 34.46%, 0.15%,a60057
16027,42.87%, 71.33%, 28.47%, 0.20%,b50048
16029,37.68%, 68.82%, 31.14%, 0.04%,af004f
16031,45.54%, 72.76%, 27.21%, 0.03%,b90045
16033,50.39%, 75.20%, 24.80%,-,bf003f
16035,9.98%, 44.91%, 54.88%, 0.21%,72008b
16037,39.95%, 69.74%, 29.80%, 0.46%,b1014b
16039,5.38%, 52.66%, 47.28%, 0.06%,860078
16041,46.69%, 73.31%, 26.62%, 0.07%,ba0043
16043,28.72%, 64.32%, 35.60%, 0.07%,a4005a
16045,24.54%, 62.21%, 37.67%, 0.12%,9e0060
16047,42.14%, 71.03%, 28.89%, 0.08%,b50049
16049,14.73%, 57.30%, 42.57%, 0.13%,92006c
16051,33.65%, 66.80%, 33.15%, 0.04%,aa0054
16053,48.52%, 74.21%, 25.69%, 0.10%,bd0041
16055,14.55%, 56.93%, 42.38%, 0.69%,91016c
16057,25.12%, 62.51%, 37.39%, 0.09%,9f005f
16059,42.44%, 71.19%, 28.75%, 0.07%,b50049
16061,11.93%, 44.04%, 55.96%,-,70008e
16063,42.21%, 71.11%, 28.89%,-,b50049
16065,34.29%, 67.12%, 32.83%, 0.05%,ab0053
16067,42.80%, 71.40%, 28.60%,-,b60048
16069,0.95%, 50.39%, 49.43%, 0.18%,80007e
16071,35.33%, 67.64%, 32.31%, 0.04%,ac0052
16073,40.93%, 70.41%, 29.48%, 0.12%,b3004b
16075,44.95%, 72.37%, 27.41%, 0.22%,b80045
16077,36.89%, 68.45%, 31.55%,-,ae0050
16079,4.41%, 51.91%, 47.50%, 0.60%,840179
16081,32.51%, 66.25%, 33.75%,-,a80056
16083,52.16%, 76.07%, 23.91%, 0.02%,c1003c
16085,45.02%, 72.51%, 27.49%,-,b80046
16087,29.90%, 64.91%, 35.01%, 0.07%,a50059
17001,19.26%, 59.60%, 40.34%, 0.06%,970066
17003,9.57%, 54.63%, 45.06%, 0.30%,8b0072
17005,24.31%, 62.03%, 37.72%, 0.24%,9e0060
17007,48.60%, 74.21%, 25.60%, 0.19%,bd0041
17009,15.68%, 57.77%, 42.09%, 0.14%,93006b
17011,39.65%, 69.76%, 30.12%, 0.12%,b1004c
17013,13.68%, 56.81%, 43.13%, 0.06%,90006d
17015,45.89%, 72.87%, 26.98%, 0.15%,b90044
17017,9.87%, 54.88%, 45.01%, 0.11%,8b0072
17019,32.09%, 65.91%, 33.82%, 0.27%,a80056
17021,0.31%, 50.11%, 49.80%, 0.09%,7f007e
17023,22.29%, 61.12%, 38.83%, 0.05%,9b0063
17025,20.94%, 60.38%, 39.44%, 0.17%,990064
17027,16.41%, 58.18%, 41.76%, 0.06%,94006a
17029,23.27%, 61.59%, 38.31%, 0.10%,9d0061
17031,0.70%, 50.21%, 49.51%, 0.28%,80007e
17033,26.31%, 63.11%, 36.81%, 0.08%,a0005d
17035,19.99%, 59.88%, 39.90%, 0.22%,980065
17037,48.61%, 74.23%, 25.62%, 0.15%,bd0041
17039,23.60%, 61.78%, 38.18%, 0.04%,9d0061
17041,34.27%, 67.10%, 32.84%, 0.06%,ab0053
17043,51.84%, 75.80%, 23.97%, 0.23%,c1003d
17045,29.21%, 64.56%, 35.36%, 0.08%,a4005a
17047,50.12%, 75.01%, 24.89%, 0.11%,bf003f
17049,15.80%, 57.79%, 41.99%, 0.22%,93006b
17051,14.01%, 56.96%, 42.95%, 0.10%,91006d
17053,49.07%, 74.49%, 25.42%, 0.10%,bd0040
17055,1.09%, 49.33%, 50.41%, 0.26%,7d0080
17057,22.46%, 61.13%, 38.67%, 0.20%,9b0062
17059,3.30%, 51.56%, 48.26%, 0.18%,83007b
17061,10.00%, 54.96%, 44.96%, 0.08%,8c0072
17063,40.36%, 70.12%, 29.76%, 0.12%,b2004b
17065,20.62%, 60.25%, 39.63%, 0.12%,990065
17067,32.42%, 66.14%, 33.72%, 0.14%,a80055
17069,11.85%, 55.84%, 43.99%, 0.17%,8e0070
17071,32.09%, 65.98%, 33.88%, 0.14%,a80056
17073,31.11%, 65.49%, 34.38%, 0.13%,a60057
17075,45.72%, 72.81%, 27.09%, 0.10%,b90045
17077,15.48%, 57.67%, 42.19%, 0.14%,93006b
17079,15.79%, 57.82%, 42.03%, 0.15%,93006b
17081,6.16%, 53.03%, 46.87%, 0.10%,870077
17083,8.14%, 54.03%, 45.89%, 0.08%,890075
17085,42.73%, 71.30%, 28.57%, 0.13%,b50048
17087,34.63%, 67.25%, 32.63%, 0.12%,ab0053
17089,35.68%, 67.78%, 32.10%, 0.13%,ac0051
17091,23.16%, 61.44%, 38.29%, 0.27%,9c0061
17093,54.26%, 77.11%, 22.84%, 0.05%,c4003a
17095,28.39%, 64.16%, 35.78%, 0.06%,a3005b
17097,25.82%, 62.83%, 37.01%, 0.17%,a0005e
17099,21.25%, 60.54%, 39.28%, 0.18%,9a0064
17101,23.12%, 61.54%, 38.42%, 0.04%,9c0061
17103,43.49%, 71.71%, 28.23%, 0.06%,b60047
17105,43.00%, 71.45%, 28.45%, 0.10%,b60048
17107,28.91%, 64.39%, 35.48%, 0.13%,a4005a
17109,44.15%, 72.06%, 27.91%, 0.04%,b70047
17111,48.69%, 74.23%, 25.54%, 0.23%,bd0041
17113,29.60%, 64.75%, 35.15%, 0.10%,a50059
17115,7.21%, 53.56%, 46.35%, 0.09%,880076
17117,2.40%, 48.67%, 51.07%, 0.27%,7c0082
17119,16.69%, 41.60%, 58.29%, 0.11%,6a0094
17121,7.38%, 53.64%, 46.26%, 0.09%,880075
17123,34.81%, 67.35%, 32.54%, 0.11%,ab0052
17125,23.87%, 61.91%, 38.04%, 0.05%,9d0061
17127,21.66%, 60.78%, 39.12%, 0.10%,9a0063
17129,25.89%, 62.92%, 37.02%, 0.06%,a0005e
17131,41.08%, 70.53%, 29.45%, 0.02%,b3004b
17133,30.15%, 65.07%, 34.92%, 0.01%,a50059
17135,9.98%, 54.95%, 44.97%, 0.09%,8c0072
17137,22.10%, 61.04%, 38.94%, 0.02%,9b0063
17139,18.36%, 59.12%, 40.76%, 0.12%,960067
17141,55.67%, 77.79%, 22.12%, 0.09%,c60038
17143,18.35%, 59.09%, 40.74%, 0.17%,960067
17145,10.40%, 55.19%, 44.79%, 0.03%,8c0072
17147,35.79%, 67.82%, 32.03%, 0.16%,ac0051
17149,10.02%, 54.97%, 44.95%, 0.09%,8c0072
17151,35.17%, 67.53%, 32.36%, 0.10%,ac0052
17153,17.94%, 58.88%, 40.95%, 0.17%,960068
17155,25.19%, 62.56%, 37.37%, 0.07%,9f005f
17157,9.26%, 54.59%, 45.33%, 0.08%,8b0073
17159,36.91%, 68.42%, 31.51%, 0.06%,ae0050
17161,8.30%, 54.07%, 45.77%, 0.16%,890074
17163,20.49%, 39.51%, 60.01%, 0.48%,640199
17165,8.44%, 54.13%, 45.70%, 0.17%,8a0074
17167,8.04%, 53.99%, 45.95%, 0.07%,890075
17169,22.68%, 61.30%, 38.62%, 0.07%,9c0062
17171,20.80%, 60.36%, 39.56%, 0.08%,990064
17173,15.41%, 57.65%, 42.25%, 0.10%,93006b
17175,51.07%, 75.51%, 24.44%, 0.04%,c0003e
17177,37.19%, 68.51%, 31.32%, 0.17%,ae004f
17179,10.36%, 55.14%, 44.78%, 0.07%,8c0072
17181,4.04%, 51.97%, 47.93%, 0.10%,84007a
17183,14.91%, 57.36%, 42.44%, 0.20%,92006c
17185,22.91%, 61.38%, 38.47%, 0.14%,9c0062
17187,45.87%, 72.88%, 27.02%, 0.10%,b90044
17189,32.48%, 66.17%, 33.70%, 0.13%,a80055
17191,24.80%, 62.34%, 37.54%, 0.12%,9e005f
17193,17.80%, 58.87%, 41.07%, 0.06%,960068
17195,46.85%, 73.28%, 26.43%, 0.28%,ba0043
17197,12.84%, 56.34%, 43.50%, 0.16%,8f006e
17199,10.36%, 55.10%, 44.74%, 0.15%,8c0072
17201,16.08%, 57.95%, 41.88%, 0.17%,93006a
17203,42.00%, 70.94%, 28.94%, 0.11%,b40049
18001,23.64%, 59.61%, 35.97%, 0.08%,98005b
18003,33.00%, 66.16%, 33.16%, 0.67%,a80154
18005,18.55%, 58.77%, 40.22%, 1.01%,950266
18007,38.78%, 69.25%, 30.47%, 0.29%,b0004d
18009,8.70%, 53.20%, 44.49%, 0.07%,870071
18011,26.57%, 63.04%, 36.47%, 0.50%,a0015c
18013,3.48%, 51.18%, 47.71%, 1.11%,820279
18015,29.35%, 64.31%, 34.95%, 0.74%,a30159
18017,21.16%, 60.32%, 39.16%, 0.52%,990163
18019,2.23%, 48.60%, 50.83%, 0.57%,7b0181
18021,7.79%, 53.31%, 45.52%, 1.16%,870274
18023,21.45%, 60.14%, 38.68%, 1.18%,990362
18025,5.52%, 51.85%, 46.32%, 1.83%,840476
18027,22.53%, 60.89%, 38.37%, 0.74%,9b0161
18029,9.90%, 54.82%, 44.92%, 0.26%,8b0072
18031,31.09%, 65.15%, 34.06%, 0.78%,a60156
18033,32.40%, 64.66%, 32.26%, 0.06%,a40052
18035,12.71%, 55.68%, 42.98%, 1.34%,8d036d
18037,7.20%, 53.47%, 46.27%, 0.25%,880075
18039,34.84%, 66.33%, 31.49%, 0.10%,a90050
18041,14.85%, 57.05%, 42.20%, 0.75%,91016b
18043,5.53%, 51.79%, 46.25%, 1.96%,840475
18045,23.10%, 61.35%, 38.25%, 0.40%,9c0161
18047,28.80%, 64.04%, 35.24%, 0.72%,a30159
18049,37.58%, 68.09%, 30.51%, 1.41%,ad034d
18051,9.15%, 53.99%, 44.84%, 1.17%,890272
18053,21.60%, 59.73%, 38.13%, 0.08%,980061
18055,7.43%, 53.25%, 45.82%, 0.94%,870274
18057,40.35%, 69.69%, 29.33%, 0.98%,b1024a
18059,20.87%, 59.94%, 39.07%, 1.00%,980263
18061,9.05%, 53.62%, 44.56%, 1.82%,880471
18063,33.72%, 66.58%, 32.86%, 0.56%,a90153
18065,25.37%, 61.99%, 36.61%, 1.40%,9e035d
18067,7.97%, 53.34%, 45.37%, 1.29%,880373
18069,25.92%, 61.98%, 36.06%, 1.95%,9e045b
18071,10.98%, 55.14%, 44.16%, 0.70%,8c0170
18073,44.90%, 72.23%, 27.33%, 0.44%,b80145
18075,20.32%, 58.96%, 38.63%, 0.02%,960062
18077,18.31%, 58.90%, 40.59%, 0.51%,960167
18079,23.10%, 61.21%, 38.11%, 0.67%,9c0161
18081,21.28%, 60.46%, 39.18%, 0.36%,9a0063
18083,15.24%, 57.30%, 42.05%, 0.65%,92016b
18085,40.96%, 68.95%, 27.99%, 0.05%,af0047
18087,39.93%, 68.80%, 28.87%, 0.04%,af0049
18089,10.04%, 44.66%, 54.70%, 0.63%,71018b
18091,20.05%, 59.83%, 39.78%, 0.39%,980065
18093,30.05%, 64.64%, 34.59%, 0.77%,a40158
18095,6.63%, 52.84%, 46.21%, 0.95%,860275
18097,21.36%, 60.48%, 39.12%, 0.40%,9a0163
18099,28.13%, 63.12%, 34.99%, 1.90%,a00459
18101,3.96%, 51.71%, 47.75%, 0.54%,830179
18103,19.05%, 58.97%, 39.91%, 1.12%,960265
18105,21.72%, 60.59%, 38.87%, 0.54%,9a0163
18107,32.31%, 65.89%, 33.58%, 0.54%,a80155
18109,26.52%, 62.90%, 36.38%, 0.73%,a0015c
18111,50.10%, 74.79%, 24.69%, 0.52%,be013e
18113,32.30%, 65.39%, 33.09%, 1.51%,a60354
18115,4.26%, 51.92%, 47.66%, 0.43%,840179
18117,25.61%, 62.38%, 36.77%, 0.84%,9f025d
18119,17.86%, 58.37%, 40.51%, 1.12%,940267
18121,17.20%, 58.33%, 41.13%, 0.54%,940168
18123,9.23%, 54.53%, 45.30%, 0.17%,8b0073
18125,9.89%, 54.26%, 44.37%, 1.37%,8a0371
18127,37.96%, 68.75%, 30.79%, 0.45%,af014e
18129,15.87%, 57.61%, 41.74%, 0.64%,92016a
18131,27.96%, 63.10%, 35.13%, 1.77%,a00459
18133,19.66%, 59.65%, 39.99%, 0.36%,980065
18135,33.53%, 65.42%, 31.90%, 0.03%,a60051
18137,24.42%, 62.00%, 37.59%, 0.41%,9e015f
18139,34.48%, 66.82%, 32.34%, 0.84%,aa0252
18141,0.25%, 49.74%, 49.49%, 0.77%,7e017e
18143,0.89%, 50.08%, 49.19%, 0.74%,7f017d
18145,15.37%, 57.18%, 41.81%, 1.01%,91026a
18147,23.44%, 61.48%, 38.04%, 0.48%,9c0161
18149,19.49%, 59.43%, 39.95%, 0.62%,970165
18151,47.15%, 73.02%, 25.88%, 1.10%,ba0241
18153,7.97%, 45.65%, 53.62%, 0.73%,740188
18155,2.27%, 48.42%, 50.69%, 0.89%,7b0281
18157,41.42%, 70.53%, 29.11%, 0.36%,b3004a
18159,22.15%, 60.59%, 38.44%, 0.96%,9a0262
18161,35.19%, 67.24%, 32.05%, 0.72%,ab0151
18163,17.03%, 58.20%, 41.17%, 0.64%,940168
18165,3.85%, 47.84%, 51.69%, 0.47%,790183
18167,0.07%, 49.74%, 49.81%, 0.45%,7e017f
18169,38.02%, 67.94%, 29.92%, 0.03%,ad004c
18171,40.88%, 70.16%, 29.29%, 0.55%,b2014a
18173,13.24%, 56.35%, 43.11%, 0.55%,8f016d
18175,11.49%, 55.45%, 43.96%, 0.59%,8d0170
18177,25.63%, 62.36%, 36.73%, 0.91%,9f025d
18179,14.71%, 55.85%, 41.14%, 0.05%,8e0068
18181,35.65%, 67.60%, 31.94%, 0.46%,ac0151
18183,21.87%, 60.28%, 38.41%, 1.31%,990361
19001,42.36%, 71.09%, 28.72%, 0.19%,b50049
19003,38.53%, 69.06%, 30.52%, 0.42%,b0014d
19005,44.39%, 72.14%, 27.74%, 0.12%,b70046
19007,11.76%, 55.38%, 43.61%, 1.01%,8d026f
19009,23.76%, 61.85%, 38.09%, 0.07%,9d0061
19011,23.25%, 59.09%, 35.84%,-,96005b
19013,24.46%, 62.01%, 37.55%, 0.44%,9e015f
19015,23.21%, 61.03%, 37.82%, 1.16%,9b0260
19017,48.38%, 74.12%, 25.73%, 0.15%,bd0041
19019,35.98%, 67.81%, 31.83%, 0.36%,ac0051
19021,39.63%, 69.72%, 30.09%, 0.18%,b1004c
19023,55.10%, 77.47%, 22.36%, 0.17%,c50039
19025,37.41%, 67.68%, 30.27%,-,ac004d
19027,28.67%, 64.27%, 35.60%, 0.14%,a3005a
19029,51.46%, 75.61%, 24.15%, 0.24%,c0003d
19031,43.16%, 71.48%, 28.32%, 0.20%,b60048
19033,22.46%, 61.12%, 38.66%, 0.22%,9b0062
19035,41.17%, 70.46%, 29.29%, 0.25%,b3004a
19037,26.43%, 63.18%, 36.75%, 0.08%,a1005d
19039,31.92%, 65.69%, 33.78%, 0.53%,a70156
19041,46.44%, 72.57%, 26.13%, 1.30%,b90342
19043,34.53%, 67.22%, 32.70%, 0.08%,ab0053
19045,31.63%, 65.73%, 34.10%, 0.16%,a70056
19047,28.63%, 63.67%, 35.04%, 1.30%,a20359
19049,27.81%, 63.51%, 35.69%, 0.80%,a1025b
19051,16.60%, 58.14%, 41.55%, 0.31%,940069
19053,17.83%, 58.71%, 40.87%, 0.42%,950168
19055,46.52%, 73.20%, 26.69%, 0.11%,ba0044
19057,16.68%, 58.13%, 41.45%, 0.42%,940169
19059,42.83%, 71.05%, 28.22%, 0.73%,b50147
19061,10.76%, 55.03%, 44.27%, 0.69%,8c0170
19063,43.28%, 71.48%, 28.20%, 0.32%,b60047
19065,34.95%, 67.35%, 32.40%, 0.25%,ab0052
19067,40.21%, 70.04%, 29.83%, 0.13%,b2004c
19069,46.73%, 72.72%, 25.98%, 1.30%,b90342
19071,29.13%, 64.51%, 35.37%, 0.12%,a4005a
19073,40.78%, 69.62%, 28.84%, 1.54%,b10349
19075,58.26%, 78.98%, 20.72%, 0.29%,c90034
19077,40.36%, 70.10%, 29.74%, 0.17%,b2004b
19079,42.92%, 71.29%, 28.37%, 0.35%,b50048
19081,42.66%, 71.26%, 28.60%, 0.14%,b50048
19083,42.00%, 70.79%, 28.79%, 0.42%,b40149
19085,27.78%, 63.76%, 35.98%, 0.26%,a2005b
19087,44.63%, 71.93%, 27.30%, 0.77%,b70145
19089,25.30%, 62.56%, 37.26%, 0.17%,9f005f
19091,36.11%, 67.94%, 31.82%, 0.24%,ad0051
19093,40.55%, 70.14%, 29.59%, 0.28%,b2004b
19095,37.20%, 67.27%, 30.06%,-,ab004c
19097,30.60%, 64.28%, 33.68%,-,a30055
19099,17.33%, 58.37%, 41.03%, 0.60%,940168
19101,38.78%, 69.09%, 30.31%, 0.60%,b0014d
19103,16.35%, 58.04%, 41.69%, 0.27%,94006a
19105,33.94%, 66.90%, 32.97%, 0.13%,aa0054
19107,28.96%, 64.20%, 35.24%, 0.56%,a30159
19109,28.38%, 64.15%, 35.77%, 0.08%,a3005b
19111,17.47%, 58.61%, 41.13%, 0.26%,950068
19113,17.90%, 58.72%, 40.83%, 0.45%,950168
19115,37.29%, 68.45%, 31.16%, 0.39%,ae004f
19117,27.42%, 63.09%, 35.67%, 1.24%,a0035a
19119,57.32%, 78.59%, 21.27%, 0.14%,c80036
19121,39.67%, 69.48%, 29.81%, 0.71%,b1014c
19123,31.45%, 63.95%, 32.50%,-,a30052
19125,15.73%, 57.25%, 41.51%, 1.24%,910369
19127,34.46%, 65.93%, 31.46%,-,a80050
19129,38.33%, 69.04%, 30.72%, 0.24%,b0004e
19131,39.73%, 69.78%, 30.05%, 0.17%,b1004c
19133,24.81%, 62.29%, 37.49%, 0.22%,9e005f
19135,7.18%, 53.28%, 46.09%, 0.63%,870175
19137,46.06%, 72.88%, 26.82%, 0.30%,b90044
19139,23.62%, 61.60%, 37.98%, 0.41%,9d0160
19141,52.76%, 76.18%, 23.42%, 0.41%,c2013b
19143,43.71%, 71.73%, 28.03%, 0.24%,b60047
19145,53.41%, 76.52%, 23.10%, 0.38%,c3003a
19147,21.09%, 60.48%, 39.40%, 0.12%,9a0064
19149,49.03%, 74.29%, 25.26%, 0.45%,bd0140
19151,26.98%, 61.73%, 34.74%,-,9d0058
19153,8.93%, 54.03%, 45.10%, 0.87%,890273
19155,22.68%, 61.24%, 38.56%, 0.20%,9c0062
19157,29.34%, 64.28%, 34.93%, 0.79%,a30259
19159,41.76%, 70.66%, 28.91%, 0.43%,b40149
19161,44.59%, 72.15%, 27.56%, 0.29%,b70046
19163,24.80%, 61.88%, 37.08%, 1.04%,9d025e
19165,29.89%, 64.68%, 34.79%, 0.53%,a40158
19167,66.60%, 83.21%, 16.60%, 0.19%,d4002a
19169,44.35%, 71.81%, 27.46%, 0.73%,b70146
19171,26.76%, 63.30%, 36.54%, 0.15%,a1005d
19173,43.97%, 71.74%, 27.78%, 0.48%,b60146
19175,38.12%, 68.92%, 30.80%, 0.29%,af004e
19177,41.84%, 70.62%, 28.78%, 0.60%,b40149
19179,5.07%, 52.24%, 47.17%, 0.59%,850178
19181,31.82%, 65.55%, 33.74%, 0.71%,a70156
19183,45.30%, 72.47%, 27.17%, 0.37%,b80045
19185,22.96%, 61.23%, 38.27%, 0.51%,9c0161
19187,17.09%, 57.69%, 40.59%, 1.72%,930467
19189,41.07%, 70.38%, 29.31%, 0.31%,b3004a
19191,33.48%, 66.64%, 33.16%, 0.20%,a90054
19193,17.06%, 58.36%, 41.30%, 0.34%,940069
19195,22.95%, 61.34%, 38.40%, 0.26%,9c0061
19197,34.55%, 67.12%, 32.57%, 0.32%,ab0053
20001,47.17%, 73.40%, 26.23%, 0.38%,bb0042
20003,46.61%, 73.18%, 26.56%, 0.26%,ba0043
20005,29.27%, 64.59%, 35.32%, 0.10%,a4005a
20007,49.29%, 74.09%, 24.80%, 1.11%,bc023f
20009,41.54%, 70.43%, 28.88%, 0.69%,b30149
20011,31.16%, 65.26%, 34.10%, 0.63%,a60156
20013,61.29%, 80.51%, 19.22%, 0.27%,cd0031
20015,30.80%, 65.04%, 34.24%, 0.72%,a50157
20017,55.78%, 77.76%, 21.98%, 0.26%,c60038
20019,50.15%, 74.76%, 24.62%, 0.62%,be013e
20021,15.25%, 57.37%, 42.12%, 0.51%,92016b
20023,52.05%, 75.63%, 23.58%, 0.79%,c0023c
20025,48.39%, 73.28%, 24.90%, 1.82%,ba043f
20027,70.93%, 84.87%, 13.94%, 1.19%,d80323
20029,51.06%, 75.23%, 24.17%, 0.59%,bf013d
20031,49.95%, 74.78%, 24.83%, 0.38%,be003f
20033,58.51%, 78.98%, 20.47%, 0.55%,c90134
20035,36.95%, 68.13%, 31.18%, 0.69%,ad014f
20037,12.04%, 55.81%, 43.77%, 0.41%,8e016f
20039,49.57%, 74.54%, 24.97%, 0.49%,be013f
20041,63.85%, 81.78%, 17.94%, 0.28%,d0002d
20043,51.73%, 75.70%, 23.97%, 0.33%,c1003d
20045,49.12%, 74.34%, 25.23%, 0.43%,bd0140
20047,53.85%, 76.40%, 22.55%, 1.05%,c20239
20049,53.37%, 76.38%, 23.01%, 0.61%,c2013a
20051,31.76%, 65.86%, 34.10%, 0.04%,a70056
20053,49.90%, 74.67%, 24.77%, 0.56%,be013f
20055,45.40%, 72.32%, 26.92%, 0.76%,b80144
20057,39.16%, 68.96%, 29.80%, 1.24%,af034b
20059,46.44%, 72.86%, 26.42%, 0.72%,b90143
20061,41.92%, 70.54%, 28.61%, 0.85%,b30248
20063,52.19%, 75.84%, 23.64%, 0.52%,c1013c
20065,45.82%, 72.62%, 26.80%, 0.59%,b90144
20067,43.10%, 71.02%, 27.92%, 1.06%,b50247
20069,47.45%, 73.51%, 26.06%, 0.44%,bb0142
20071,59.32%, 79.06%, 19.74%, 1.20%,c90332
20073,47.87%, 73.70%, 25.83%, 0.47%,bb0141
20075,46.42%, 72.70%, 26.28%, 1.02%,b90243
20077,58.24%, 78.62%, 20.39%, 0.99%,c80233
20079,43.86%, 70.87%, 27.00%, 2.13%,b40544
20081,50.13%, 74.30%, 24.17%, 1.54%,bd033d
20083,53.91%, 76.44%, 22.53%, 1.03%,c20239
20085,50.71%, 75.28%, 24.57%, 0.14%,bf003e
20087,47.42%, 73.47%, 26.05%, 0.48%,bb0142
20089,63.67%, 80.86%, 17.19%, 1.94%,ce042b
20091,45.10%, 72.46%, 27.36%, 0.17%,b80045
20093,46.76%, 72.81%, 26.04%, 1.15%,b90242
20095,54.57%, 76.52%, 21.96%, 1.52%,c30337
20097,60.14%, 78.61%, 18.48%,-,c8002f
20099,24.47%, 61.99%, 37.51%, 0.50%,9e015f
20101,56.65%, 77.85%, 21.20%, 0.95%,c60236
20103,22.65%, 61.19%, 38.54%, 0.26%,9c0062
20105,69.53%, 84.63%, 15.10%, 0.27%,d70026
20107,48.40%, 73.99%, 25.59%, 0.42%,bc0141
20109,60.85%, 79.96%, 19.11%, 0.93%,cb0230
20111,36.60%, 67.98%, 31.38%, 0.64%,ad0150
20113,52.62%, 74.58%, 21.96%, 0.11%,be0037
20115,62.66%, 80.19%, 17.52%, 0.14%,cc002c
20117,50.99%, 75.35%, 24.36%, 0.29%,c0003e
20119,55.71%, 76.90%, 21.19%, 1.90%,c40436
20121,24.93%, 62.33%, 37.40%, 0.28%,9e005f
20123,62.30%, 80.98%, 18.67%, 0.35%,ce002f
20125,29.82%, 64.62%, 34.79%, 0.59%,a40158
20127,48.58%, 74.11%, 25.53%, 0.36%,bc0041
20129,41.58%, 69.93%, 28.35%, 1.72%,b20448
20131,52.22%, 75.97%, 23.75%, 0.28%,c1003c
20133,37.53%, 68.60%, 31.07%, 0.33%,ae004f
20135,54.13%, 76.27%, 22.13%, 1.60%,c20438
20137,53.62%, 76.23%, 22.61%, 1.17%,c20239
20139,38.30%, 68.84%, 30.54%, 0.62%,af014d
20141,64.12%, 81.24%, 17.12%, 1.64%,cf042b
20143,56.32%, 77.66%, 21.33%, 1.01%,c60236
