id,1948,1968,1992
19149,870275,9e0e52,7e314d
19151,650693,860b6b,5f3368
19153,69078d,731575,612477
19155,830278,8f1855,6b375a
19157,760583,8c0b66,5b2f72
19159,8e026d,91125a,553077
19161,790580,9f0a54,68385c
19163,7e047c,771372,622773
19165,790480,950c5b,6d3e51
19167,910469,cc062c,b81e26
19169,8a0d66,8f0865,592c78
19171,790382,880d67,5a356d
19173,91026b,981452,564166
19175,8e026e,91105c,5c356b
19177,920368,970f57,613764
19179,690391,6a1280,4c2789
19181,810874,801469,602a72
19183,90026b,9d0b56,65385f
19185,72028a,8e0f60,5c2d74
19187,67098e,7c0d72,5e2c73
19189,7b087a,970a5c,643761
19191,790481,99095c,584064
19193,6c028f,810d6f,6b2a67
19195,670790,890c68,4f3b73
19197,7c047e,910864,672c6a
20001,9c025f,981551,5d455b
20003,90026b,901a53,545851
20005,82017a,751c6c,554464
20007,810379,9a154e,6c4f43
20009,880274,8b155d,605548
20011,830378,911b51,663e59
20013,ad024f,b01538,6a4d47
20015,80027b,811b61,624f4b
20017,960364,9f1747,5c5a47
20019,970463,a72333,684a49
20021,790580,791e69,5d366a
20023,88096d,b41634,7d453b
20025,8c046d,942148,834238
20027,a80650,b71332,7a4f34
20029,8f0867,8f115d,634950
20031,9c035f,a01a43,6c553c
20033,9d015f,9f0e4f,7e4040
20035,840673,8a1e56,574f57
20037,750880,731a71,543871
20039,830476,a71442,724446
20041,980362,a41346,6a4e45
20043,a2015a,a11c40,654d4b
20045,a30654,891b5a,4e3a75
20047,940862,8b145d,654d4b
20049,a2025a,a41a3e,6d4946
20051,670295,771473,514f5d
20053,860275,921457,5e504f
20055,7f0778,841365,7b463c
20057,780581,861b5c,6a5240
20059,940664,96194e,5f524c
20061,7e037c,811b61,624556
20063,920666,96184f,764f38
20065,970364,9a1c46,645049
20067,880472,911c50,834634
20069,880372,8c165a,795033
20071,880571,981a4a,933337
20073,920269,a81540,5d4d53
20075,81017c,8f204e,843247
20077,970561,a31446,67563f
20079,930664,9d124e,6a3e55
20081,8b056d,8a1e56,8e402e
20083,9a0360,96194d,814735
20085,9c0260,9a1c46,5a584b
20087,960365,902846,545653
20089,a10d50,a81341,744d3c
20091,9a0261,9f134b,6f404d
20093,8a056f,931356,8c3839
20095,8e046c,99154f,665343
20097,980f57,b40e3a,8e402f
20099,7f037c,821d5e,544069
20101,920764,9a174c,844534
20103,7b0181,7b2260,555058
20105,a70354,ad153a,684d47
20107,9a0261,a01d3f,575353
20109,a20755,a2203b,874234
20111,7f047a,921259,585253
20113,920c5f,a50e4a,704547
20115,a50454,b30c3e,7e3e41
20117,9c0160,961c4c,584d58
20119,990a5b,a8153f,854532
20121,7d027e,7c235e,515558
20123,9e035c,a0124b,6f4c41
20125,8b0271,8e244c,6d3957
20127,8f036b,99184d,57574e
20129,860375,822c50,8b353c
20131,8d0170,891c58,645147
20133,90026b,861a5d,5e455a
20135,940763,941554,6f4d40
20137,9b0a59,b40d3b,7a4340
20139,8d046c,8f234b,58574e
20141,a00757,a6183f,62504c
20143,960761,9f1747,744445
20145,850475,8a1460,604e4f
20147,a9094c,ae1739,76473f
20149,9f015d,a21844,635842
20151,80047a,931852,5e514e
20153,8c036e,a81140,864433
20155,840475,80126b,664453
20157,9a0460,a80e46,76483e
20159,940465,8f115d,684a4b
20161,ad054c,9e0e51,623f5c
20163,90036b,a01548,67573f
20165,8f046a,921556,5b5053
20167,90026c,aa0f43,5b584a
20169,870374,8d115f,5c4c55
20171,900667,a8173d,8f3e30
20173,7e047c,841a5f,674055
20175,840575,9e1c42,824437
20177,860473,841d5c,5a4063
20179,860276,941553,735536
20181,7f0877,921d4d,7e403f
20183,9d065a,ac123f,6e4846
20185,830575,8e135c,625447
20187,90046a,971550,8e3639
20189,89056f,942643,904528
20191,8d046d,8a1b58,59554e
20193,7d047c,981253,78493c
20195,840377,951b4c,604c51
20197,aa0351,a32139,5e5f40
20199,940466,9c253c,a23427
20201,a80452,ae123d,77483d
20203,8f0668,991a4a,8d3e31
20205,970363,a11e3d,694b49
20207,9f035b,9f1846,5a5250
20209,5d039d,552a7e,35388f
21001,8e056b,97273f,941851
21003,8e0c64,9d3031,811c60
21005,4d07aa,712e5e,6b3062
21007,2306d5,295878,482095
21009,5a0d97,6d3759,6b226f
21011,5903a1,61326a,4c2a87
21013,6c048e,791d66,631a7e
21015,5207a5,723f4c,853246
21017,4b0ca7,562f77,632f6a
21019,6b048f,73206a,59267e
21021,58099c,663364,6e246b
21023,630596,683363,652b6d
21025,3901c4,4a13a1,3e18a7
21027,760780,782e59,6a2271
21029,4706b1,4f5856,682c69
21031,ab084b,a9282c,901f4d
21033,641288,6b4748,581e87
21035,1e08d8,4e3f71,5d257b
21037,760781,7b2a58,7f2b52
21039,2004da,325477,541e8a
21041,2f0bc3,46298e,472690
21043,860177,7e245b,621d7d
21045,ae034d,b41f2a,9f1a43
21047,51218b,4c5b56,791b69
21049,4c0aa7,654059,662b6c
21051,a8074e,bf0d31,a21645
21053,bd073a,bf142a,a21347
21055,8c056d,8c353c,692174
21057,b00648,ac1d34,9b164c
21059,59069f,663264,672372
21061,a40555,a62531,8a185b
21063,2901d4,3c20a1,2c1bb5
21065,7f0678,88294d,7c255c
21067,6a1380,7e2a55,6f2566
21069,6c048d,872056,652870
21071,4102ba,4516a2,3017b6
21073,370abd,4e337b,5c2877
21075,2319c2,486550,551890
21077,3202ca,4a377c,4c3080
21079,820576,8f2b40,7d255b
21081,4d02af,644454,643663
21083,2307d4,434f6a,582084
21085,8f036c,9b1c45,871d57
21087,8e056a,952b3d,8a195a
21089,6c038f,6f206f,58267f
21091,740387,712d5e,592679
21093,580c99,6a3859,78275c
21095,5005a8,59287c,521d8e
21097,3f08b6,562c7c,583273
21099,770681,822e4d,68197c
21101,3d0fb1,533278,512a82
21103,4005b8,512d7f,50238a
21105,1f12cd,3b6d53,591e86
21107,421f9d,514e5e,572581
21109,db0121,d61315,bf132b
21111,780b7a,6d2867,5f207d
21113,591491,734742,852a4d
21115,9e015e,9d0d53,6d216e
21117,59089d,6f315e,822c4e
21119,2300db,3916ae,2b13bf
21121,960463,931f4b,821962
21123,630a91,793251,6f1e71
21125,a40257,ac2230,911f4d
21127,760384,741c6d,691c79
21129,860573,941f4a,821c5e
21131,bc043d,b51039,941752
21133,6c0190,6b1e74,4c1e93
21135,a40158,a51c3c,812259
21137,730982,783451,70206c
21139,4903b1,534962,4f228d
21141,390db8,633762,6a1e75
21143,420fac,4c515e,4d1b95
21145,370abd,454473,641c7d
21147,c1013b,ac1e31,93194f
21149,5508a1,5b475b,532089
21151,710983,723653,702766
21153,74008a,790e79,581391
21155,4505b3,542c7e,542089
21157,3102cb,4e466a,572383
21159,ab044f,ae0c44,7a186a
21161,660593,672b6b,662670
21163,4706b0,543574,5b2c75
21165,4605b3,622f6b,421e9b
21167,5b0999,6d3758,6a2b64
21169,7c037f,832753,701b71
21171,ad044d,c11b20,a51542
21173,4312a9,77374f,562b7b
21175,3701c5,56198f,471c99
21177,6c078a,643960,451f99
21179,5006a7,57287e,622376
21181,4a07ac,593370,512e7a
21183,870770,8a3142,612873
21185,5a0f94,693b59,7e2b53
21187,2303d8,433882,4f2b82
21189,ca0133,c01529,9c1649
21191,660692,743653,623b5f
21193,640496,6a1a79,561b8b
21195,680393,641584,4a169d
21197,69058f,6c3a57,5b2c75
21199,a50554,a32337,962047
21201,5503a6,682e68,582d76
21203,b40248,aa2330,ab173b
21205,690392,731e6c,562a7c
21207,a80253,a32633,a21744
21209,430bb0,593f64,683164
21211,470da9,60316c,6f236b
21213,340ebc,545158,631e7b
21215,4405b4,6a4152,69256f
21217,720884,81423a,7b1d64
21219,3412b8,516d3d,662570
21221,3c0cb6,4d535d,5f1e80
21223,1807df,423487,4c2888
21225,2a06ce,3c4f73,472393
21227,551593,743f4b,7d1e62
21229,730387,761d6a,711d6d
21231,890470,9b184a,851562
21233,3d09b8,4b456d,3f2698
21235,a30655,982c39,7d2060
21237,4b00b2,572086,421c9f
21239,541495,6c325d,742c5c
22001,1d865a,2f913d,5d207f
22003,134d9e,239447,4e1f8f
22005,257960,20914d,5e2777
22007,418b32,327755,472189
22009,0ac430,338d3e,4a2086
22011,206479,388e39,682a66
22013,10ca24,268f49,521c85
22015,169d4b,3c952c,792557
22017,378245,506b42,691d76
22019,274691,367453,5a287a
22021,167771,219a42,5f2370
22023,1342a8,27a234,4e3a74
22025,0da34e,2da22e,5c2477
22027,18bc29,2f8d41,5e2176
22029,0fb935,219a43,592477
22031,18ad38,1c7c65,541f83
22033,366265,467246,7c1868
22035,1a994a,236774,56158a
22037,1aad37,1c8a57,5a1e84
22039,09c332,22a23a,502185
22041,097b79,25c018,66226d
22043,188164,33a02b,682565
22045,785c2a,496c49,63246c
22047,2a478d,246f6a,551986
22049,129c4f,2a983b,671d71
22051,298c49,527438,891d57
22053,374f78,398045,532881
22055,457d3b,596243,732065
22057,358444,398342,5b2473
22059,18a342,36a91e,74255a
22061,1cb131,4b7939,6f1a6e
22063,136487,13ce1d,78285d
22065,17c224,1d6a77,54178a
22067,157e6a,329933,652071
22069,248a50,327655,621b78
22071,3c6c56,445367,430eac
22073,287263,517934,7c1d5e
22075,08ef07,1cbf22,712765
22077,19b133,1c776a,501a92
22079,21815c,49753f,6f2066
22081,0dba36,19a73d,591e80
22083,0b9260,28ae28,6d1e6a
22085,1c8b56,2aa92b,612171
22087,0bea09,2eae21,7c215f
22089,1e8060,2e7a55,6f1f6b
22091,0c8d64,108866,441a9b
22093,366067,1e6b74,4c1696
22095,335f6c,206f6f,601b80
22097,1bbc26,237f5b,521d8d
22099,2dbc14,2a7d57,49208c
22101,3b8042,466751,5f2373
22103,279c3a,3b8c36,90224b
22105,2c874b,239f3c,692271
22107,11b33a,307c51,5a1b82
22109,3d774a,47783f,6b2862
22111,17a740,2aa232,701e65
22113,318449,36883f,4c2286
22115,10826b,2ea42c,662767
22117,0c886a,1bb231,621f7b
22119,158b5d,2d9d34,5c2474
22121,1e6679,207c61,5a1f83
22123,108766,20c816,672666
22125,2ca62c,1c667c,571e87
22127,1c9051,2aa231,631c77
23001,640298,4600b5,415566
23003,90016d,790083,524467
23005,9a0360,690092,523e6d
23007,a1015b,7a007f,474e68
23009,c60236,a00059,4c5759
23011,8c0170,6a0090,445564
23013,b90342,8c006d,4f4f5f
23015,cd022f,9b065d,554d59
23017,940367,6a008f,475561
23019,980263,710089,4c535d
23021,970166,750583,4b5d54
23023,950266,6a058f,514e5e
23025,9a0262,6f058a,416359
23027,bd023f,8f0668,485c59
23029,950267,750085,4e545a
23031,750287,630097,56475f
24001,7c047d,6c2869,732a5f
24003,8a076d,783353,6f305e
24005,8f026d,7e225e,632871
24009,80027c,5b445f,6d315e
24011,860176,7f3945,743455
24013,a50257,9a283c,833247
24015,770185,733a51,64395f
24017,950267,624359,722b60
24019,720289,695144,722e5b
24021,930169,842a50,7b2c56
24023,a40258,971e50,892f44
24025,850177,832952,723555
24027,830873,89264f,622972
24029,7d017f,762e5a,672f67
24031,99055f,70137a,541d8c
24033,7d037e,692f66,3e17a7
24035,6d028f,773551,773352
24037,7c037e,5d465b,742e5a
24039,7e027d,664453,6e2767
24041,980263,8c274a,7e2956
24043,850177,783254,79295b
24045,7a0083,783c4a,722b60
24047,880274,793f45,6f325d
24510,6f0887,461b9c,2a12c1
25001,bf033c,920764,4f406d
25003,760483,5b0a98,373b8a
25005,5d039d,4e09a5,3f437b
25007,b10349,7d057a,3b378a
25009,700588,5a089b,503d6f
25011,9c0260,7c0879,3d447a
25013,6a048f,4f0e9f,493f74
25015,7b0380,5b0d95,393a89
25017,770482,5307a3,47367f
25019,b30348,8d0769,463b7b
25021,900568,5b0899,513676
25023,920468,6c0a87,554761
25025,4509af,2e0ec0,3b269a
25027,6f048b,5407a1,523b6f
26001,a70453,951b4d,633169
26003,6c1180,660c8b,523477
26005,ac064b,99184b,773650
26007,990361,81106c,523674
26009,ab084a,971255,654057
26011,960464,851464,523872
26013,7f0e70,730881,513477
26015,a50a4f,8c1b56,624159
26017,790282,700d80,4c347c
26019,a6094f,9b0f53,5a3d65
26021,960563,822556,6b335e
26023,a00756,8e145b,5b4759
26025,8c056d,791b69,55386e
26027,9e065a,772660,5c3b65
26029,970760,8c155d,584a59
26031,9e045b,7e1768,5a3a68
26033,880d69,841366,663265
26035,a80650,901a53,523a70
26037,bb033f,901855,664255
26039,a30457,8c145d,5e3e60
26041,6d058c,670c8a,553177
26043,630d8d,700c82,533b6f
26045,a50851,911755,634159
26047,a10657,960f59,664451
26049,710885,632674,3c3a86
26051,a9064f,901954,553e69
26053,690d88,650a8e,4e2a84
26055,ae054b,9c0e53,644652
26057,b20843,9f124c,643e5b
26059,ab0a49,a11448,6c464a
26061,8b0e65,77087d,5d316e
26063,bf023d,a41643,633e5c
26065,9a065d,831268,533475
26067,9f0659,891460,614259
26069,af034b,8d1958,5c3b65
26071,710d80,6c0b87,473084
26073,ab054d,92105b,593e65
26075,9c055d,881b59,643b5d
26077,920864,89195b,5d356a
26079,a7084f,872055,564b5b
26081,8a046f,881262,792d56
26083,7f1965,700d80,522e7e
26085,8a066e,631487,423783
26087,a00559,8b2052,594c57
26089,af024c,990f55,634356
26091,ac044e,8e135c,5c3d63
26093,b50445,82205b,714149
26095,ac054d,940c5e,5d405f
26097,a50356,8b1161,613a61
26099,710687,4d238c,6b315f
26101,860573,7b1270,4c3f71
26103,720685,6c0988,4d2e81
26105,8e0966,89165e,633c5e
26107,ae0848,981252,613a62
26109,740486,740f7b,5b3968
26111,a10558,9a1350,6a3b58
26113,ad064a,ac173a,77364f
26115,810379,651f79,573a6b
26117,a60651,8e155a,5e3d61
26119,a30555,8a1c57,5f3965
26121,69078d,7a196a,543673
26123,aa054e,98184d,68395b
26125,880670,731872,6f2b62
26127,990c59,8f204e,5f415c
26129,a40653,8b195a,523b70
26131,7f126c,740c7d,4e2b83
26133,ae0847,a21942,623b5f
26135,b70442,9b154d,693261
26137,990461,7d116f,5d4856
26139,a10458,ac1140,962c3a
26141,8b0172,7c126f,533772
26143,bc033e,8e1758,58366f
26145,8f056a,7d166a,543673
26147,9d035d,7d1f61,5d4659
26149,a70750,96194e,684253
26151,c60434,a61e39,6b424f
26153,7e067a,730f7b,4d2c84
26155,aa044f,811a61,564463
26157,bb053d,9c1948,59455e
26159,ad074a,841f5a,573d69
26161,a20854,77186c,4c2888
26163,600a93,421aa1,441e99
26165,910964,8f115d,5f3b63
27001,680b8b,650c8b,484172
27003,5207a5,530f9b,4d446b
27005,5b099a,760e81,653c5c
27007,530ba0,680f86,533773
27009,610399,6e107f,59475b
27011,5606a1,6a0b88,4e3778
27013,80027c,7c0878,504269
27015,81037a,910e5e,644750
27017,440bae,4009b5,433385
27019,9c025f,8f0b63,614c50
27021,6f0589,7c0f72,593d66
27023,620795,710884,523970
27025,710785,651088,474b69
27027,620597,79097a,68296a
27029,460fa9,5b0f92,59396b
27031,7a077c,7d0e72,554461
27033,7b0280,8b0a69,5f435b
27035,650791,730b7f,5e425c
27037,5804a2,620a91,544167
27039,7a0281,88086c,614753
27041,6a058e,800c71,664254
27043,750385,8b096a,5f405d
27045,8c036f,960a5e,55485f
27047,640496,700885,48456f
27049,780383,840773,57455e
27051,670c8a,780b7b,533d6c
27053,6d0889,6a0989,4e3579
27055,90026b,931159,5e415b
27057,7c077a,8c0f62,5f3963
27059,61108c,61128a,4c4a66
27061,4b0ca7,4d0ca5,483e75
27063,5305a6,6c0d84,4a4e65
27065,620894,6e0e81,4c4a66
27067,500f9e,600c91,583f66
27069,3f0ab5,680d89,5d2f6f
27071,3e0ab5,4b0aa8,424476
27073,61039a,740980,493b78
27075,3f11ae,3a0bb8,3a3988
27077,4a0fa5,630b8f,58485c
27079,6f028d,6f0787,524763
27081,5105a7,6d0b85,4c436d
27083,5302a8,6e0788,5e415c
27085,870374,8b0c66,5a5151
27087,3506c3,571393,5b336e
27089,510ba1,651187,5d3965
27091,6e028e,970c5a,614358
27093,720389,760c7b,544b5d
27095,69088d,6e0e81,4e4865
27097,630398,660d8a,584162
27099,5e029d,650990,403f7d
27101,5802a3,7d0d73,4e4d61
27103,7c027f,800875,564066
27105,61029a,700c82,5b4260
27107,530aa0,640a8f,5f306e
27109,760285,8a086b,693e55
27111,9c065b,99095b,693b57
27113,4f149a,68098b,564067
27115,5d0a96,5c1090,424574
27117,70048a,900b63,604657
27119,510ba2,660b8c,633663
27121,620497,760c7b,503b6f
27123,5707a0,530b9f,453384
27125,3d0ab6,4e0ea1,503676
27127,7d037e,8c0c65,614d4e
27129,710489,7c0d74,514a61
27131,820378,750781,4a4073
27133,7a0380,910b62,623b5f
27135,4312a9,671086,614952
27137,4a10a3,4108b5,393290
27139,5e029d,630b8f,564e58
27141,770780,690e88,554c5b
27143,870374,970c5a,525555
27145,640297,750f79,603f5c
27147,80017c,8d0869,604953
27149,720289,800c71,612f6c
27151,530aa0,610992,44397e
27153,6f0589,830f6b,5b445d
27155,4f05aa,690b8a,563b6c
27157,760285,830b6f,544b5d
27159,750484,890c68,633d5d
27161,860177,8f0866,584a59
27163,670492,600d90,4f436a
27165,730387,880b6b,554760
27167,6a048f,7c0b77,763651
27169,720289,740b7e,593e64
27171,7e047c,660a8e,544e5a
27173,610597,6e0e81,4e436a
28001,0beb08,1b8062,5d1c84
28003,07a353,30af1f,701872
28005,00f608,139f4c,721675
28007,00f10d,15ae3a,7e136c
28009,00d925,119b51,50129a
28011,0ae113,276f68,550a9d
28013,009569,12df0c,811864
28015,00ef0f,0baa49,8c1061
28017,00ef0f,12c823,721675
28019,08dc19,10cc21,891461
28021,00f806,10539b,3609be
28023,00eb13,0ec729,9a1053
28025,00f608,16a245,621289
28027,0cd71b,2b557d,5d0b92
28029,00f608,159652,7c0b76
28031,00ea14,17c224,801765
28033,00e618,21a33a,941751
28035,07e611,339c2e,8b155d
28037,00f30b,11b339,7d1966
28039,05e117,09e80c,6f2347
28041,00e11d,0ad222,841e5b
28043,00ec12,199b49,7d1070
28045,15c91f,2cab26,792b58
28047,0ed917,399e29,862452
28049,08e511,38873e,770e73
28051,00f806,116785,4708ad
28053,00fe00,129755,5d0e92
28055,05ec0c,0a7b79,4c148d
28057,079a5d,17d611,791a6a
28059,10b835,24be1b,8f2449
28061,00ef0f,15b138,6e1679
28063,00fe00,0b53a0,280bca
28065,08ef06,119855,641187
28067,07e017,2dad23,901a53
28069,00ee10,0cc031,6a1083
28071,06995f,338a41,751374
28073,06e80f,1ad410,a11e3e
28075,07df18,1db928,9e0f4e
28077,00f20c,15b930,70206c
28079,00ed11,12b834,81106d
28081,05cf2a,2fac23,8a1757
28083,06ec0b,217d60,6c0c82
28085,00fe00,1bbb28,89185c
28087,05ef0a,2d9d33,8e1758
28089,06ed0a,176d79,890f64
28091,00eb13,17b234,7e1966
28093,05dd1b,177176,4e0ea1
28095,00c935,1cbe24,7d1a66
28097,05ea0f,1bae34,7c136e
28099,00e915,11d11c,9b144e
28101,00ee10,14cd1d,a71046
28103,00ee10,108e62,520aa1
28105,07e314,2d9140,7b136e
28107,00e816,238457,671086
28109,05e711,28ba1c,852850
28111,07de19,12ca22,8f1a54
28113,00f00e,249247,6f1975
28115,00d02e,1ec718,8c175a
28117,0b975c,1dcf12,811765
28119,00eb13,198e59,5a0d96
28121,00f905,17be28,ac1839
28123,00ed11,16c028,8f125b
28125,00f707,1a7d66,5d0d8d
28127,05e810,1fb827,921357
28129,00dd21,15d711,9a1949
28131,00f30b,18c91d,8b1b57
28133,05ec0c,228457,651089
28135,00e11d,1c9849,661186
28137,00db23,219c40,7f136b
28139,07c432,19c81c,811765
28141,0d9160,1cd210,6b177b
28143,00f707,2d557c,4e0aa4
28145,08b83e,23c317,871561
28147,00ee10,14a941,741e69
28149,0edc13,2b8251,7e1a65
28151,17d116,3a685b,620a89
28153,00e519,0ccd25,7e1b64
28155,08c432,14d712,8e1659
28157,06ec0c,11618b,480fa5
28159,00e11d,15c326,7a1370
28161,07e115,22a735,69157f
28163,00f707,1e9c44,790f73
29001,7d0180,951355,633565
29003,8b0072,960f58,5a495b
29005,770087,821468,5a4260
29007,4400ba,751771,5a3271
29009,80007e,911359,6f2f5f
29011,750089,8d1858,882f46
29013,7c0082,7e1868,524962
29015,aa0053,9b1a48,58366f
29017,82007c,7f205e,6c2b66
29019,4a02b1,761374,553573
29021,5c00a2,761474,4c4071
29023,71008c,773452,6b246e
29025,92006c,931853,51505b
29027,4700b7,752366,583b69
29029,9c0061,9b1c47,604359
29031,780086,881f57,792e56
29033,8c0071,8a185c,544663
29035,6d028f,742763,68266e
29037,650098,732a61,584e57
29039,950069,a31743,633862
29041,62009c,741872,4c3b76
29043,a80056,a41940,6e325c
29045,7c0081,881660,493381
29047,5900a5,712865,504666
29049,63009b,741b6e,4a4b69
29051,760087,9a154e,7c2e53
29053,83007b,8c125f,633c5e
29055,880075,8e1b55,563c6a
29057,9c0061,a41842,6b385a
29059,9f005e,9f1a45,593a6a
29061,7e0080,871363,4b4e64
29063,81007d,8b1260,504963
29065,660097,811963,5c2d74
29067,b2014b,ab183b,712f5d
29069,2e00cf,5a3c68,59198b
29071,7e007f,811963,514e5e
29073,c60037,be0f30,6c434e
29075,6f008f,7c0b76,573f68
29077,790085,8c1d54,702a63
29079,82007c,921359,574462
29081,8e006f,971452,5e3f60
29083,73008b,79156f,46496e
29085,b2004b,a9173d,4f3679
29087,8e006f,8f1a55,644157
29089,4400b9,631b7f,473e77
29091,8c0171,912547,643167
29093,5b00a2,6a2074,462e89
29095,61009c,641f7b,44397f
29097,7b0082,8a1a5a,7d2d53
29099,5e019f,60326c,474570
29101,7f007f,841b5f,544c5d
29103,6a0094,7d1c65,513a71
29105,890075,8e1957,6b3b57
29107,850078,881660,584362
29109,880075,981452,6e325c
29111,5400aa,6f1d71,51317a
29113,5500a8,6a2b69,4a476c
29115,680096,750f79,4d3c73
29117,790084,7c1071,58495d
29119,80007e,821d5e,6f3954
29121,6c0092,77196d,503c71
29123,73008b,80245a,532d7d
29125,5000ae,792163,563a6e
29127,4a00b3,6a1b79,67276f
29129,9c0062,9a0d56,563474
29131,8c0072,a51840,70404e
29133,3701c5,444b6e,4b2290
29135,7a0083,951b4e,6b3e54
29137,2400d9,4a1c98,463b7d
29139,81007d,881d59,5e3c62
29141,8e0070,921953,5c425f
29143,3000ce,3e5070,4a1d96
29145,81007c,861b5c,793152
29147,6f008e,7a0f74,554365
29149,4700b7,562c7b,542187
29151,7a0083,9d134d,743b4e
29153,b1004d,ae1a35,69365e
29155,2d00d1,476057,511993
29157,92006b,9c124f,703458
29159,70008d,751b6e,694252
29161,5e00a0,782b5b,5c3968
29163,5400aa,6e1c73,4e327d
29165,4500b8,6c2869,514e5e
29167,90006e,98164f,653761
29169,5c00a1,742069,603469
29171,a0005d,a20d4e,743555
29173,3b00c3,542288,4e337d
29175,3800c6,621884,4b377b
29177,4d00b1,5b267d,434476
29179,4000be,582b7b,3b289a
29181,650198,7b2a59,5f2678
29183,7e007f,743159,5c4859
29185,80007d,8a195b,553b6c
29186,6f018d,6b187b,3f3787
29187,750089,791e69,4f307e
29189,850277,77196d,593470
29195,660098,771175,434674
29197,6b0093,871165,57396d
29199,670096,7f116e,513f6d
29201,3b00c3,5c3b67,602a73
29203,4001bc,622972,4e2589
29205,4800b6,69167f,573b6b
29207,4e00b0,71325b,5f2876
29209,b50048,ab1939,6f345a
29211,790085,850c6c,622c70
29213,9e005f,aa153f,752e5a
29215,690094,7e1e61,583075
29217,690094,731972,573a6c
29219,af014e,9f213d,56485e
29221,7a0083,752266,443386
29223,6a0094,792460,592382
29225,840079,911459,683263
29227,6c0091,7b1072,573b6c
29229,950069,a8173f,712f5d
29510,5901a3,4316a5,2c20b1
30001,860573,9b1d46,6b4943
30003,7d037d,891065,4f307d
30005,5c079a,7c0f73,513a71
30007,8d056b,8a195a,724543
30009,74107a,8c1260,565155
30011,750385,9e1b44,90402c
30013,570b9b,6e0e80,573f66
30015,5f0a94,881362,6c444b
30017,6e038d,940e5c,5f4459
30019,680c8a,840b6e,5c4b55
30021,830576,930c5e,58485d
30023,530c9e,410cb0,283a99
30025,820577,a10f4d,734346
30027,6c088a,8d1957,6b4b3f
30029,750b7e,831b5f,5e494f
30031,870571,9e0f51,624454
30033,830576,a32139,7d5726
30035,5902a2,721477,483a7a
30037,870671,990b59,625049
30039,840872,7e1b65,6b4a45
30041,500aa3,710b81,4b3f72
30043,740981,721576,5c4655
30045,5d128f,871165,6b4948
30047,7d0977,8e1c53,56455f
30049,810676,900d61,5b366c
30051,610895,951256,6b4c43
30053,5f0b94,672175,555054
30055,601c82,850e6a,634a4f
30057,8c056c,8f1d51,6d503c
30059,7f047a,a01e40,6b4e42
30061,640d8c,69177d,3e5467
30063,760880,7a1469,4b3977
30065,671e79,820f6c,644f4a
30067,810874,921556,614a4c
30069,760681,a0134a,745134
30071,5f0995,83116a,635c3d
30073,5a099b,871265,644454
30075,99075d,a51b3d,784a38
30077,6e0888,791570,5b4b55
30079,7a0380,ac0849,7a354d
30081,7f0b74,871e60,5b4d4e
30083,6d078a,971e60,5e514d
30085,5d0d94,7f0a74,49426f
30087,810578,8f1855,49476c
30089,6d0d83,7c1869,4d4d5f
30091,48189d,740b7e,4c4a67
30093,570f97,470ea4,31408b
30095,8a076c,9c144e,614952
30097,9d045d,b21239,7c4737
30099,5e0799,8b0e64,66484e
30101,60039b,841762,585450
30103,730784,90135a,605249
30105,550c9d,7e156a,53495f
30107,810379,841366,6a3e55
30109,760384,871562,624851
30111,810479,950f57,673b5b
31001,8a0074,a10e4f,7b3f43
31003,9a0064,ad163a,854c2b
31005,92006c,c60d2a,8e5e11
31007,92006c,b52325,964424
31009,80007e,ca0e25,904924
31011,8e0070,a31545,804d30
31013,890075,ac1042,624357
31015,81007d,a42039,784b39
31017,9f005f,b61632,8a482a
31019,90006e,a61146,8c3b36
31021,94006a,ae113e,6c414f
31023,71008d,771770,734742
31025,880076,921b50,6e434b
31027,80007e,9c124f,6f5538
31029,980066,ac1c35,7a5230
31031,960068,ba1231,903d2f
31033,80007e,a8193d,843f3a
31035,9c0062,a90f45,814338
31037,80007e,a41643,75493e
31039,a2005c,b91035,91402c
31041,8b0073,b3103a,8b4131
31043,5d00a1,90115d,6e345c
31045,9c0062,b71334,7a453d
31047,9d0061,b70e38,884232
31049,b60048,bf0f30,7f4a34
31051,850079,a70e48,7b3c45
31053,8b0073,a2104b,704448
31055,7c0082,811d5f,773155
31057,960068,b7172f,874331
31059,950069,970d59,6d4848
31061,880076,a51147,7c433d
31063,9a0064,b31734,7f4d31
31065,990065,b2123a,7c4938
31067,8f006f,8e1060,654553
31069,a3005b,c81124,884b29
31071,8f006f,c20f2c,8b3f33
31073,84007a,b50e3b,77483d
31075,a80056,bf0c33,8c462a
31077,64009a,7f146a,69464e
31079,8d0071,9b0f54,714843
31081,9c0062,b40a40,834336
31083,8c0072,a31743,774b3a
31085,8e0070,b51a2e,8d5021
31087,90006e,aa1c38,794f34
31089,8b0073,a81540,8b4c25
31091,bd0041,e00717,9e3927
31093,5f009f,821368,655345
31095,990065,990e58,654255
31097,950069,9a164d,5f4558
31099,81007d,a3114a,884232
31101,960068,b40f3b,834a2f
31103,92006c,c41228,943f2a
31105,990065,ae1d32,843e3a
31107,83007b,ad123e,7e4539
31109,8f006f,8d0c64,643564
31111,83007b,941356,723753
31113,850079,a9193c,99372d
31115,860078,c21625,983f26
31117,ad0051,c21b20,a83025
31119,9f005f,b30f3c,91402b
31121,9e0060,a71145,7c4739
31123,860078,a91f35,774b3a
31125,90006e,9b144f,6d4947
31127,960068,a11448,704349
31129,860078,970d5a,6e4747
