state_index,county_name,d_percent,d_total,r_percent,r_total,o_percent,o_total
13,Webster,51.1,515,48.1,485,0.8,8
13,Wheeler,41.2,847,58.0,1192,0.7,15
13,White,21.2,2016,77.9,7403,0.9,85
13,Whitfield,26.3,6933,73.1,19297,0.6,169
13,Wilcox,34.5,902,65.2,1705,0.3,9
13,Wilkes,44.6,2028,54.7,2490,0.7,30
13,Wilkinson,49.5,2235,50.0,2261,0.5,22
13,Worth,30.2,2219,69.4,5105,0.4,32
15,Hawaii,60.9,35116,38.2,22032,1.0,554
15,Honolulu,51.1,152500,48.3,144157,0.6,1890
15,Kauai,60.0,14916,39.2,9740,0.9,220
15,Maui,60.7,28803,38.3,18187,0.9,440
15,Overseas,81.4,373,16.4,75,2.2,10
16,Ada,37.7,58523,61.0,94641,1.2,1866
16,Adams,26.9,555,71.2,1468,1.9,40
16,Bannock,37.0,12903,61.6,21479,1.3,462
16,Bear Lake,16.3,494,82.4,2506,1.3,40
16,Benewah,28.3,1148,69.7,2823,2.0,79
16,Bingham,21.8,3605,76.9,12734,1.4,226
16,Blaine,59.1,5992,39.8,4034,1.2,121
16,Boise,27.5,970,70.9,2501,1.6,56
16,Bonner,37.6,6649,60.5,10697,1.9,338
16,Bonneville,21.5,8356,77.3,30048,1.2,467
16,Boundary,29.0,1268,68.8,3012,2.3,99
16,Butte,22.8,321,76.6,1077,0.6,8
16,Camas,23.4,139,75.6,450,1.0,6
16,Canyon,24.1,13415,74.7,41599,1.2,684
16,Caribou,15.0,491,83.9,2753,1.1,37
16,Cassia,14.7,1153,83.9,6562,1.4,106
16,Clark,13.0,46,85.6,302,1.4,5
16,Clearwater,27.7,1117,70.4,2839,1.9,78
16,Custer,23.7,559,74.7,1762,1.6,37
16,Elmore,24.3,1959,74.6,6011,1.1,91
16,Franklin,9.0,456,89.6,4527,1.4,71
16,Fremont,12.8,741,86.1,4965,1.1,63
16,Gem,22.8,1628,75.9,5416,1.3,90
16,Gooding,24.0,1278,74.6,3973,1.4,74
16,Idaho,21.2,1689,75.5,6017,3.3,264
16,Jefferson,12.2,1084,86.5,7703,1.3,119
16,Jerome,20.4,1344,78.7,5177,0.9,59
16,Kootenai,32.2,17584,66.2,36173,1.5,846
16,Latah,48.0,8430,49.5,8686,2.5,437
16,Lemhi,22.6,915,75.9,3079,1.5,61
16,Lewis,24.2,440,74.7,1359,1.2,21
16,Lincoln,24.8,466,74.0,1388,1.2,22
16,Madison,7.1,826,91.9,10693,1.0,118
16,Minidoka,18.5,1331,80.5,5797,1.0,73
16,Nez Perce,36.6,6476,62.2,11009,1.2,215
16,Oneida,14.3,304,83.9,1789,1.9,40
16,Owyhee,19.1,685,79.6,2859,1.3,46
16,Payette,22.6,1848,76.5,6256,0.9,77
16,Power,28.0,829,71.2,2105,0.8,24
16,Shoshone,43.7,2331,54.7,2922,1.6,84
16,Teton,38.4,1416,60.6,2235,1.1,39
16,Twin Falls,24.4,6458,74.4,19672,1.2,305
16,Valley,38.6,1843,60.0,2863,1.4,68
16,Washington,23.7,1033,75.1,3274,1.2,52
17,Adams,33.4,10511,66.2,20834,0.4,132
17,Alexander,52.1,2016,47.3,1831,0.7,26
17,Bond,43.8,3228,55.2,4068,1.0,73
17,Boone,42.4,8286,57.0,11132,0.6,123
17,Brown,34.6,895,65.0,1679,0.4,11
17,Bureau,44.5,7961,54.9,9822,0.7,119
17,Calhoun,50.5,1367,48.7,1317,0.8,22
17,Carroll,43.5,3537,55.7,4534,0.8,64
17,Cass,43.7,2492,55.5,3163,0.8,45
17,Champaign,50.4,41524,48.4,39896,1.2,1014
17,Christian,40.0,6112,59.2,9044,0.7,111
17,Clark,35.9,2877,63.5,5082,0.6,48
17,Clay,32.1,2101,67.4,4416,0.6,37
17,Clinton,39.7,6797,59.7,10219,0.7,115
17,Coles,42.0,9566,57.1,13015,0.9,199
17,Cook,70.2,1439724,29.1,597405,0.6,12305
17,Crawford,34.2,3194,65.2,6083,0.6,55
17,Cumberland,34.4,1862,64.6,3497,1.1,57
17,DeKalb,47.3,19263,51.7,21095,1.0,410
17,De Witt,36.4,2836,63.1,4920,0.5,42
17,Douglas,32.4,2767,66.8,5702,0.8,71
17,DuPage,44.8,180097,54.4,218902,0.9,3447
17,Edgar,36.7,3093,62.4,5258,0.9,78
17,Edwards,27.6,930,71.7,2412,0.7,22
17,Effingham,27.0,4388,72.3,11774,0.7,116
17,Fayette,37.4,3571,61.6,5880,1.0,98
17,Ford,29.5,1912,69.6,4511,0.9,56
17,Franklin,45.6,8816,53.7,10388,0.8,148
17,Fulton,53.3,9080,45.9,7818,0.8,137
17,Gallatin,48.8,1573,50.2,1619,1.0,33
17,Greene,40.5,2457,58.7,3559,0.9,52
17,Grundy,42.7,8463,56.5,11198,0.9,170
17,Hamilton,40.2,1814,58.8,2653,1.0,47
17,Hancock,40.2,3975,59.0,5837,0.9,87
17,Hardin,37.9,923,61.6,1501,0.5,13
17,Henderson,54.6,2269,44.7,1857,0.7,27
17,Henry,47.1,11877,52.3,13212,0.6,152
17,Iroquois,27.7,3832,71.7,9914,0.6,89
17,Jackson,55.4,14300,43.3,11190,1.3,336
17,Jasper,33.4,1781,66.1,3529,0.5,26
17,Jefferson,39.6,6713,59.9,10160,0.4,75
17,Jersey,45.3,4597,53.6,5435,1.0,105
17,Jo Daviess,45.8,5311,53.3,6174,0.9,99
17,Johnson,30.9,1813,68.2,3997,0.9,55
17,Kane,44.1,73813,55.0,92065,0.8,1419
17,Kankakee,44.4,20003,54.9,24739,0.7,294
17,Kendall,38.4,12497,60.8,19776,0.8,254
17,Knox,54.2,13403,45.0,11111,0.8,194
17,Lake,48.8,134352,50.5,139081,0.7,1862
17,LaSalle,47.8,24263,51.5,26101,0.7,365
17,Lawrence,37.4,2518,61.9,4162,0.7,49
17,Lee,40.4,6416,58.6,9307,1.0,153
17,Livingston,35.1,5632,64.3,10316,0.6,91
17,Logan,31.7,4273,67.7,9112,0.6,82
17,McDonough,47.7,7119,51.3,7656,1.0,154
17,McHenry,39.3,50330,59.7,76412,0.9,1206
17,McLean,41.7,29877,57.6,41276,0.7,467
17,Macon,45.1,23341,54.3,28118,0.6,287
17,Macoupin,49.1,11193,50.1,11413,0.8,179
17,Madison,51.3,63399,48.0,59384,0.7,895
17,Marion,44.7,7694,54.7,9413,0.7,117
17,Marshall,42.6,2806,56.7,3734,0.7,44
17,Mason,44.8,3215,54.4,3907,0.8,61
17,Massac,37.8,2805,61.7,4578,0.6,41
17,Menard,32.5,2137,67.1,4408,0.4,29
17,Mercer,50.3,4512,49.1,4405,0.6,57
17,Monroe,41.5,6788,57.8,9468,0.7,114
17,Montgomery,46.2,5979,53.0,6851,0.8,100
17,Morgan,37.2,5650,61.9,9392,0.9,138
17,Moultrie,36.9,2388,62.3,4028,0.8,50
17,Ogle,37.4,9018,61.9,14918,0.6,155
17,Peoria,49.7,41121,49.6,41051,0.7,599
17,Perry,45.8,4770,53.6,5589,0.6,66
17,Piatt,36.4,3124,62.8,5392,0.8,70
17,Pike,35.7,2849,63.1,5032,1.2,99
17,Pope,37.7,918,61.6,1500,0.7,18
17,Pulaski,44.1,1372,55.3,1720,0.5,16
17,Putnam,50.8,1704,48.4,1623,0.7,25
17,Randolph,45.3,6771,54.0,8076,0.7,109
17,Richland,32.6,2529,66.5,5153,0.9,67
17,Rock Island,57.0,39880,42.4,29663,0.6,429
17,St. Clair,55.1,62410,44.4,50203,0.5,576
17,Saline,39.8,4697,59.7,7057,0.5,60
17,Sangamon,40.5,38630,58.6,55904,0.9,841
17,Schuyler,39.5,1594,59.6,2403,0.8,34
17,Scott,35.2,927,64.3,1696,0.5,13
17,Shelby,35.4,3744,63.8,6753,0.8,80
17,Stark,38.8,1189,60.1,1841,1.0,31
17,Stephenson,41.8,8913,57.3,12212,0.9,195
17,Tazewell,41.4,25814,57.8,36058,0.7,466
17,Union,41.0,3735,58.5,5333,0.6,51
17,Vermilion,43.7,14726,55.6,18731,0.8,257
17,Wabash,29.2,1752,70.1,4212,0.7,42
17,Warren,46.6,3938,52.9,4474,0.5,45
17,Washington,36.8,2986,62.6,5072,0.6,46
17,Wayne,25.8,2139,73.6,6102,0.6,46
17,White,37.0,3071,62.4,5180,0.6,50
17,Whiteside,51.1,13723,48.2,12959,0.7,191
17,Will,46.9,117172,52.4,130728,0.7,1709
17,Williamson,39.0,11685,60.4,18086,0.6,189
17,Winnebago,49.2,59740,50.1,60782,0.7,903
17,Woodford,31.9,6005,67.5,12698,0.5,99
18,Adams,26.3,3512,73.0,9734,0.7,94
18,Allen,36.0,46710,63.3,82013,0.7,886
18,Bartholomew,32.2,9191,67.0,19093,0.8,231
18,Benton,28.4,1135,70.1,2797,1.5,60
18,Blackford,35.4,1903,64.1,3447,0.6,30
18,Boone,24.6,5636,74.5,17055,0.9,207
18,Brown,37.2,2730,61.6,4512,1.2,88
18,Carroll,31.1,2689,67.9,5868,0.9,81
18,Cass,31.0,4315,68.0,9480,1.0,136
18,Clark,41.7,17648,57.9,24495,0.5,194
18,Clay,30.9,3333,68.3,7361,0.8,89
18,Clinton,28.1,3335,71.3,8471,0.6,71
18,Crawford,42.2,1932,57.0,2609,0.7,33
18,Daviess,24.3,2573,74.9,7936,0.8,90
18,Dearborn,31.5,6596,67.9,14231,0.7,142
18,Decatur,25.7,2621,73.5,7499,0.8,79
18,DeKalb,31.2,4810,68.0,10468,0.8,125
18,Delaware,42.6,20436,56.5,27064,0.9,439
18,Dubois,30.5,5210,68.7,11726,0.8,130
18,Elkhart,29.3,17966,70.0,42967,0.7,447
18,Fayette,38.3,3626,60.8,5761,0.9,81
18,Floyd,40.9,13857,58.7,19877,0.5,156
18,Fountain,31.7,2477,67.4,5260,0.9,67
18,Franklin,29.3,2925,69.8,6977,0.9,90
18,Fulton,30.0,2607,69.3,6027,0.8,69
18,Gibson,36.8,5378,62.5,9133,0.7,103
18,Grant,31.0,8509,68.4,18769,0.7,182
18,Greene,34.5,4606,64.5,8609,1.0,137
18,Hamilton,25.2,26388,74.2,77887,0.6,631
18,Hancock,24.8,6912,74.5,20771,0.7,184
18,Harrison,35.6,6171,63.6,11015,0.7,124
18,Hendricks,25.9,13548,73.5,38430,0.6,324
18,Henry,35.0,7176,64.1,13137,0.9,191
18,Howard,35.1,12998,64.1,23714,0.8,309
18,Huntington,24.8,3877,74.3,11617,0.9,133
18,Jackson,31.2,5092,68.0,11083,0.8,134
18,Jasper,31.1,3678,68.0,8056,0.9,110
18,Jay,33.3,2740,65.9,5427,0.8,65
18,Jefferson,39.4,5117,59.8,7763,0.7,91
18,Jennings,33.6,3538,65.3,6864,1.1,115
18,Johnson,25.6,13109,73.7,37765,0.7,381
18,Knox,35.9,5649,63.4,9990,0.7,107
18,Kosciusko,21.1,5977,78.1,22136,0.9,247
18,LaGrange,28.0,2523,71.4,6430,0.6,50
18,Lake,61.0,114743,38.2,71903,0.7,1376
18,LaPorte,49.6,21114,49.1,20916,1.4,576
18,Lawrence,30.2,5346,69.0,12207,0.8,145
18,Madison,39.9,21882,59.3,32526,0.8,447
18,Marion,50.6,162249,48.6,156072,0.8,2517
18,Marshall,31.4,5593,67.8,12074,0.8,147
18,Martin,30.5,1522,68.3,3414,1.2,60
18,Miami,28.5,3886,70.4,9600,1.0,142
18,Monroe,53.4,26965,45.2,22834,1.3,668
18,Montgomery,24.3,3536,74.9,10901,0.8,111
18,Morgan,25.5,6650,73.8,19197,0.7,182
18,Newton,34.7,2032,64.2,3757,1.0,59
18,Noble,30.0,4703,69.3,10859,0.7,117
18,Ohio,38.5,1139,60.7,1796,0.8,23
18,Orange,33.3,2885,65.7,5683,1.0,84
18,Owen,33.4,2536,65.8,5000,0.9,68
18,Parke,33.9,2362,65.3,4550,0.8,59
18,Perry,49.7,4131,49.8,4137,0.6,47
18,Pike,38.9,2418,60.3,3745,0.8,49
18,Porter,45.3,29388,53.6,34794,1.1,691
18,Posey,34.1,4085,65.4,7833,0.6,68
18,Pulaski,31.2,1750,67.6,3797,1.2,67
18,Putnam,31.2,4103,67.8,8908,1.0,125
18,Randolph,34.4,3812,64.7,7172,1.0,108
18,Ripley,29.7,3510,69.5,8224,0.8,100
18,Rush,27.0,2000,72.3,5363,0.8,58
18,St. Joseph,48.5,52637,50.9,55254,0.7,728
18,Scott,44.0,3822,55.2,4793,0.7,62
18,Shelby,28.2,4519,71.1,11397,0.7,111
18,Spencer,39.5,3920,59.8,5934,0.7,70
18,Starke,44.6,3987,54.2,4846,1.2,104
18,Steuben,33.7,4345,65.3,8433,1.0,127
18,Sullivan,39.8,3341,59.6,4999,0.6,54
18,Switzerland,40.3,1479,58.9,2161,0.8,31
18,Tippecanoe,39.8,20818,59.0,30897,1.2,645
18,Tipton,27.9,2203,71.3,5628,0.8,61
18,Union,31.3,1045,67.8,2266,1.0,33
18,Vanderburgh,40.7,28767,58.7,41463,0.6,424
18,Vermillion,48.8,3424,50.4,3536,0.8,57
18,Vigo,46.4,18426,52.8,20988,0.8,330
18,Wabash,28.8,3920,70.6,9607,0.6,75
18,Warren,34.2,1356,64.8,2565,1.0,39
18,Warrick,34.5,8980,65.1,16930,0.4,115
18,Washington,35.7,3879,63.6,6915,0.8,86
18,Wayne,39.0,10775,60.0,16586,1.1,296
18,Wells,25.2,3112,74.2,9168,0.6,74
18,White,31.6,3277,67.3,6974,1.1,115
18,Whitley,28.8,3880,70.6,9512,0.7,89
19,Adair,43.1,1844,56.1,2402,0.7,32
19,Adams,42.0,977,56.6,1317,1.3,31
19,Allamakee,48.8,3449,50.0,3530,1.2,83
19,Appanoose,47.5,3063,51.8,3340,0.7,47
19,Audubon,44.8,1608,54.5,1958,0.7,26
19,Benton,50.0,6747,49.3,6658,0.7,96
19,Black Hawk,55.4,35392,43.9,28046,0.7,469
19,Boone,50.2,7027,49.0,6870,0.8,112
19,Bremer,47.1,6025,52.2,6665,0.7,89
19,Buchanan,53.5,5608,45.8,4797,0.7,70
19,Buena Vista,41.5,3520,57.6,4887,1.0,83
19,Butler,40.1,3001,59.1,4417,0.8,57
19,Calhoun,40.5,2243,58.7,3255,0.8,44
19,Carroll,44.6,4689,54.8,5762,0.7,73
19,Cass,35.5,2679,63.6,4796,0.9,68
19,Cedar,49.0,4747,50.2,4869,0.8,78
19,Cerro Gordo,54.5,13372,44.7,10960,0.8,184
19,Cherokee,44.0,2988,55.3,3758,0.7,50
19,Chickasaw,54.5,3708,44.7,3040,0.9,58
19,Clarke,50.9,2323,48.2,2200,0.9,43
19,Clay,41.3,3547,57.0,4898,1.7,143
19,Clayton,51.7,4736,47.0,4312,1.3,120
19,Clinton,56.0,13813,43.2,10666,0.8,205
19,Crawford,44.5,3220,54.6,3955,0.9,67
19,Dallas,41.5,10917,57.7,15183,0.7,193
19,Davis,44.2,1731,54.8,2148,1.0,39
19,Decatur,46.3,1859,52.1,2088,1.6,64
19,Delaware,45.9,4227,53.3,4908,0.7,65
19,Des Moines,59.7,12456,39.4,8221,0.9,197
19,Dickinson,43.3,4140,55.9,5337,0.8,76
19,Dubuque,56.5,26561,42.7,20100,0.8,382
19,Emmet,46.6,2405,52.3,2697,1.0,54
19,Fayette,49.9,5185,49.3,5128,0.8,79
19,Floyd,53.3,4349,45.9,3745,0.9,73
19,Franklin,42.4,2340,56.7,3128,1.0,53
19,Fremont,38.6,1510,60.4,2362,1.0,39
19,Greene,48.1,2459,51.2,2618,0.7,36
19,Grundy,34.8,2386,64.7,4429,0.5,34
19,Guthrie,43.6,2614,55.5,3325,0.9,55
19,Hamilton,46.7,3895,52.4,4367,0.9,73
19,Hancock,42.1,2484,57.0,3368,0.9,53
19,Hardin,44.9,4015,54.5,4875,0.7,59
19,Harrison,37.8,2906,60.9,4680,1.2,94
19,Henry,43.6,4127,55.2,5220,1.2,110
19,Howard,55.7,2614,43.2,2028,1.2,55
19,Humboldt,40.1,2146,59.1,3162,0.8,42
19,Ida,37.5,1415,62.1,2342,0.5,17
19,Iowa,45.4,3841,53.7,4544,0.8,69
19,Jackson,56.5,5656,42.4,4242,1.1,113
19,Jasper,52.0,10430,47.2,9462,0.8,170
19,Jefferson,54.2,4490,44.1,3648,1.7,143
19,Johnson,64.0,41847,34.7,22715,1.2,811
19,Jones,50.7,5054,48.4,4834,0.9,90
19,Keokuk,41.9,2294,56.9,3119,1.2,67
19,Kossuth,44.6,4132,54.5,5042,0.9,84
19,Lee,56.8,10152,41.8,7472,1.3,234
19,Linn,54.6,60442,44.6,49442,0.8,856
19,Louisa,46.7,2297,52.3,2572,1.0,47
19,Lucas,43.5,1987,55.6,2543,0.9,41
19,Lyon,21.4,1303,77.9,4751,0.8,47
19,Madison,42.2,3380,56.7,4538,1.1,86
19,Mahaska,35.3,3790,63.9,6858,0.7,80
19,Marion,39.4,6574,59.8,9990,0.8,132
19,Marshall,49.3,9443,49.9,9557,0.9,164
19,Mills,33.3,2308,65.6,4556,1.1,76
19,Mitchell,50.8,2785,48.3,2646,0.9,49
19,Monona,47.8,2397,51.3,2575,0.9,46
19,Monroe,46.8,1855,52.2,2067,1.0,41
19,Montgomery,34.2,1899,64.8,3601,1.0,56
19,Muscatine,51.0,9542,48.2,9020,0.8,155
19,O'Brien,30.1,2330,68.9,5328,0.9,73
19,Osceola,28.6,934,70.3,2295,1.1,37
19,Page,29.4,2211,69.8,5243,0.8,59
19,Palo Alto,47.8,2482,51.5,2674,0.7,35
19,Plymouth,35.0,4278,63.9,7810,1.1,134
19,Pocahontas,42.2,1822,56.6,2441,1.2,50
19,Polk,51.9,105218,47.3,95828,0.8,1572
19,Pottawattamie,40.4,16906,58.7,24558,0.9,356
19,Poweshiek,50.0,5043,49.2,4965,0.8,83
19,Ringgold,46.3,1286,52.8,1466,0.9,26
19,Sac,41.2,2215,58.2,3128,0.6,31
19,Scott,50.9,42122,48.3,39958,0.8,642
19,Shelby,35.3,2355,63.8,4256,0.9,59
19,Sioux,13.6,2259,85.9,14229,0.5,82
19,Story,52.2,23296,46.6,20819,1.2,537
19,Tama,49.9,4487,49.5,4456,0.6,58
19,Taylor,39.2,1252,59.8,1908,0.9,30
19,Union,46.0,2747,52.9,3165,1.1,66
19,Van Buren,40.9,1568,57.6,2211,1.5,57
19,Wapello,54.6,9125,44.3,7403,1.1,179
19,Warren,46.5,10730,52.7,12160,0.7,163
19,Washington,43.0,4595,55.9,5977,1.1,116
19,Wayne,44.0,1379,55.3,1733,0.7,21
19,Webster,51.3,9561,48.1,8959,0.6,111
19,Winnebago,45.5,2707,53.3,3175,1.2,70
19,Winneshiek,49.6,5354,49.4,5324,1.0,106
19,Woodbury,48.5,21455,50.8,22451,0.7,289
19,Worth,55.4,2286,43.5,1795,1.0,42
19,Wright,44.4,2930,55.0,3631,0.6,42
20,Allen,32.7,1922,65.8,3867,1.4,84
20,Anderson,33.5,1295,64.7,2500,1.8,68
20,Atchison,43.8,3120,54.5,3880,1.7,118
20,Barber,24.5,588,74.2,1782,1.4,33
20,Barton,24.6,2874,74.0,8666,1.4,166
20,Bourbon,33.1,2216,65.4,4372,1.5,98
20,Brown,28.7,1268,70.0,3092,1.3,58
20,Butler,28.5,7495,70.2,18438,1.3,347
20,Chase,27.8,418,70.3,1055,1.9,28
20,Chautauqua,20.6,404,78.0,1529,1.4,27
20,Cherokee,37.6,3726,61.4,6083,1.0,104
20,Cheyenne,18.9,320,80.0,1353,1.1,19
20,Clark,19.9,257,78.5,1014,1.5,20
20,Clay,19.8,793,79.2,3174,1.1,43
20,Cloud,26.9,1210,71.5,3221,1.6,72
20,Coffey,24.8,1093,73.9,3259,1.3,56
20,Comanche,20.4,200,78.5,770,1.1,11
20,Cowley,33.3,4818,65.1,9407,1.5,222
20,Crawford,46.1,7617,52.2,8626,1.7,284
20,Decatur,20.4,355,77.9,1355,1.7,30
20,Dickinson,26.9,2364,71.6,6295,1.5,132
20,Doniphan,29.6,1065,69.1,2491,1.3,47
20,Douglas,57.1,28634,41.0,20544,1.9,933
20,Edwards,25.8,386,72.5,1084,1.7,26
20,Elk,24.4,369,73.9,1119,1.8,27
20,Ellis,33.1,4033,64.7,7891,2.2,263
20,Ellsworth,25.8,801,72.8,2259,1.4,42
20,Finney,23.7,2351,75.3,7479,1.0,103
20,Ford,25.4,2286,73.6,6632,1.1,98
20,Franklin,34.2,3921,64.4,7391,1.4,164
20,Geary,34.5,2531,64.2,4703,1.3,94
20,Gove,16.8,247,81.5,1196,1.6,24
20,Graham,23.2,334,75.1,1082,1.7,24
20,Grant,20.3,561,78.6,2169,1.0,28
20,Gray,18.2,408,80.9,1816,0.9,21
20,Greeley,18.8,138,79.5,584,1.8,13
20,Greenwood,28.1,911,70.3,2282,1.6,51
20,Hamilton,20.3,229,78.6,888,1.2,13
20,Harper,24.8,727,73.5,2154,1.7,49
20,Harvey,35.3,5331,63.1,9534,1.6,245
20,Haskell,14.2,227,84.8,1356,1.0,16
20,Hodgeman,18.9,223,80.6,953,0.6,7
20,Jackson,35.1,2064,63.3,3730,1.6,94
20,Jefferson,37.0,3253,61.5,5408,1.5,132
20,Jewell,20.1,385,78.1,1495,1.8,35
20,Johnson,37.8,97866,61.1,158103,1.1,2718
20,Kearny,18.7,272,80.9,1177,0.4,6
20,Kingman,24.0,904,74.4,2801,1.6,59
20,Kiowa,16.4,256,81.5,1275,2.2,34
20,Labette,39.6,3615,59.1,5400,1.4,124
20,Lane,17.9,181,81.2,823,1.0,10
20,Leavenworth,40.4,11039,58.4,15949,1.3,343
20,Lincoln,21.7,391,76.0,1368,2.3,41
20,Linn,34.4,1631,64.3,3048,1.3,62
20,Logan,16.3,248,82.4,1255,1.3,20
20,Lyon,38.9,5234,59.2,7951,1.9,255
20,McPherson,26.8,3589,71.8,9595,1.4,183
20,Marion,24.9,1536,73.3,4516,1.7,107
20,Marshall,35.0,1789,63.8,3261,1.1,58
20,Meade,16.8,356,82.4,1748,0.8,17
20,Miami,34.5,4838,64.3,9013,1.2,165
20,Mitchell,20.7,693,77.9,2609,1.4,47
20,Montgomery,30.7,4338,68.0,9598,1.3,180
20,Morris,31.7,931,66.8,1961,1.5,44
20,Morton,17.5,276,81.7,1287,0.8,13
20,Nemaha,24.8,1355,73.7,4027,1.5,81
20,Neosho,33.5,2424,65.1,4705,1.4,102
20,Ness,21.0,382,77.4,1407,1.6,29
20,Norton,18.2,473,80.5,2092,1.3,34
20,Osage,34.0,2537,64.3,4800,1.7,126
20,Osborne,21.9,454,76.5,1587,1.6,34
20,Ottawa,20.0,595,78.5,2333,1.4,43
20,Pawnee,25.9,773,72.7,2172,1.4,43
20,Phillips,19.6,557,79.2,2256,1.2,34
20,Pottawatomie,24.7,2176,71.7,6326,3.6,321
20,Pratt,27.4,1200,71.2,3121,1.4,63
20,Rawlins,16.8,289,82.2,1414,1.0,17
20,Reno,33.4,9114,65.0,17748,1.7,462
20,Republic,21.0,607,77.5,2238,1.5,44
20,Rice,25.8,1130,72.7,3182,1.5,64
20,Riley,37.8,7908,60.6,12672,1.6,331
20,Rooks,19.7,534,78.3,2121,2.0,55
20,Rush,28.9,517,68.5,1226,2.6,46
20,Russell,23.0,810,75.8,2671,1.2,44
20,Saline,32.7,7524,65.6,15111,1.8,406
20,Scott,15.1,347,83.7,1924,1.2,28
20,Sedgwick,36.5,64839,62.1,110381,1.4,2459
20,Seward,20.6,1122,78.5,4272,0.8,45
20,Shawnee,44.5,36264,54.2,44188,1.4,1125
20,Sheridan,17.0,239,81.4,1144,1.6,23
20,Sherman,22.9,632,75.6,2088,1.5,42
20,Smith,22.8,540,76.1,1803,1.1,27
20,Stafford,23.1,506,75.4,1649,1.4,31
20,Stanton,17.1,165,82.4,796,0.5,5
20,Stevens,13.7,310,85.5,1936,0.8,19
20,Sumner,30.7,3217,67.6,7092,1.7,179
20,Thomas,21.1,816,77.7,3007,1.2,47
20,Trego,25.7,434,72.7,1225,1.6,27
20,Wabaunsee,27.8,1001,70.2,2531,2.0,72
20,Wallace,12.8,112,84.7,742,2.5,22
20,Washington,20.2,643,78.3,2498,1.5,49
20,Wichita,17.2,183,81.8,869,0.9,10
20,Wilson,24.1,1060,74.2,3263,1.7,75
20,Woodson,30.1,530,68.3,1204,1.6,29
20,Wyandotte,65.4,34923,33.6,17919,1.0,559
21,Adair,23.7,1764,75.6,5628,0.7,55
21,Allen,26.8,1923,72.6,5202,0.5,38
21,Anderson,32.7,3141,66.3,6363,0.9,87
21,Ballard,42.1,1759,57.2,2389,0.7,29
21,Barren,32.3,5216,67.1,10822,0.6,102
21,Bath,53.0,2608,46.1,2269,0.9,42
21,Bell,38.3,4210,61.1,6722,0.6,70
21,Boone,27.5,12391,71.7,32329,0.8,362
21,Bourbon,38.9,3198,60.3,4953,0.8,66
21,Boyd,46.5,10132,52.8,11501,0.7,144
21,Boyle,37.2,4646,62.2,7764,0.6,80
21,Bracken,33.6,1213,65.5,2363,0.9,34
21,Breathitt,56.0,3327,42.8,2542,1.3,75
21,Breckinridge,33.8,2884,65.5,5580,0.7,56
21,Bullitt,31.6,9043,67.9,19433,0.5,151
21,Butler,25.7,1436,73.7,4109,0.6,33
21,Caldwell,35.4,2245,64.0,4066,0.6,38
21,Calloway,37.8,5728,61.4,9293,0.8,124
21,Campbell,35.5,14253,63.6,25540,1.0,382
21,Carlisle,38.7,1102,60.9,1734,0.3,9
21,Carroll,43.3,1688,55.8,2175,0.9,34
21,Carter,50.2,5577,48.8,5422,1.1,118
21,Casey,18.6,1174,80.8,5109,0.6,38
21,Christian,33.2,6970,66.3,13935,0.5,110
21,Clark,37.0,5661,62.3,9540,0.8,116
21,Clay,24.7,1901,74.5,5726,0.8,60
21,Clinton,21.9,952,77.4,3369,0.7,31
21,Crittenden,34.3,1438,65.1,2726,0.6,26
21,Cumberland,26.2,848,72.7,2356,1.1,35
21,Daviess,38.1,15788,61.2,25372,0.8,323
21,Edmonson,33.9,1856,65.6,3595,0.5,30
21,Elliott,69.8,2064,29.5,871,0.7,22
21,Estill,34.2,1907,65.2,3633,0.6,35
21,Fayette,46.2,57994,52.9,66406,0.9,1176
21,Fleming,38.8,2406,60.4,3749,0.8,48
21,Floyd,62.2,11132,37.0,6612,0.8,141
21,Franklin,48.1,11620,50.9,12281,1.0,232
21,Fulton,46.4,1340,52.8,1527,0.8,23
21,Gallatin,38.7,1188,60.8,1869,0.5,16
21,Garrard,27.7,1841,71.9,4784,0.5,33
21,Grant,31.9,2818,67.4,5951,0.6,55
21,Graves,38.2,6206,61.0,9903,0.7,120
21,Grayson,28.6,2905,70.7,7170,0.7,68
21,Green,25.2,1312,74.3,3866,0.5,28
21,Greenup,46.4,7630,52.9,8696,0.7,109
21,Hancock,42.4,1709,56.7,2286,0.8,34
21,Hardin,31.6,11507,67.6,24627,0.8,307
21,Harlan,39.1,4332,60.2,6659,0.7,79
21,Harrison,36.3,2807,62.8,4855,0.9,69
21,Hart,36.4,2470,62.9,4269,0.7,45
21,Henderson,43.3,8101,56.0,10467,0.7,133
21,Henry,36.4,2366,63.0,4094,0.6,39
21,Hickman,39.5,926,59.6,1395,0.9,21
21,Hopkins,34.1,6420,65.4,12314,0.6,109
21,Jackson,14.9,769,84.4,4369,0.8,40
21,Jefferson,50.4,170158,48.8,164566,0.8,2845
21,Jessamine,29.5,5476,69.8,12972,0.7,132
21,Johnson,35.3,3288,63.8,5940,0.8,76
21,Kenton,34.0,22834,65.1,43664,0.9,625
21,Knott,63.4,4685,35.8,2648,0.8,61
21,Knox,31.8,3822,67.4,8108,0.8,98
21,Larue,30.5,1823,68.9,4111,0.6,34
21,Laurel,23.8,5297,75.5,16819,0.7,148
21,Lawrence,41.5,2705,57.7,3755,0.8,53
21,Lee,30.1,878,69.1,2018,0.8,24
21,Leslie,25.5,1266,73.8,3661,0.7,37
