2,District 21,34.8,2309,49.2,3263,12.2,810,3.7,247
2,District 22,31.2,2656,57.6,4910,8.2,697,3.1,262
2,District 23,27.7,1282,64.0,2961,6.1,283,2.2,104
2,District 24,25.1,1985,64.0,5063,8.0,631,3.0,236
2,District 25,20.7,1697,66.9,5489,9.1,743,3.3,272
2,District 26,18.7,1608,68.3,5869,8.3,715,4.6,398
2,District 27,21.1,2199,64.3,6714,9.7,1014,4.9,511
2,District 28,19.2,2116,64.4,7113,10.0,1100,6.4,711
2,District 29,31.8,2806,45.9,4054,18.5,1628,3.8,335
2,District 30,27.9,1698,59.5,3622,8.8,538,3.7,225
2,District 31,30.7,1831,55.8,3326,9.0,535,4.6,273
2,District 32,23.0,1389,69.3,4178,4.7,285,3.0,181
2,District 33,20.3,1765,66.6,5804,9.1,789,4.1,354
2,District 34,18.2,1300,73.3,5243,5.7,407,2.9,204
2,District 35,18.9,1208,67.0,4278,9.2,588,4.8,308
2,District 36,34.9,1945,53.9,3007,6.9,383,4.3,242
2,District 37,36.2,1821,54.2,2725,5.1,255,4.5,227
2,District 38,40.5,2015,49.6,2467,5.4,267,4.6,227
2,District 39,44.0,2282,44.7,2321,7.4,383,3.9,202
2,District 40,31.7,1024,56.8,1831,7.8,252,3.7,119
4,Apache,66.9,13025,30.6,5947,1.3,245,1.2,239
4,Cochise,40.2,13360,54.7,18180,3.3,1113,1.8,588
4,Coconino,49.6,20280,43.0,17562,6.1,2478,1.4,563
4,Gila,43.4,7700,51.6,9158,2.8,497,2.1,381
4,Graham,34.7,3355,62.2,6007,1.5,144,1.6,158
4,Greenlee,41.1,1216,54.7,1619,2.3,68,1.9,57
4,La Paz,39.5,1769,56.7,2543,2.0,91,1.8,80
4,Maricopa,42.9,386683,53.2,479967,2.5,22465,1.4,12584
4,Mohave,39.6,17470,55.2,24386,3.0,1323,2.2,962
4,Navajo,46.9,11794,49.3,12386,2.1,517,1.8,450
4,Pima,51.3,147688,43.3,124579,4.3,12355,1.0,3018
4,Pinal,47.6,19650,48.7,20122,2.2,904,1.5,614
4,Santa Cruz,58.8,5233,37.6,3344,2.4,217,1.1,99
4,Yavapai,35.3,24063,58.8,40144,4.0,2733,1.9,1288
4,Yuma,42.1,12055,54.8,15708,1.7,495,1.4,394
5,Arkansas,45.2,2877,52.6,3353,1.0,65,1.2,77
5,Ashley,51.4,4253,46.9,3876,0.7,61,1.0,81
5,Baxter,39.0,6516,57.1,9538,2.6,429,1.3,225
5,Benton,32.2,17277,64.9,34838,1.6,862,1.2,669
5,Boone,33.0,4493,62.8,8569,2.1,289,2.1,284
5,Bradley,53.3,2122,45.1,1793,0.9,34,0.8,30
5,Calhoun,46.5,1017,51.6,1128,0.9,19,1.0,21
5,Carroll,37.5,3595,57.9,5556,3.1,301,1.4,138
5,Chicot,63.3,2820,35.1,1564,0.6,26,0.9,42
5,Clark,54.0,4661,43.8,3776,1.2,103,1.0,86
5,Clay,59.8,3527,38.2,2254,1.2,73,0.8,46
5,Cleburne,40.4,4120,56.1,5730,1.8,183,1.7,174
5,Cleveland,44.5,1414,52.8,1678,0.9,30,1.9,59
5,Columbia,43.0,4003,53.9,5018,0.8,70,2.3,216
5,Conway,48.3,3496,49.0,3545,1.2,84,1.5,109
5,Craighead,49.2,12376,48.3,12158,1.6,409,0.9,214
5,Crawford,35.7,6288,61.3,10804,1.3,223,1.8,310
5,Crittenden,54.6,7224,44.3,5857,0.7,97,0.4,56
5,Cross,49.8,3096,48.8,3033,0.6,38,0.8,48
5,Dallas,51.4,1710,47.2,1571,0.6,21,0.7,23
5,Desha,61.8,2776,35.7,1603,0.8,38,1.7,78
5,Drew,51.7,3060,46.5,2756,0.8,47,1.0,59
5,Faulkner,40.9,11950,55.0,16055,1.8,513,2.4,698
5,Franklin,43.6,2674,53.4,3277,1.6,100,1.4,89
5,Fulton,48.1,1976,49.6,2036,1.2,51,1.1,45
5,Garland,44.1,15840,53.1,19098,1.6,566,1.2,431
5,Grant,42.2,2535,54.6,3285,1.5,88,1.7,105
5,Greene,50.6,6319,46.7,5831,1.6,205,1.0,129
5,Hempstead,54.0,3937,44.7,3257,0.7,50,0.6,45
5,Hot Spring,50.3,5527,45.9,5042,1.8,202,1.9,210
5,Howard,46.3,2063,52.2,2326,1.1,50,0.4,20
5,Independence,44.4,5146,53.0,6145,1.5,171,1.1,132
5,Izard,51.4,2587,45.7,2301,1.5,76,1.4,68
5,Jackson,60.1,3651,37.5,2280,1.3,77,1.1,64
5,Jefferson,65.1,17716,32.2,8765,1.3,361,1.3,359
5,Johnson,45.7,3270,51.1,3657,1.5,109,1.7,125
5,Lafayette,53.4,1806,45.5,1538,0.8,27,0.4,12
5,Lawrence,53.9,3255,43.5,2626,1.4,87,1.2,72
5,Lee,66.2,2727,32.8,1351,0.4,18,0.6,25
5,Lincoln,55.2,1957,43.0,1526,0.6,21,1.2,42
5,Little River,54.8,2883,43.4,2283,1.0,50,0.9,47
5,Logan,40.6,3283,55.4,4487,1.5,124,2.5,202
5,Lonoke,38.2,6851,59.1,10606,1.3,237,1.4,249
5,Madison,36.5,2055,60.2,3387,1.6,88,1.7,98
5,Marion,37.1,2233,56.6,3402,3.7,220,2.7,160
5,Miller,45.7,6278,52.9,7276,0.7,100,0.7,91
5,Mississippi,56.5,7107,41.3,5199,0.9,110,1.4,170
5,Monroe,58.0,1910,40.4,1329,0.9,29,0.8,25
5,Montgomery,38.5,1438,56.9,2128,2.7,101,1.9,72
5,Nevada,49.9,1867,48.0,1796,1.1,42,0.9,33
5,Newton,30.7,1205,64.4,2529,2.9,112,2.1,81
5,Ouachita,52.6,5464,45.6,4739,1.0,100,0.9,92
5,Perry,41.1,1648,52.8,2114,1.5,61,4.6,184
5,Phillips,64.6,6018,33.9,3154,0.8,75,0.7,66
5,Pike,40.4,1604,57.3,2275,1.1,45,1.2,47
5,Poinsett,56.7,4102,41.3,2988,1.2,87,0.8,58
5,Polk,32.2,2315,64.0,4600,1.8,130,2.1,148
5,Pope,36.2,6669,61.0,11244,1.4,259,1.4,250
5,Prairie,44.6,1563,53.1,1862,0.8,29,1.5,53
5,Pulaski,53.7,68320,43.9,55866,1.4,1756,1.0,1209
5,Randolph,51.4,3019,45.5,2673,1.4,84,1.7,101
5,St. Francis,58.7,4986,40.2,3414,0.5,42,0.6,54
5,Saline,39.2,12700,57.5,18617,1.6,533,1.7,541
5,Scott,36.3,1444,60.3,2399,1.2,48,2.3,90
5,Searcy,30.3,1229,64.3,2610,2.0,83,3.4,136
5,Sebastian,38.7,15555,58.5,23483,1.3,503,1.5,618
5,Sevier,48.8,2095,49.2,2111,1.3,55,0.7,32
5,Sharp,45.4,3236,51.9,3698,1.6,115,1.1,77
5,Stone,42.0,2043,54.0,2623,2.0,98,2.0,96
5,Union,40.1,6261,55.4,8647,0.8,130,3.7,571
5,Van Buren,45.8,3202,49.9,3485,2.2,153,2.1,144
5,Washington,41.6,21425,54.9,28231,2.3,1208,1.2,595
5,White,37.7,8342,59.5,13170,1.1,243,1.8,395
5,Woodruff,64.1,1699,33.9,898,0.7,19,1.3,35
5,Yell,47.3,3062,49.7,3223,1.2,78,1.8,116
6,Alameda,69.4,342889,24.1,119279,5.6,27499,0.9,4669
6,Alpine,45.2,265,48.0,281,4.3,25,2.6,15
6,Amador,38.2,5906,56.7,8766,3.8,584,1.3,208
6,Butte,37.4,31338,54.4,45584,6.8,5727,1.3,1072
6,Calaveras,37.6,7093,56.2,10599,4.6,863,1.7,321
6,Colusa,31.2,1745,64.9,3629,2.7,151,1.2,65
6,Contra Costa,58.8,224338,37.1,141373,3.4,13067,0.7,2700
6,Del Norte,37.6,3117,54.6,4526,5.8,485,2.0,166
6,El Dorado,36.3,26220,58.3,42045,4.2,3013,1.2,858
6,Fresno,43.0,95059,53.1,117342,3.0,6541,0.9,1893
6,Glenn,28.7,2498,66.5,5795,3.1,268,1.7,150
6,Humboldt,44.4,24851,41.5,23219,12.7,7100,1.4,802
6,Imperial,53.5,15489,43.3,12524,2.1,608,1.1,316
6,Inyo,33.9,2652,60.3,4713,4.4,344,1.4,106
6,Kern,36.2,66003,60.7,110663,1.9,3474,1.2,2168
6,Kings,39.0,11041,57.8,16377,2.0,567,1.2,350
6,Lake,51.2,10717,41.6,8699,6.0,1265,1.1,238
6,Lassen,28.2,2982,66.9,7080,3.2,339,1.7,185
6,Los Angeles,63.5,1710505,32.4,871930,3.1,83731,1.1,28988
6,Madera,34.9,11650,60.7,20283,3.2,1080,1.1,382
6,Marin,64.3,79135,28.3,34872,6.7,8289,0.7,859
6,Mariposa,34.9,2816,58.5,4727,4.7,379,1.9,152
6,Mendocino,48.3,16634,35.7,12272,14.7,5051,1.3,453
6,Merced,45.1,22726,51.8,26102,2.3,1166,0.8,424
6,Modoc,23.0,945,72.3,2969,3.0,122,1.7,71
6,Mono,40.9,1788,52.5,2296,5.3,230,1.3,57
6,Monterey,57.5,67618,37.2,43761,4.3,5059,0.9,1096
6,Napa,54.3,28097,39.9,20633,4.8,2471,1.0,523
6,Nevada,37.2,17670,54.8,25998,6.9,3287,1.1,524
6,Orange,40.4,391819,55.8,541299,2.8,26833,1.1,10954
6,Placer,36.0,42449,59.3,69835,3.8,4449,0.9,1066
6,Plumas,33.2,3458,61.0,6343,4.4,456,1.4,144
6,Riverside,44.9,202576,51.4,231955,2.6,11678,1.1,4918
6,Sacramento,49.3,212792,45.3,195619,4.1,17659,1.3,5480
6,San Benito,54.3,9131,41.7,7015,3.2,535,0.9,150
6,San Bernardino,47.2,214749,48.7,221757,2.6,11775,1.5,6612
6,San Diego,45.7,437666,49.6,475736,3.5,33979,1.2,11253
6,San Francisco,75.5,241578,16.1,51496,7.8,24828,0.6,1884
6,San Joaquin,47.7,79776,48.9,81773,2.5,4195,0.9,1495
6,San Luis Obispo,40.9,44526,52.2,56859,6.0,6523,0.9,978
6,San Mateo,64.3,166757,31.0,80296,4.0,10433,0.7,1913
6,Santa Barbara,47.4,73411,46.1,71493,5.6,8664,0.9,1406
6,Santa Clara,60.7,332490,34.4,188750,3.5,19072,1.4,7817
6,Santa Cruz,61.5,66618,27.3,29627,10.0,10844,1.2,1261
6,Shasta,30.2,20127,65.0,43278,3.2,2131,1.5,1008
6,Sierra,29.2,540,63.5,1172,4.7,86,2.7,49
6,Siskiyou,31.9,6323,61.5,12198,4.4,872,2.1,426
6,Solano,57.0,75116,39.2,51604,2.9,3869,0.9,1146
6,Sonoma,59.5,117295,32.2,63529,7.3,14324,0.9,1858
6,Stanislaus,44.0,56448,52.4,67188,2.6,3398,1.0,1233
6,Sutter,31.7,8416,65.3,17350,2.2,594,0.8,204
6,Tehama,31.2,6507,63.6,13270,3.3,697,1.8,380
6,Trinity,33.3,1932,57.6,3340,6.8,396,2.2,129
6,Tulare,36.7,33006,60.2,54070,2.0,1834,1.0,908
6,Tuolumne,39.4,9359,55.5,13172,4.0,949,1.0,247
6,Ventura,47.1,133258,48.2,136173,3.6,10235,1.1,3026
6,Yolo,54.9,33747,37.5,23057,6.7,4107,0.9,525
6,Yuba,34.4,5546,61.0,9838,3.1,507,1.5,236
8,Adams,50.2,54132,44.1,47561,3.9,4165,1.8,1994
8,Alamosa,43.4,2455,50.5,2857,4.7,265,1.4,82
8,Arapahoe,43.5,82614,51.5,97768,3.7,6952,1.4,2608
8,Archuleta,30.1,1432,62.8,2988,5.6,265,1.5,73
8,Baca,23.3,531,73.0,1663,2.1,47,1.6,37
8,Bent,39.9,783,55.8,1096,2.2,44,2.0,40
8,Boulder,50.1,69983,36.4,50873,11.8,16498,1.6,2272
8,Chaffee,36.4,2768,56.5,4300,6.0,459,1.1,83
8,Cheyenne,17.2,209,79.0,957,1.8,22,2.0,24
8,Clear Creek,44.4,2188,45.6,2247,7.2,354,2.7,135
8,Conejos,47.6,1749,48.3,1772,2.2,79,1.9,71
8,Costilla,64.0,1054,30.6,504,4.3,71,1.2,19
8,Crowley,35.4,511,59.2,855,1.9,28,3.5,51
8,Custer,24.0,507,68.7,1451,4.7,100,2.5,53
8,Delta,25.7,3264,66.0,8372,6.7,852,1.6,198
8,Denver,61.9,122693,30.9,61224,5.9,11624,1.4,2806
8,Dolores,25.8,293,65.3,741,6.4,73,2.4,27
8,Douglas,31.4,27076,65.0,56007,2.6,2230,1.1,912
8,Eagle,44.6,6772,47.2,7165,6.9,1045,1.4,206
8,Elbert,25.9,2326,68.6,6151,3.3,292,2.2,196
8,El Paso,30.8,61799,63.9,128294,3.5,7116,1.8,3548
8,Fremont,33.0,5293,61.7,9914,3.2,516,2.1,333
8,Garfield,35.6,6087,53.2,9103,9.4,1608,1.8,306
8,Gilpin,44.6,1099,40.8,1006,11.2,276,3.4,84
8,Grand,36.3,2308,56.2,3570,5.8,366,1.7,109
8,Gunnison,42.3,3059,43.2,3128,12.8,927,1.7,122
8,Hinsdale,33.2,188,55.8,316,9.0,51,1.9,11
8,Huerfano,47.1,1495,46.2,1466,5.3,169,1.4,44
8,Jackson,18.7,173,73.7,682,4.3,40,3.2,30
8,Jefferson,42.9,100970,51.0,120138,4.4,10336,1.7,4047
8,Kiowa,21.8,211,75.2,728,1.3,13,1.7,16
8,Kit Carson,23.4,809,73.5,2542,1.7,58,1.4,49
8,Lake,49.3,1296,40.2,1056,8.1,213,2.4,63
8,La Plata,38.4,7864,48.8,9993,11.6,2378,1.2,255
8,Larimer,38.9,46055,52.7,62429,6.9,8194,1.6,1859
8,Las Animas,53.2,3243,42.2,2569,3.3,199,1.4,83
8,Lincoln,23.2,510,74.1,1630,1.2,27,1.5,32
8,Logan,28.4,2296,68.3,5531,1.7,140,1.6,129
8,Mesa,30.3,15465,63.5,32396,4.4,2235,1.9,958
8,Mineral,34.6,168,60.5,294,3.9,19,1.0,5
8,Moffat,22.9,1223,72.0,3840,3.2,169,2.0,105
8,Montezuma,27.2,2556,65.6,6158,5.6,530,1.5,140
8,Montrose,28.4,4041,65.2,9266,4.6,656,1.8,252
8,Morgan,32.1,2885,63.6,5722,2.3,211,2.0,180
8,Otero,40.5,2963,55.8,4082,1.9,138,1.8,129
8,Ouray,31.6,705,57.3,1279,10.0,224,1.1,25
8,Park,35.9,2393,55.2,3677,6.1,404,2.9,191
8,Phillips,25.4,564,70.9,1573,2.2,48,1.6,35
8,Pitkin,53.0,4137,32.9,2565,13.0,1013,1.1,85
8,Prowers,30.1,1361,66.9,3026,1.7,79,1.3,58
8,Pueblo,53.5,28888,42.3,22827,2.8,1520,1.3,711
8,Rio Blanco,19.0,543,76.5,2185,3.0,85,1.5,42
8,Rio Grande,33.6,1707,61.3,3111,3.5,179,1.5,78
8,Routt,43.7,4208,46.4,4472,8.5,820,1.4,138
8,Saguache,45.3,1145,42.6,1078,10.3,261,1.8,45
8,San Juan,34.2,149,48.2,210,13.3,58,4.4,19
8,San Miguel,49.1,1598,32.0,1043,17.2,560,1.7,54
8,Sedgwick,29.5,384,67.3,877,1.9,25,1.3,17
8,Summit,47.9,5304,40.6,4497,10.2,1131,1.2,136
8,Teller,27.9,2750,65.8,6477,4.4,429,1.9,191
8,Washington,19.5,477,76.8,1878,2.0,50,1.6,40
8,Weld,36.3,23436,58.0,37409,3.8,2438,1.9,1258
8,Yuma,24.8,1082,72.4,3156,1.4,60,1.4,60
9,Fairfield,52.3,193769,43.1,159659,3.4,12664,1.1,4197
9,Hartford,60.2,221167,34.7,127468,3.9,14214,1.3,4707
9,Litchfield,47.9,41806,44.9,39172,6.2,5413,1.1,947
9,Middlesex,55.9,43319,37.8,29295,5.2,4039,1.0,780
9,New Haven,58.0,197928,36.0,122919,4.6,15567,1.4,4685
9,New London,55.4,60449,37.7,41168,5.7,6218,1.2,1312
9,Tolland,53.5,33554,39.4,24705,5.9,3711,1.2,730
9,Windham,54.6,24023,38.0,16708,6.0,2626,1.4,606
10,Kent,47.2,22790,49.9,24081,2.2,1082,0.6,301
10,New Castle,59.9,127539,36.9,78587,2.7,5767,0.5,1167
10,Sussex,44.9,29739,52.2,34620,2.2,1458,0.7,470
11,District of Columbia,85.2,171923,9.0,18073,5.2,10576,0.7,1322
12,Alachua,55.2,47380,39.8,34135,3.8,3228,1.2,1014
12,Baker,29.3,2392,68.8,5611,0.6,53,1.2,99
12,Bay,32.1,18873,65.7,38682,1.4,830,0.8,491
12,Bradford,35.4,3075,62.4,5416,1.0,84,1.2,100
12,Brevard,44.6,97341,52.8,115253,2.0,4471,0.7,1423
12,Broward,67.4,387760,30.9,177939,1.2,7105,0.4,2435
12,Calhoun,41.7,2156,55.5,2873,0.8,39,2.1,107
12,Charlotte,44.3,29646,53.0,35428,2.2,1462,0.5,364
12,Citrus,44.6,25531,52.1,29801,2.4,1383,0.9,533
12,Clay,25.5,14668,72.8,41903,1.0,565,0.7,423
12,Collier,32.5,29939,65.6,60467,1.5,1405,0.4,391
12,Columbia,38.1,7049,59.2,10968,1.4,258,1.3,239
12,Desoto,42.5,3321,54.5,4256,2.0,157,1.0,78
12,Dixie,39.1,1827,57.8,2697,1.6,75,1.5,68
12,Duval,40.7,108039,57.5,152460,1.0,2762,0.7,1920
12,Escambia,35.1,40990,62.6,73171,1.5,1733,0.8,962
12,Flagler,51.3,13897,46.5,12618,1.6,435,0.6,166
12,Franklin,44.1,2047,52.8,2454,1.8,85,1.3,59
12,Gadsden,66.1,9736,32.4,4770,0.9,139,0.6,86
12,Gilchrist,35.4,1910,61.2,3300,1.8,97,1.6,88
12,Glades,42.9,1442,54.7,1841,1.7,56,0.8,26
12,Gulf,39.0,2398,57.8,3553,1.4,86,1.8,111
12,Hamilton,43.4,1723,54.1,2147,0.9,37,1.5,59
12,Hardee,37.6,2342,60.4,3765,1.2,75,0.9,54
12,Hendry,39.8,3240,58.3,4747,1.3,104,0.6,48
12,Hernando,50.0,32648,47.0,30658,2.3,1501,0.7,429
12,Highlands,40.3,14169,57.5,20207,1.6,545,0.7,231
12,Hillsborough,47.1,169576,50.2,180794,2.1,7496,0.7,2488
12,Holmes,29.4,2177,67.8,5012,1.3,94,1.5,113
12,Indian River,39.8,19769,57.7,28639,1.9,950,0.5,269
12,Jackson,42.1,6870,56.1,9139,0.8,138,1.0,156
12,Jefferson,53.9,3041,43.9,2478,1.3,76,0.9,48
12,Lafayette,31.5,789,66.7,1670,1.0,26,0.8,20
12,Lake,41.3,36571,56.4,50010,1.6,1460,0.6,570
12,Lee,39.9,73571,57.6,106151,1.9,3588,0.6,1090
12,Leon,59.6,61444,37.9,39073,1.9,1934,0.7,703
12,Levy,42.4,5398,53.9,6863,2.2,285,1.4,184
12,Liberty,42.2,1017,54.6,1317,0.8,19,2.4,57
12,Madison,48.9,3015,49.3,3038,0.9,54,0.9,56
12,Manatee,44.6,49226,52.6,58023,2.3,2494,0.5,601
12,Marion,43.4,44674,53.6,55146,1.8,1810,1.3,1341
12,Martin,42.9,26621,54.8,33972,1.8,1118,0.5,305
12,Miami-Dade,52.6,328867,46.3,289574,0.9,5355,0.3,1756
12,Monroe,48.6,16487,47.4,16063,3.2,1090,0.8,255
12,Nassau,29.2,6955,69.0,16408,1.1,253,0.7,171
12,Okaloosa,24.0,16989,73.7,52186,1.4,988,0.9,656
12,Okeechobee,46.6,4589,51.3,5057,1.3,131,0.8,77
12,Orange,50.1,140236,48.0,134531,1.4,3879,0.5,1509
12,Osceola,50.6,28187,47.1,26237,1.3,733,1.0,533
12,Palm Beach,62.3,269754,35.3,152964,1.3,5566,1.1,4938
12,Pasco,48.7,69576,48.1,68607,2.4,3394,0.8,1192
12,Pinellas,50.3,200657,46.4,184849,2.5,10023,0.8,2997
12,Polk,44.6,75207,53.6,90310,1.2,2059,0.6,1053
12,Putnam,46.1,12107,51.3,13457,1.4,379,1.1,296
12,St. Johns,32.1,19509,65.1,39564,2.0,1217,0.8,481
12,St. Lucie,53.3,41560,44.5,34705,1.8,1368,0.5,357
12,Santa Rosa,25.4,12818,72.1,36339,1.4,726,1.0,519
12,Sarasota,45.3,72869,51.6,83117,2.5,4071,0.6,920
12,Seminole,43.0,59227,55.0,75790,1.4,1949,0.6,839
12,Sumter,43.3,9637,54.5,12127,1.4,306,0.9,191
12,Suwannee,32.7,4076,64.3,8009,1.4,180,1.6,196
12,Taylor,38.9,2649,59.6,4058,0.9,59,0.6,44
12,Union,36.8,1407,61.0,2332,0.9,33,1.4,54
12,Volusia,53.0,97313,44.8,82368,1.6,2910,0.6,1083
12,Wakulla,44.7,3838,52.5,4512,1.7,149,1.0,88
12,Walton,30.8,5643,66.5,12186,1.4,265,1.2,229
12,Washington,34.9,2798,62.2,4995,1.2,93,1.7,140
13,Appling,34.3,2093,64.6,3940,0.0,2,1.0,64
13,Atkinson,39.6,821,59.3,1228,0.0,1,1.0,21
13,Bacon,31.9,956,67.1,2010,0.1,2,0.9,27
13,Baker,58.8,893,40.5,615,0.0,0,0.7,11
13,Baldwin,48.6,5893,49.8,6041,0.2,22,1.4,170
13,Banks,26.9,1220,70.6,3202,0.3,14,2.1,97
13,Barrow,30.2,3657,65.5,7925,0.5,61,3.8,459
13,Bartow,33.0,7508,64.6,14720,0.2,55,2.2,498
13,Ben Hill,47.9,2234,51.1,2381,0.0,0,1.0,46
13,Berrien,37.2,1640,61.6,2718,0.0,0,1.2,52
13,Bibb,50.2,24996,48.4,24071,0.5,248,0.9,461
13,Bleckley,34.0,1273,65.0,2436,0.0,1,1.0,39
13,Brantley,30.0,1372,68.3,3118,0.1,5,1.6,71
13,Brooks,46.1,2096,52.9,2406,0.3,12,0.8,37
13,Bryan,30.8,2172,68.5,4835,0.0,0,0.7,52
13,Bulloch,37.6,5561,60.8,8990,0.9,137,0.6,94
13,Burke,52.1,3720,47.4,3381,0.1,7,0.4,27
13,Butts,40.5,2281,56.8,3198,0.1,8,2.6,148
13,Calhoun,58.7,1107,40.7,768,0.0,0,0.6,12
13,Camden,35.9,3636,63.0,6371,0.1,10,1.0,102
13,Candler,38.7,1053,60.4,1643,0.0,0,1.0,26
13,Carroll,34.0,8752,63.4,16326,0.6,157,2.0,506
13,Catoosa,30.9,5470,67.9,12033,0.4,66,0.9,152
